Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
hypothetical protein [Escherichia coli],Escherichia coli,198,198,84%,8e-64,73.85,154,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_175286220.1?report=genbank&log$=prottop&blast_rank=1&RID=0CK5AEH6016"",""WP_175286220.1"")"
"myosin light chain 3, skeletal muscle isoform isoform X5 [Ciona intestinalis]",Ciona intestinalis,197,197,100%,1e-63,61.59,150,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002127672.2?report=genbank&log$=prottop&blast_rank=2&RID=0CK5AEH6016"",""XP_002127672.2"")"
"myosin light chain 3, skeletal muscle isoform isoform X2 [Ciona intestinalis]",Ciona intestinalis,197,197,100%,2e-63,58.94,151,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004225552.1?report=genbank&log$=prottop&blast_rank=3&RID=0CK5AEH6016"",""XP_004225552.1"")"
"myosin light chain 3, skeletal muscle isoform isoform X4 [Ciona intestinalis]",Ciona intestinalis,195,195,100%,2e-62,59.60,150,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009862438.1?report=genbank&log$=prottop&blast_rank=4&RID=0CK5AEH6016"",""XP_009862438.1"")"
"myosin light chain 3, skeletal muscle isoform isoform X6 [Ciona intestinalis]",Ciona intestinalis,194,194,100%,2e-62,60.26,150,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004225555.1?report=genbank&log$=prottop&blast_rank=5&RID=0CK5AEH6016"",""XP_004225555.1"")"
"myosin light chain 3, skeletal muscle isoform isoform X1 [Ciona intestinalis]",Ciona intestinalis,194,194,100%,3e-62,56.95,151,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026691469.1?report=genbank&log$=prottop&blast_rank=6&RID=0CK5AEH6016"",""XP_026691469.1"")"
"myosin light chain 3, skeletal muscle isoform isoform X3 [Ciona intestinalis]",Ciona intestinalis,194,194,100%,4e-62,57.62,151,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026691471.1?report=genbank&log$=prottop&blast_rank=7&RID=0CK5AEH6016"",""XP_026691471.1"")"
myosin light polypeptide 6-like isoform X3 [Branchiostoma floridae],Branchiostoma floridae,179,179,99%,4e-56,58.28,148,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035657809.1?report=genbank&log$=prottop&blast_rank=8&RID=0CK5AEH6016"",""XP_035657809.1"")"
myosin-2 essential light chain-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,177,177,99%,1e-55,56.95,154,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035657807.1?report=genbank&log$=prottop&blast_rank=9&RID=0CK5AEH6016"",""XP_035657807.1"")"
myosin-2 essential light chain-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,175,175,98%,2e-54,57.33,152,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035657808.1?report=genbank&log$=prottop&blast_rank=10&RID=0CK5AEH6016"",""XP_035657808.1"")"
PREDICTED: myosin-2 essential light chain-like isoform X1 [Amphimedon queenslandica],Amphimedon queenslandica,160,160,98%,8e-49,52.67,154,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003390482.1?report=genbank&log$=prottop&blast_rank=11&RID=0CK5AEH6016"",""XP_003390482.1"")"
PREDICTED: myosin-2 essential light chain-like isoform X2 [Amphimedon queenslandica],Amphimedon queenslandica,160,160,98%,8e-49,52.67,150,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003390483.1?report=genbank&log$=prottop&blast_rank=12&RID=0CK5AEH6016"",""XP_003390483.1"")"
"myosin light chain 3, skeletal muscle isoform-like [Asterias rubens]",Asterias rubens,159,159,96%,3e-48,54.79,154,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033625188.1?report=genbank&log$=prottop&blast_rank=13&RID=0CK5AEH6016"",""XP_033625188.1"")"
myosin-2 essential light chain-like [Asterias rubens],Asterias rubens,157,157,97%,8e-48,52.38,146,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033625050.1?report=genbank&log$=prottop&blast_rank=14&RID=0CK5AEH6016"",""XP_033625050.1"")"
PREDICTED: myosin-2 essential light chain-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,157,157,97%,1e-47,51.02,146,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002738813.1?report=genbank&log$=prottop&blast_rank=15&RID=0CK5AEH6016"",""XP_002738813.1"")"
myosin-2 essential light chain-like isoform X1 [Acropora millepora],Acropora millepora,157,157,100%,2e-47,51.30,150,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029201330.1?report=genbank&log$=prottop&blast_rank=16&RID=0CK5AEH6016"",""XP_029201330.1"")"
PREDICTED: LOW QUALITY PROTEIN: myosin-2 essential light chain-like [Priapulus caudatus],Priapulus caudatus,156,156,100%,4e-47,53.64,147,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014675534.1?report=genbank&log$=prottop&blast_rank=17&RID=0CK5AEH6016"",""XP_014675534.1"")"
uncharacterized protein MONBRDRAFT_39222 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,154,154,98%,3e-46,49.66,150,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001750619.1?report=genbank&log$=prottop&blast_rank=18&RID=0CK5AEH6016"",""XP_001750619.1"")"
myosin-2 essential light chain [Salpingoeca rosetta],Salpingoeca rosetta,153,153,98%,5e-46,49.32,150,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004989216.1?report=genbank&log$=prottop&blast_rank=19&RID=0CK5AEH6016"",""XP_004989216.1"")"
"myosin light chain 3, skeletal muscle isoform [Ciona intestinalis]",Ciona intestinalis,152,152,98%,1e-45,50.34,155,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002128245.1?report=genbank&log$=prottop&blast_rank=20&RID=0CK5AEH6016"",""XP_002128245.1"")"
LOW QUALITY PROTEIN: calmodulin-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,150,150,96%,4e-45,54.42,147,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_785794.2?report=genbank&log$=prottop&blast_rank=21&RID=0CK5AEH6016"",""XP_785794.2"")"
"myosin light chain 3, skeletal muscle isoform-like [Ciona intestinalis]",Ciona intestinalis,152,152,98%,4e-45,50.34,189,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002128336.2?report=genbank&log$=prottop&blast_rank=22&RID=0CK5AEH6016"",""XP_002128336.2"")"
myosin alkali light chain [Saccoglossus kowalevskii],Saccoglossus kowalevskii,147,147,97%,1e-43,48.30,150,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001161590.1?report=genbank&log$=prottop&blast_rank=23&RID=0CK5AEH6016"",""NP_001161590.1"")"
EF-hand domain-containing protein [Escherichia coli],Escherichia coli,142,142,94%,2e-41,48.59,150,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_126755826.1?report=genbank&log$=prottop&blast_rank=24&RID=0CK5AEH6016"",""WP_126755826.1"")"
Myosin-2 essential light chain [Caenorhabditis elegans],Caenorhabditis elegans,141,141,96%,2e-41,46.90,142,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_499813.1?report=genbank&log$=prottop&blast_rank=25&RID=0CK5AEH6016"",""NP_499813.1"")"
MYL1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,141,141,100%,3e-41,48.05,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1242153.1?report=genbank&log$=prottop&blast_rank=26&RID=0CK5AEH6016"",""CAH1242153.1"")"
myosin-2 essential light chain-like isoform X2 [Acropora millepora],Acropora millepora,139,139,88%,8e-41,51.82,134,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029201329.2?report=genbank&log$=prottop&blast_rank=27&RID=0CK5AEH6016"",""XP_029201329.2"")"
PREDICTED: myosin-2 essential light chain-like [Octopus bimaculoides],Octopus bimaculoides,140,140,100%,9e-41,47.68,147,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014769904.1?report=genbank&log$=prottop&blast_rank=28&RID=0CK5AEH6016"",""XP_014769904.1"")"
"myosin, essential light chain isoform X3 [Branchiostoma floridae]",Branchiostoma floridae,139,139,100%,2e-40,47.40,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035657563.1?report=genbank&log$=prottop&blast_rank=29&RID=0CK5AEH6016"",""XP_035657563.1"")"
MYL1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,138,138,100%,6e-40,46.10,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1242154.1?report=genbank&log$=prottop&blast_rank=30&RID=0CK5AEH6016"",""CAH1242154.1"")"
PREDICTED: myosin-2 essential light chain-like [Hydra vulgaris],Hydra vulgaris,137,137,93%,9e-40,49.65,146,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002154165.1?report=genbank&log$=prottop&blast_rank=31&RID=0CK5AEH6016"",""XP_002154165.1"")"
"myosin, essential light chain isoform X4 [Branchiostoma floridae]",Branchiostoma floridae,134,134,100%,1e-38,46.75,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035657564.1?report=genbank&log$=prottop&blast_rank=32&RID=0CK5AEH6016"",""XP_035657564.1"")"
"myosin, essential light chain isoform X2 [Branchiostoma floridae]",Branchiostoma floridae,134,134,100%,2e-38,45.45,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035657561.1?report=genbank&log$=prottop&blast_rank=33&RID=0CK5AEH6016"",""XP_035657561.1"")"
"myosin, essential light chain isoform X1 [Branchiostoma floridae]",Branchiostoma floridae,133,133,99%,4e-38,45.75,151,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035657560.1?report=genbank&log$=prottop&blast_rank=34&RID=0CK5AEH6016"",""XP_035657560.1"")"
alkali myosin light chain [Branchiostoma lanceolatum],Branchiostoma lanceolatum,131,131,95%,1e-37,47.62,142,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ACE79715.1?report=genbank&log$=prottop&blast_rank=35&RID=0CK5AEH6016"",""ACE79715.1"")"
"Myosin, essential light chain [Caenorhabditis elegans]",Caenorhabditis elegans,132,132,92%,2e-37,46.43,153,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_741145.1?report=genbank&log$=prottop&blast_rank=36&RID=0CK5AEH6016"",""NP_741145.1"")"
CALM1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,131,131,99%,2e-37,46.71,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1245062.1?report=genbank&log$=prottop&blast_rank=37&RID=0CK5AEH6016"",""CAH1245062.1"")"
uncharacterized protein MONBRDRAFT_33928 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,130,130,99%,5e-37,48.03,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001749021.1?report=genbank&log$=prottop&blast_rank=38&RID=0CK5AEH6016"",""XP_001749021.1"")"
calmodulin [Salpingoeca rosetta],Salpingoeca rosetta,130,130,99%,6e-37,48.03,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004993230.1?report=genbank&log$=prottop&blast_rank=39&RID=0CK5AEH6016"",""XP_004993230.1"")"
PREDICTED: calmodulin-A [Hydra vulgaris],Hydra vulgaris,130,130,99%,6e-37,47.37,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002154349.2?report=genbank&log$=prottop&blast_rank=40&RID=0CK5AEH6016"",""XP_002154349.2"")"
myosin-2 essential light chain-like [Acropora millepora],Acropora millepora,129,129,96%,1e-36,45.95,152,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044178465.1?report=genbank&log$=prottop&blast_rank=41&RID=0CK5AEH6016"",""XP_044178465.1"")"
calmodulin [Asterias rubens],Asterias rubens,129,129,99%,1e-36,48.03,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033630644.1?report=genbank&log$=prottop&blast_rank=42&RID=0CK5AEH6016"",""XP_033630644.1"")"
