Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
hypothetical protein OCBIM_22034237mg [Octopus bimaculoides],Octopus bimaculoides,1496,1496,96%,0.0,62.38,1170,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF96615.1?report=genbank&log$=prottop&blast_rank=1&RID=04URACN9016"",""KOF96615.1"")"
"PREDICTED: 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4-like [Octopus bimaculoides]",Octopus bimaculoides,1496,1496,96%,0.0,61.55,1194,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014790763.1?report=genbank&log$=prottop&blast_rank=2&RID=04URACN9016"",""XP_014790763.1"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4-like isoform X2 [Branchiostoma floridae]",Branchiostoma floridae,1488,1488,96%,0.0,62.42,1170,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035672377.1?report=genbank&log$=prottop&blast_rank=3&RID=04URACN9016"",""XP_035672377.1"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4-like isoform X1 [Branchiostoma floridae]",Branchiostoma floridae,1488,1488,96%,0.0,62.36,1171,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035672368.1?report=genbank&log$=prottop&blast_rank=4&RID=04URACN9016"",""XP_035672368.1"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4 isoform X4 [Strongylocentrotus purpuratus]",Strongylocentrotus purpuratus,1475,1475,96%,0.0,60.92,1208,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_792233.2?report=genbank&log$=prottop&blast_rank=5&RID=04URACN9016"",""XP_792233.2"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4 isoform X3 [Strongylocentrotus purpuratus]",Strongylocentrotus purpuratus,1470,1470,96%,0.0,60.33,1228,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011677129.1?report=genbank&log$=prottop&blast_rank=6&RID=04URACN9016"",""XP_011677129.1"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4 isoform X2 [Strongylocentrotus purpuratus]",Strongylocentrotus purpuratus,1467,1467,96%,0.0,59.52,1236,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854667.1?report=genbank&log$=prottop&blast_rank=7&RID=04URACN9016"",""XP_030854667.1"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4 isoform X1 [Strongylocentrotus purpuratus]",Strongylocentrotus purpuratus,1445,1445,96%,0.0,58.48,1256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854666.1?report=genbank&log$=prottop&blast_rank=8&RID=04URACN9016"",""XP_030854666.1"")"
"PREDICTED: 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4-like [Priapulus caudatus]",Priapulus caudatus,1437,1437,96%,0.0,61.09,1188,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014674680.1?report=genbank&log$=prottop&blast_rank=9&RID=04URACN9016"",""XP_014674680.1"")"
"PREDICTED: LOW QUALITY PROTEIN: 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4-like [Saccoglossus kowalevskii]",Saccoglossus kowalevskii,1400,1400,90%,0.0,62.55,1115,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006811961.1?report=genbank&log$=prottop&blast_rank=10&RID=04URACN9016"",""XP_006811961.1"")"
PLCB4 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,1388,1388,88%,0.0,63.91,1058,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1277740.1?report=genbank&log$=prottop&blast_rank=11&RID=04URACN9016"",""CAH1277740.1"")"
PLCB4 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,1388,1388,88%,0.0,63.85,1059,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1277741.1?report=genbank&log$=prottop&blast_rank=12&RID=04URACN9016"",""CAH1277741.1"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4-like isoform X5 [Asterias rubens]",Asterias rubens,1350,1350,87%,0.0,59.68,1120,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033625055.1?report=genbank&log$=prottop&blast_rank=13&RID=04URACN9016"",""XP_033625055.1"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4-like isoform X4 [Asterias rubens]",Asterias rubens,1346,1346,87%,0.0,59.12,1129,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033625048.1?report=genbank&log$=prottop&blast_rank=14&RID=04URACN9016"",""XP_033625048.1"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4-like isoform X3 [Asterias rubens]",Asterias rubens,1342,1342,87%,0.0,58.38,1147,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033625039.1?report=genbank&log$=prottop&blast_rank=15&RID=04URACN9016"",""XP_033625039.1"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4-like isoform X1 [Asterias rubens]",Asterias rubens,1341,1341,87%,0.0,58.03,1156,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033625025.1?report=genbank&log$=prottop&blast_rank=16&RID=04URACN9016"",""XP_033625025.1"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4-like isoform X2 [Asterias rubens]",Asterias rubens,1318,1318,87%,0.0,57.42,1151,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033625032.1?report=genbank&log$=prottop&blast_rank=17&RID=04URACN9016"",""XP_033625032.1"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase [Caenorhabditis elegans]",Caenorhabditis elegans,1168,1168,96%,0.0,49.22,1225,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001380185.1?report=genbank&log$=prottop&blast_rank=18&RID=04URACN9016"",""NP_001380185.1"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase [Caenorhabditis elegans]",Caenorhabditis elegans,1159,1159,96%,0.0,48.74,1237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001300034.1?report=genbank&log$=prottop&blast_rank=19&RID=04URACN9016"",""NP_001300034.1"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase [Caenorhabditis elegans]",Caenorhabditis elegans,1157,1157,96%,0.0,48.12,1253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001368555.1?report=genbank&log$=prottop&blast_rank=20&RID=04URACN9016"",""NP_001368555.1"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase [Caenorhabditis elegans]",Caenorhabditis elegans,1153,1153,96%,0.0,47.71,1285,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001368559.1?report=genbank&log$=prottop&blast_rank=21&RID=04URACN9016"",""NP_001368559.1"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase [Caenorhabditis elegans]",Caenorhabditis elegans,1149,1149,96%,0.0,47.66,1265,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001300022.1?report=genbank&log$=prottop&blast_rank=22&RID=04URACN9016"",""NP_001300022.1"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase [Caenorhabditis elegans]",Caenorhabditis elegans,1145,1145,96%,0.0,47.26,1297,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001300030.1?report=genbank&log$=prottop&blast_rank=23&RID=04URACN9016"",""NP_001300030.1"")"
