Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
adenylate cyclase type 5 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,761,761,81%,0.0,44.36,1208,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030846084.1?report=genbank&log$=prottop&blast_rank=1&RID=71YT1330016"",""XP_030846084.1"")"
adenylate cyclase type 5-like [Asterias rubens],Asterias rubens,745,745,81%,0.0,44.77,1235,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033639896.1?report=genbank&log$=prottop&blast_rank=2&RID=71YT1330016"",""XP_033639896.1"")"
PREDICTED: adenylate cyclase type 5-like [Priapulus caudatus],Priapulus caudatus,655,655,81%,0.0,42.62,1113,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014676369.1?report=genbank&log$=prottop&blast_rank=3&RID=71YT1330016"",""XP_014676369.1"")"
ADCY8 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,642,642,91%,0.0,37.44,1850,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1248161.1?report=genbank&log$=prottop&blast_rank=4&RID=71YT1330016"",""CAH1248161.1"")"
adenylate cyclase type 8-like [Branchiostoma floridae],Branchiostoma floridae,638,638,91%,0.0,37.30,1753,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035660331.1?report=genbank&log$=prottop&blast_rank=5&RID=71YT1330016"",""XP_035660331.1"")"
adenylate cyclase type 6 [Ciona intestinalis],Ciona intestinalis,638,638,81%,0.0,40.92,1222,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026693427.1?report=genbank&log$=prottop&blast_rank=6&RID=71YT1330016"",""XP_026693427.1"")"
PREDICTED: adenylate cyclase type 8-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,632,748,90%,0.0,37.93,1554,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006820732.1?report=genbank&log$=prottop&blast_rank=7&RID=71YT1330016"",""XP_006820732.1"")"
adenylate cyclase type 2-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,631,723,80%,0.0,39.46,976,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035678763.1?report=genbank&log$=prottop&blast_rank=8&RID=71YT1330016"",""XP_035678763.1"")"
ADCY2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,630,724,81%,0.0,38.73,1136,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1268866.1?report=genbank&log$=prottop&blast_rank=9&RID=71YT1330016"",""CAH1268866.1"")"
ADCY2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,630,725,81%,0.0,38.73,1136,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1268842.1?report=genbank&log$=prottop&blast_rank=10&RID=71YT1330016"",""CAH1268842.1"")"
adenylate cyclase type 5 isoform X1 [Hydra vulgaris],Hydra vulgaris,629,629,81%,0.0,41.01,1104,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_047136993.1?report=genbank&log$=prottop&blast_rank=11&RID=71YT1330016"",""XP_047136993.1"")"
adenylate cyclase type 2-like isoform X1 [Asterias rubens],Asterias rubens,609,609,82%,0.0,39.73,1164,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033626705.1?report=genbank&log$=prottop&blast_rank=12&RID=71YT1330016"",""XP_033626705.1"")"
