Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
ADCY2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,881,881,97%,0.0,45.88,1136,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1268842.1?report=genbank&log$=prottop&blast_rank=1&RID=0CPABW4C016"",""CAH1268842.1"")"
adenylate cyclase type 2-like isoform X1 [Asterias rubens],Asterias rubens,879,879,97%,0.0,45.49,1164,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033626705.1?report=genbank&log$=prottop&blast_rank=2&RID=0CPABW4C016"",""XP_033626705.1"")"
ADCY2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,879,879,97%,0.0,45.88,1136,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1268866.1?report=genbank&log$=prottop&blast_rank=3&RID=0CPABW4C016"",""CAH1268866.1"")"
adenylate cyclase type 2-like isoform X2 [Asterias rubens],Asterias rubens,878,878,97%,0.0,45.49,1121,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033626706.1?report=genbank&log$=prottop&blast_rank=4&RID=0CPABW4C016"",""XP_033626706.1"")"
adenylate cyclase type 2-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,869,869,88%,0.0,48.71,976,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035678763.1?report=genbank&log$=prottop&blast_rank=5&RID=0CPABW4C016"",""XP_035678763.1"")"
PREDICTED: adenylate cyclase type 2-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,847,847,97%,0.0,43.18,1045,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006825139.1?report=genbank&log$=prottop&blast_rank=6&RID=0CPABW4C016"",""XP_006825139.1"")"
adenylate cyclase type 2 isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,831,831,97%,0.0,44.29,1143,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030831599.1?report=genbank&log$=prottop&blast_rank=7&RID=0CPABW4C016"",""XP_030831599.1"")"
adenylate cyclase type 2-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,830,830,81%,0.0,49.49,903,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035678764.1?report=genbank&log$=prottop&blast_rank=8&RID=0CPABW4C016"",""XP_035678764.1"")"
adenylate cyclase type 2 isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,818,818,97%,0.0,43.41,1165,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030831597.1?report=genbank&log$=prottop&blast_rank=9&RID=0CPABW4C016"",""XP_030831597.1"")"
PREDICTED: adenylate cyclase type 2-like isoform X2 [Priapulus caudatus],Priapulus caudatus,791,791,97%,0.0,41.99,1085,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014671437.1?report=genbank&log$=prottop&blast_rank=10&RID=0CPABW4C016"",""XP_014671437.1"")"
PREDICTED: adenylate cyclase type 2-like isoform X3 [Priapulus caudatus],Priapulus caudatus,790,790,97%,0.0,41.99,1073,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014671439.1?report=genbank&log$=prottop&blast_rank=11&RID=0CPABW4C016"",""XP_014671439.1"")"
PREDICTED: adenylate cyclase type 2-like isoform X1 [Priapulus caudatus],Priapulus caudatus,790,790,97%,0.0,41.99,1113,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014671436.1?report=genbank&log$=prottop&blast_rank=12&RID=0CPABW4C016"",""XP_014671436.1"")"
PREDICTED: adenylate cyclase type 2-like isoform X4 [Priapulus caudatus],Priapulus caudatus,790,790,97%,0.0,41.99,1056,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014671440.1?report=genbank&log$=prottop&blast_rank=13&RID=0CPABW4C016"",""XP_014671440.1"")"
PREDICTED: adenylate cyclase type 2-like [Priapulus caudatus],Priapulus caudatus,684,764,75%,0.0,44.21,1094,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014665401.1?report=genbank&log$=prottop&blast_rank=14&RID=0CPABW4C016"",""XP_014665401.1"")"
adenylate cyclase type 5-like [Asterias rubens],Asterias rubens,671,671,92%,0.0,38.07,1235,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033639896.1?report=genbank&log$=prottop&blast_rank=15&RID=0CPABW4C016"",""XP_033639896.1"")"
adenylate cyclase type 5 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,669,669,92%,0.0,38.68,1208,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030846084.1?report=genbank&log$=prottop&blast_rank=16&RID=0CPABW4C016"",""XP_030846084.1"")"
PREDICTED: adenylate cyclase type 2-like [Amphimedon queenslandica],Amphimedon queenslandica,658,658,88%,0.0,38.72,1178,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019850469.1?report=genbank&log$=prottop&blast_rank=17&RID=0CPABW4C016"",""XP_019850469.1"")"
adenylate cyclase type 5-like [Branchiostoma floridae],Branchiostoma floridae,629,717,82%,0.0,40.23,1027,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035689810.1?report=genbank&log$=prottop&blast_rank=18&RID=0CPABW4C016"",""XP_035689810.1"")"
PREDICTED: adenylate cyclase type 8-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,617,710,98%,0.0,35.58,1554,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006820732.1?report=genbank&log$=prottop&blast_rank=19&RID=0CPABW4C016"",""XP_006820732.1"")"
ADCY8 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,599,599,97%,0.0,34.20,1850,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1248161.1?report=genbank&log$=prottop&blast_rank=20&RID=0CPABW4C016"",""CAH1248161.1"")"
PREDICTED: uncharacterized protein LOC106868905 [Octopus bimaculoides],Octopus bimaculoides,595,595,82%,0.0,40.89,1850,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014769851.1?report=genbank&log$=prottop&blast_rank=21&RID=0CPABW4C016"",""XP_014769851.1"")"
adenylate cyclase type 8-like [Branchiostoma floridae],Branchiostoma floridae,592,592,97%,0.0,33.58,1753,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035660331.1?report=genbank&log$=prottop&blast_rank=22&RID=0CPABW4C016"",""XP_035660331.1"")"
PREDICTED: adenylate cyclase type 5-like [Priapulus caudatus],Priapulus caudatus,590,590,87%,0.0,37.83,1113,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014676369.1?report=genbank&log$=prottop&blast_rank=23&RID=0CPABW4C016"",""XP_014676369.1"")"
PREDICTED: adenylate cyclase type 5-like [Hydra vulgaris],Hydra vulgaris,583,583,90%,0.0,37.58,1104,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012556398.1?report=genbank&log$=prottop&blast_rank=24&RID=0CPABW4C016"",""XP_012556398.1"")"
adenylate cyclase type 5-like [Acropora millepora],Acropora millepora,573,573,77%,0.0,39.47,789,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044166329.1?report=genbank&log$=prottop&blast_rank=25&RID=0CPABW4C016"",""XP_044166329.1"")"
adenylate cyclase type 3-like [Branchiostoma floridae],Branchiostoma floridae,572,572,95%,0.0,36.13,1061,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035659644.1?report=genbank&log$=prottop&blast_rank=26&RID=0CPABW4C016"",""XP_035659644.1"")"
ADCY3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,566,566,95%,0.0,35.18,1037,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1248162.1?report=genbank&log$=prottop&blast_rank=27&RID=0CPABW4C016"",""CAH1248162.1"")"
adenylate cyclase type 3-like [Asterias rubens],Asterias rubens,565,565,97%,0.0,33.90,1073,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033640430.1?report=genbank&log$=prottop&blast_rank=28&RID=0CPABW4C016"",""XP_033640430.1"")"
adenylate cyclase type 3-like [Acropora millepora],Acropora millepora,561,561,97%,2e-179,33.99,1160,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044181646.1?report=genbank&log$=prottop&blast_rank=29&RID=0CPABW4C016"",""XP_044181646.1"")"
adenylate cyclase type 3-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,556,556,94%,3e-178,32.64,1087,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030829913.1?report=genbank&log$=prottop&blast_rank=30&RID=0CPABW4C016"",""XP_030829913.1"")"
PREDICTED: adenylate cyclase type 2-like [Hydra vulgaris],Hydra vulgaris,507,507,74%,3e-163,37.22,771,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004206359.2?report=genbank&log$=prottop&blast_rank=31&RID=0CPABW4C016"",""XP_004206359.2"")"
PREDICTED: adenylate cyclase type 2-like isoform X2 [Amphimedon queenslandica],Amphimedon queenslandica,487,487,85%,2e-152,34.86,1048,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019855357.1?report=genbank&log$=prottop&blast_rank=32&RID=0CPABW4C016"",""XP_019855357.1"")"
PREDICTED: adenylate cyclase type 2-like isoform X1 [Amphimedon queenslandica],Amphimedon queenslandica,484,484,85%,6e-151,34.42,1064,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019855356.1?report=genbank&log$=prottop&blast_rank=33&RID=0CPABW4C016"",""XP_019855356.1"")"
PREDICTED: adenylate cyclase type 2-like [Amphimedon queenslandica],Amphimedon queenslandica,460,460,90%,5e-142,32.84,1054,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019862822.1?report=genbank&log$=prottop&blast_rank=34&RID=0CPABW4C016"",""XP_019862822.1"")"
PREDICTED: adenylate cyclase type 6-like [Octopus bimaculoides],Octopus bimaculoides,438,438,73%,1e-137,36.70,713,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014789025.1?report=genbank&log$=prottop&blast_rank=35&RID=0CPABW4C016"",""XP_014789025.1"")"
adenylate cyclase type 9-like [Acropora millepora],Acropora millepora,406,498,96%,6e-121,31.02,1163,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029182752.1?report=genbank&log$=prottop&blast_rank=36&RID=0CPABW4C016"",""XP_029182752.1"")"
PREDICTED: adenylate cyclase type 1-like [Priapulus caudatus],Priapulus caudatus,350,798,87%,2e-98,38.05,1703,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014661660.1?report=genbank&log$=prottop&blast_rank=37&RID=0CPABW4C016"",""XP_014661660.1"")"
PREDICTED: LOW QUALITY PROTEIN: adenylate cyclase type 5-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,329,766,79%,2e-91,38.22,1880,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006819097.1?report=genbank&log$=prottop&blast_rank=38&RID=0CPABW4C016"",""XP_006819097.1"")"
adenylate cyclase [Ciona intestinalis],Ciona intestinalis,302,382,48%,6e-90,47.38,439,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAP91729.1?report=genbank&log$=prottop&blast_rank=39&RID=0CPABW4C016"",""AAP91729.1"")"
PREDICTED: adenylate cyclase type 9-like [Amphimedon queenslandica],Amphimedon queenslandica,310,310,92%,1e-85,27.36,1313,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003385821.2?report=genbank&log$=prottop&blast_rank=40&RID=0CPABW4C016"",""XP_003385821.2"")"
adenylate cyclase type 6 [Ciona intestinalis],Ciona intestinalis,308,786,63%,2e-85,46.39,1222,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026693427.1?report=genbank&log$=prottop&blast_rank=41&RID=0CPABW4C016"",""XP_026693427.1"")"
PREDICTED: adenylate cyclase type 3 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,304,771,87%,1e-84,35.12,1062,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002734095.1?report=genbank&log$=prottop&blast_rank=42&RID=0CPABW4C016"",""XP_002734095.1"")"
PREDICTED: adenylate cyclase type 3-like [Priapulus caudatus],Priapulus caudatus,286,367,43%,1e-84,52.29,390,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014672747.1?report=genbank&log$=prottop&blast_rank=43&RID=0CPABW4C016"",""XP_014672747.1"")"
adenylate cyclase type 8-like isoform X1 [Ciona intestinalis],Ciona intestinalis,301,701,74%,4e-82,35.85,1626,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026696031.1?report=genbank&log$=prottop&blast_rank=44&RID=0CPABW4C016"",""XP_026696031.1"")"
Adenylate cyclase [Caenorhabditis elegans],Caenorhabditis elegans,289,726,62%,1e-79,44.75,1013,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_504486.4?report=genbank&log$=prottop&blast_rank=45&RID=0CPABW4C016"",""NP_504486.4"")"
hypothetical protein OCBIM_22007318mg [Octopus bimaculoides],Octopus bimaculoides,293,373,52%,1e-79,46.36,1545,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF92075.1?report=genbank&log$=prottop&blast_rank=46&RID=0CPABW4C016"",""KOF92075.1"")"
PREDICTED: adenylate cyclase type 7-like [Amphimedon queenslandica],Amphimedon queenslandica,276,671,55%,1e-74,49.27,1109,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019853721.1?report=genbank&log$=prottop&blast_rank=47&RID=0CPABW4C016"",""XP_019853721.1"")"
Adenylyl CYclase [Caenorhabditis elegans],Caenorhabditis elegans,268,613,63%,3e-72,41.76,1080,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_504553.1?report=genbank&log$=prottop&blast_rank=48&RID=0CPABW4C016"",""NP_504553.1"")"
PREDICTED: adenylate cyclase type 7-like [Amphimedon queenslandica],Amphimedon queenslandica,238,311,32%,1e-69,61.38,199,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003385530.1?report=genbank&log$=prottop&blast_rank=49&RID=0CPABW4C016"",""XP_003385530.1"")"
ADCY9 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,251,613,60%,4e-66,33.72,1286,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1266798.1?report=genbank&log$=prottop&blast_rank=50&RID=0CPABW4C016"",""CAH1266798.1"")"
ADCY9 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,251,614,61%,4e-66,33.72,1250,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1266799.1?report=genbank&log$=prottop&blast_rank=51&RID=0CPABW4C016"",""CAH1266799.1"")"
PREDICTED: adenylate cyclase type 9-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,237,327,63%,1e-65,34.18,505,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002735526.1?report=genbank&log$=prottop&blast_rank=52&RID=0CPABW4C016"",""XP_002735526.1"")"
PREDICTED: adenylate cyclase type 3-like [Priapulus caudatus],Priapulus caudatus,230,320,41%,2e-65,46.89,301,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014672748.1?report=genbank&log$=prottop&blast_rank=53&RID=0CPABW4C016"",""XP_014672748.1"")"
adenylate cyclase type 9-like [Branchiostoma floridae],Branchiostoma floridae,244,607,57%,1e-63,34.60,1288,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035681327.1?report=genbank&log$=prottop&blast_rank=54&RID=0CPABW4C016"",""XP_035681327.1"")"
