Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
NFAT5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,233,233,29%,2e-62,44.72,734,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1269620.1?report=genbank&log$=prottop&blast_rank=1&RID=080JYCVT016"",""CAH1269620.1"")"
NFAT5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,233,233,29%,2e-62,44.72,747,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1269622.1?report=genbank&log$=prottop&blast_rank=2&RID=080JYCVT016"",""CAH1269622.1"")"
nuclear factor of activated T cells [Branchiostoma floridae],Branchiostoma floridae,230,230,29%,2e-62,44.37,605,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AFR43659.1?report=genbank&log$=prottop&blast_rank=3&RID=080JYCVT016"",""AFR43659.1"")"
NFAT5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,232,232,29%,3e-62,44.72,727,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1269619.1?report=genbank&log$=prottop&blast_rank=4&RID=080JYCVT016"",""CAH1269619.1"")"
NFAT5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,233,233,29%,3e-62,44.72,760,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1269618.1?report=genbank&log$=prottop&blast_rank=5&RID=080JYCVT016"",""CAH1269618.1"")"
NFAT5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,231,231,29%,5e-62,44.72,720,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1269621.1?report=genbank&log$=prottop&blast_rank=6&RID=080JYCVT016"",""CAH1269621.1"")"
PREDICTED: nuclear factor of activated T-cells 5-like [Octopus bimaculoides],Octopus bimaculoides,218,218,30%,3e-56,43.24,890,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014781103.1?report=genbank&log$=prottop&blast_rank=7&RID=080JYCVT016"",""XP_014781103.1"")"
PREDICTED: nuclear factor of activated T-cells-like isoform X2 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,202,202,30%,1e-53,39.00,514,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006821179.1?report=genbank&log$=prottop&blast_rank=8&RID=080JYCVT016"",""XP_006821179.1"")"
PREDICTED: nuclear factor of activated T-cells-like isoform X1 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,203,203,30%,3e-53,39.00,580,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006821178.1?report=genbank&log$=prottop&blast_rank=9&RID=080JYCVT016"",""XP_006821178.1"")"
nuclear factor of activated T-cells-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,202,202,29%,4e-53,40.21,567,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001158472.1?report=genbank&log$=prottop&blast_rank=10&RID=080JYCVT016"",""NP_001158472.1"")"
PREDICTED: nuclear factor of activated T-cells 5-like [Priapulus caudatus],Priapulus caudatus,203,203,30%,5e-53,39.93,593,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014679270.1?report=genbank&log$=prottop&blast_rank=11&RID=080JYCVT016"",""XP_014679270.1"")"
nuclear factor of activated T-cells 5 isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,178,178,28%,2e-44,39.42,622,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_795539.3?report=genbank&log$=prottop&blast_rank=12&RID=080JYCVT016"",""XP_795539.3"")"
nuclear factor of activated T-cells 5-like isoform X2 [Asterias rubens],Asterias rubens,177,177,28%,5e-44,37.05,631,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033626157.1?report=genbank&log$=prottop&blast_rank=13&RID=080JYCVT016"",""XP_033626157.1"")"
"nuclear factor of activated T-cells, cytoplasmic 4 isoform X1 [Strongylocentrotus purpuratus]",Strongylocentrotus purpuratus,178,178,28%,9e-44,39.42,727,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011676216.2?report=genbank&log$=prottop&blast_rank=14&RID=080JYCVT016"",""XP_011676216.2"")"
"nuclear factor of activated T-cells, cytoplasmic 1-like isoform X1 [Asterias rubens]",Asterias rubens,177,177,28%,2e-43,37.05,720,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033626156.1?report=genbank&log$=prottop&blast_rank=15&RID=080JYCVT016"",""XP_033626156.1"")"
nuclear factor of activated T-cells 5 [Ciona intestinalis],Ciona intestinalis,179,179,31%,2e-43,37.74,1478,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018666864.1?report=genbank&log$=prottop&blast_rank=16&RID=080JYCVT016"",""XP_018666864.1"")"
LOW QUALITY PROTEIN: nuclear factor of activated T-cells 5-like [Branchiostoma floridae],Branchiostoma floridae,140,140,30%,2e-31,34.82,768,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035679897.1?report=genbank&log$=prottop&blast_rank=17&RID=080JYCVT016"",""XP_035679897.1"")"
hypothetical protein OCBIM_220335307mg [Octopus bimaculoides],Octopus bimaculoides,105,105,12%,4e-24,43.09,121,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF76291.1?report=genbank&log$=prottop&blast_rank=18&RID=080JYCVT016"",""KOF76291.1"")"
uncharacterized protein LOC114955339 isoform X2 [Acropora millepora],Acropora millepora,100,100,28%,8e-19,30.14,701,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044176434.1?report=genbank&log$=prottop&blast_rank=19&RID=080JYCVT016"",""XP_044176434.1"")"
uncharacterized protein LOC114955339 isoform X1 [Acropora millepora],Acropora millepora,100,100,28%,8e-19,30.14,702,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044176433.1?report=genbank&log$=prottop&blast_rank=20&RID=080JYCVT016"",""XP_044176433.1"")"
"nuclear factor of activated T-cells, cytoplasmic 4-like isoform X4 [Acropora millepora]",Acropora millepora,99.8,99.8,28%,9e-19,30.14,684,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044176436.1?report=genbank&log$=prottop&blast_rank=21&RID=080JYCVT016"",""XP_044176436.1"")"
"nuclear factor of activated T-cells, cytoplasmic 4-like isoform X5 [Acropora millepora]",Acropora millepora,99.8,99.8,28%,9e-19,30.14,662,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044176437.1?report=genbank&log$=prottop&blast_rank=22&RID=080JYCVT016"",""XP_044176437.1"")"
uncharacterized protein LOC114955339 isoform X3 [Acropora millepora],Acropora millepora,99.8,99.8,28%,1e-18,30.14,685,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044176435.1?report=genbank&log$=prottop&blast_rank=23&RID=080JYCVT016"",""XP_044176435.1"")"
hypothetical protein OCBIM_220335306mg [Octopus bimaculoides],Octopus bimaculoides,80.1,80.1,11%,6e-15,45.69,142,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF76289.1?report=genbank&log$=prottop&blast_rank=24&RID=080JYCVT016"",""KOF76289.1"")"



		


