Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
CALML4 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,177,177,100%,2e-55,56.86,153,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1252076.1?report=genbank&log$=prottop&blast_rank=1&RID=05EGNGHM013"",""CAH1252076.1"")"
calmodulin-like protein 4 [Branchiostoma floridae],Branchiostoma floridae,176,176,100%,5e-55,56.86,153,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035670805.1?report=genbank&log$=prottop&blast_rank=2&RID=05EGNGHM013"",""XP_035670805.1"")"
calmodulin-like protein 4 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,149,149,97%,3e-44,48.32,153,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828183.1?report=genbank&log$=prottop&blast_rank=3&RID=05EGNGHM013"",""XP_030828183.1"")"
CALML4 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,131,131,76%,7e-38,55.56,117,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1252077.1?report=genbank&log$=prottop&blast_rank=4&RID=05EGNGHM013"",""CAH1252077.1"")"
RecName: Full=Calmodulin-2; Short=CaM 2 [Branchiostoma floridae],Branchiostoma floridae,130,130,96%,9e-37,45.58,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/Q9XZP2.4?report=genbank&log$=prottop&blast_rank=5&RID=05EGNGHM013"",""Q9XZP2.4"")"
calmodulin-A [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,129,129,96%,1e-36,44.90,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011675926.1?report=genbank&log$=prottop&blast_rank=6&RID=05EGNGHM013"",""XP_011675926.1"")"
calmodulin-beta [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,129,129,96%,2e-36,45.58,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011675927.1?report=genbank&log$=prottop&blast_rank=7&RID=05EGNGHM013"",""XP_011675927.1"")"
calmodulin-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,129,129,96%,2e-36,45.58,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854592.1?report=genbank&log$=prottop&blast_rank=8&RID=05EGNGHM013"",""XP_030854592.1"")"
CALM1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,128,128,96%,3e-36,45.58,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1245061.1?report=genbank&log$=prottop&blast_rank=9&RID=05EGNGHM013"",""CAH1245061.1"")"
RecName: Full=Calmodulin-2; Short=CaM 2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,128,128,96%,4e-36,45.58,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/Q9UB37.3?report=genbank&log$=prottop&blast_rank=10&RID=05EGNGHM013"",""Q9UB37.3"")"
calmodulin-like [Asterias rubens],Asterias rubens,128,128,96%,4e-36,44.90,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033647800.1?report=genbank&log$=prottop&blast_rank=11&RID=05EGNGHM013"",""XP_033647800.1"")"
calmodulin [Ciona intestinalis],Ciona intestinalis,128,128,96%,4e-36,44.90,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001027633.1?report=genbank&log$=prottop&blast_rank=12&RID=05EGNGHM013"",""NP_001027633.1"")"
calmodulin [Saccoglossus kowalevskii],Saccoglossus kowalevskii,128,128,96%,4e-36,45.58,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001171813.1?report=genbank&log$=prottop&blast_rank=13&RID=05EGNGHM013"",""NP_001171813.1"")"
calmodulin [Asterias rubens],Asterias rubens,128,128,96%,4e-36,44.90,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QAA95987.1?report=genbank&log$=prottop&blast_rank=14&RID=05EGNGHM013"",""QAA95987.1"")"
calmodulin-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,128,128,96%,5e-36,45.58,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854314.1?report=genbank&log$=prottop&blast_rank=15&RID=05EGNGHM013"",""XP_030854314.1"")"
Calmodulin [Caenorhabditis elegans],Caenorhabditis elegans,128,128,96%,5e-36,45.58,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_503386.1?report=genbank&log$=prottop&blast_rank=16&RID=05EGNGHM013"",""NP_503386.1"")"
calmodulin [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,127,127,96%,8e-36,44.90,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_780862.4?report=genbank&log$=prottop&blast_rank=17&RID=05EGNGHM013"",""XP_780862.4"")"
calmodulin-beta-like [Asterias rubens],Asterias rubens,127,127,96%,1e-35,44.22,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033625834.1?report=genbank&log$=prottop&blast_rank=18&RID=05EGNGHM013"",""XP_033625834.1"")"
calmodulin-alpha isoform X6 [Branchiostoma floridae],Branchiostoma floridae,127,127,93%,1e-35,46.15,148,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035669437.1?report=genbank&log$=prottop&blast_rank=19&RID=05EGNGHM013"",""XP_035669437.1"")"
calmodulin [Asterias rubens],Asterias rubens,127,127,96%,2e-35,44.90,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033630644.1?report=genbank&log$=prottop&blast_rank=20&RID=05EGNGHM013"",""XP_033630644.1"")"
calmodulin [Acropora millepora],Acropora millepora,131,258,98%,2e-35,45.33,297,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029205908.1?report=genbank&log$=prottop&blast_rank=21&RID=05EGNGHM013"",""XP_029205908.1"")"
PREDICTED: calmodulin-A [Hydra vulgaris],Hydra vulgaris,127,127,95%,2e-35,44.52,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002154349.2?report=genbank&log$=prottop&blast_rank=22&RID=05EGNGHM013"",""XP_002154349.2"")"
calmodulin [Salpingoeca rosetta],Salpingoeca rosetta,126,126,96%,2e-35,44.22,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004993230.1?report=genbank&log$=prottop&blast_rank=23&RID=05EGNGHM013"",""XP_004993230.1"")"
PREDICTED: calmodulin-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,126,126,96%,2e-35,43.54,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002739903.1?report=genbank&log$=prottop&blast_rank=24&RID=05EGNGHM013"",""XP_002739903.1"")"
hypothetical protein DDB_G0279407 [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,126,126,94%,3e-35,43.75,152,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_641695.1?report=genbank&log$=prottop&blast_rank=25&RID=05EGNGHM013"",""XP_641695.1"")"
calmodulin isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,125,125,95%,4e-35,45.21,156,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001177619.1?report=genbank&log$=prottop&blast_rank=26&RID=05EGNGHM013"",""XP_001177619.1"")"
calmodulin [Escherichia coli],Escherichia coli,125,125,95%,8e-35,43.15,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_152931984.1?report=genbank&log$=prottop&blast_rank=27&RID=05EGNGHM013"",""WP_152931984.1"")"
uncharacterized protein MONBRDRAFT_33928 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,125,125,96%,8e-35,44.90,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001749021.1?report=genbank&log$=prottop&blast_rank=28&RID=05EGNGHM013"",""XP_001749021.1"")"
calmodulin-like protein 4 [Ciona intestinalis],Ciona intestinalis,125,125,97%,1e-34,40.94,154,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002125447.1?report=genbank&log$=prottop&blast_rank=29&RID=05EGNGHM013"",""XP_002125447.1"")"
calmodulin-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,126,126,96%,1e-34,44.90,213,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030855323.1?report=genbank&log$=prottop&blast_rank=30&RID=05EGNGHM013"",""XP_030855323.1"")"
calmodulin isoform X3 [Branchiostoma floridae],Branchiostoma floridae,125,125,95%,1e-34,45.21,171,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035669412.1?report=genbank&log$=prottop&blast_rank=31&RID=05EGNGHM013"",""XP_035669412.1"")"
CALM1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,123,123,95%,3e-34,43.15,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1245062.1?report=genbank&log$=prottop&blast_rank=32&RID=05EGNGHM013"",""CAH1245062.1"")"
The 1.65 Angstrom Structure Of Calmodulin Rs20 Peptide Complex [Escherichia coli],Escherichia coli,123,123,94%,5e-34,43.45,148,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/1QTX_A?report=genbank&log$=prottop&blast_rank=33&RID=05EGNGHM013"",""1QTX_A"")"
"Chain A, CALMODULIN [Escherichia coli]",Escherichia coli,122,122,92%,5e-34,43.66,145,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/1QS7_A?report=genbank&log$=prottop&blast_rank=34&RID=05EGNGHM013"",""1QS7_A"")"
calmodulin isoform X1 [Branchiostoma floridae],Branchiostoma floridae,125,125,96%,5e-34,44.90,213,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035669395.1?report=genbank&log$=prottop&blast_rank=35&RID=05EGNGHM013"",""XP_035669395.1"")"
calmodulin-A-like [Asterias rubens],Asterias rubens,126,217,95%,6e-34,45.21,271,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033647809.1?report=genbank&log$=prottop&blast_rank=36&RID=05EGNGHM013"",""XP_033647809.1"")"
calmodulin-like protein 1 [Asterias rubens],Asterias rubens,127,250,96%,7e-34,45.45,305,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033626194.1?report=genbank&log$=prottop&blast_rank=37&RID=05EGNGHM013"",""XP_033626194.1"")"
PREDICTED: neo-calmodulin-like [Octopus bimaculoides],Octopus bimaculoides,122,122,96%,1e-33,42.18,151,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014780626.1?report=genbank&log$=prottop&blast_rank=38&RID=05EGNGHM013"",""XP_014780626.1"")"
calmodulin-A isoform X2 [Branchiostoma floridae],Branchiostoma floridae,124,124,93%,1e-33,45.45,212,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035669404.1?report=genbank&log$=prottop&blast_rank=39&RID=05EGNGHM013"",""XP_035669404.1"")"
PREDICTED: calmodulin-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,120,120,88%,2e-33,44.44,137,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002735410.2?report=genbank&log$=prottop&blast_rank=40&RID=05EGNGHM013"",""XP_002735410.2"")"
PREDICTED: calmodulin-beta-like isoform X2 [Octopus bimaculoides],Octopus bimaculoides,120,120,90%,4e-33,43.48,148,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014776699.1?report=genbank&log$=prottop&blast_rank=41&RID=05EGNGHM013"",""XP_014776699.1"")"
calmodulin-like [Branchiostoma floridae],Branchiostoma floridae,120,120,95%,4e-33,41.10,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035693452.1?report=genbank&log$=prottop&blast_rank=42&RID=05EGNGHM013"",""XP_035693452.1"")"
calmodulin [Dictyostelium discoideum],Dictyostelium discoideum,120,120,89%,5e-33,43.80,139,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAA33171.1?report=genbank&log$=prottop&blast_rank=43&RID=05EGNGHM013"",""AAA33171.1"")"
calmodulin-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,120,120,95%,7e-33,39.73,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035661431.1?report=genbank&log$=prottop&blast_rank=44&RID=05EGNGHM013"",""XP_035661431.1"")"
calmodulin-like protein CaML3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,120,120,95%,8e-33,41.10,151,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAA10472.1?report=genbank&log$=prottop&blast_rank=45&RID=05EGNGHM013"",""CAA10472.1"")"
CALM1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,128,369,96%,8e-33,45.58,555,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1245060.1?report=genbank&log$=prottop&blast_rank=46&RID=05EGNGHM013"",""CAH1245060.1"")"
PREDICTED: neo-calmodulin-like isoform X1 [Octopus bimaculoides],Octopus bimaculoides,120,120,87%,8e-33,44.03,154,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014776698.1?report=genbank&log$=prottop&blast_rank=47&RID=05EGNGHM013"",""XP_014776698.1"")"
calmodulin-A-like [Asterias rubens],Asterias rubens,119,119,95%,1e-32,43.54,151,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033625563.1?report=genbank&log$=prottop&blast_rank=48&RID=05EGNGHM013"",""XP_033625563.1"")"
calmodulin-like [Asterias rubens],Asterias rubens,119,119,97%,1e-32,41.61,151,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033624443.1?report=genbank&log$=prottop&blast_rank=49&RID=05EGNGHM013"",""XP_033624443.1"")"
Calmodulin [Fusarium culmorum],Fusarium culmorum,119,119,94%,1e-32,40.97,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTD11648.1?report=genbank&log$=prottop&blast_rank=50&RID=05EGNGHM013"",""PTD11648.1"")"
calmodulin-like protein 1 [Branchiostoma floridae],Branchiostoma floridae,123,242,96%,2e-32,44.29,315,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035693466.1?report=genbank&log$=prottop&blast_rank=51&RID=05EGNGHM013"",""XP_035693466.1"")"
RecName: Full=Calmodulin; Short=CaM [Aspergillus nidulans FGSC A4],Aspergillus nidulans FGSC A4,118,118,94%,4e-32,40.28,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/P60204.2?report=genbank&log$=prottop&blast_rank=52&RID=05EGNGHM013"",""P60204.2"")"
calmodulin [Saccharomyces cerevisiae S288C],Saccharomyces cerevisiae S288C,116,116,83%,2e-31,44.53,147,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_009667.1?report=genbank&log$=prottop&blast_rank=53&RID=05EGNGHM013"",""NP_009667.1"")"
Crystal structure of the bright genetically encoded calcium indicator NCaMP7 based on mNeonGreen fluorescent protein [Escherichia coli],Escherichia coli,123,123,93%,2e-31,46.15,457,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/6XW2_A?report=genbank&log$=prottop&blast_rank=54&RID=05EGNGHM013"",""6XW2_A"")"
CALM1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,123,324,95%,2e-31,41.78,434,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1245065.1?report=genbank&log$=prottop&blast_rank=55&RID=05EGNGHM013"",""CAH1245065.1"")"
Cmd1p [Saccharomyces cerevisiae YJM1387],Saccharomyces cerevisiae YJM1387,116,116,83%,2e-31,44.53,147,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJQ14651.1?report=genbank&log$=prottop&blast_rank=56&RID=05EGNGHM013"",""AJQ14651.1"")"
Cmd1p [Saccharomyces cerevisiae YJM1341],Saccharomyces cerevisiae YJM1341,116,116,83%,2e-31,44.53,147,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJQ11574.1?report=genbank&log$=prottop&blast_rank=57&RID=05EGNGHM013"",""AJQ11574.1"")"
calmodulin 2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,115,115,86%,3e-31,45.45,134,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAA04527.1?report=genbank&log$=prottop&blast_rank=58&RID=05EGNGHM013"",""CAA04527.1"")"
hypothetical protein OCBIM_22008217mg [Octopus bimaculoides],Octopus bimaculoides,115,115,92%,3e-31,43.36,143,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF91732.1?report=genbank&log$=prottop&blast_rank=59&RID=05EGNGHM013"",""KOF91732.1"")"
hypothetical protein OCBIM_22032763mg [Octopus bimaculoides],Octopus bimaculoides,116,116,89%,7e-31,42.34,189,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF76914.1?report=genbank&log$=prottop&blast_rank=60&RID=05EGNGHM013"",""KOF76914.1"")"
NMR Structure of Apo Calmodulin from Yeast Saccharomyces cerevisiae [Saccharomyces cerevisiae],Saccharomyces cerevisiae,114,114,81%,7e-31,45.16,146,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/1LKJ_A?report=genbank&log$=prottop&blast_rank=61&RID=05EGNGHM013"",""1LKJ_A"")"
CALM_EMENI Calmodulin (CaM) [Aspergillus nidulans FGSC A4],Aspergillus nidulans FGSC A4,114,114,91%,1e-30,39.29,145,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_659651.1?report=genbank&log$=prottop&blast_rank=62&RID=05EGNGHM013"",""XP_659651.1"")"
calmodulin-alpha [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,114,114,96%,2e-30,40.76,158,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854434.1?report=genbank&log$=prottop&blast_rank=63&RID=05EGNGHM013"",""XP_030854434.1"")"
Solution structure of Ca2+/CNA1 peptide-bound yCaM [Saccharomyces cerevisiae S288C],Saccharomyces cerevisiae S288C,114,114,81%,2e-30,45.16,176,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/2LHI_A?report=genbank&log$=prottop&blast_rank=64&RID=05EGNGHM013"",""2LHI_A"")"
PREDICTED: LOW QUALITY PROTEIN: calmodulin-like protein 12 [Amphimedon queenslandica],Amphimedon queenslandica,120,357,95%,2e-30,47.06,454,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019849868.1?report=genbank&log$=prottop&blast_rank=65&RID=05EGNGHM013"",""XP_019849868.1"")"
