Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
voltage-dependent calcium channel subunit alpha-2/delta-3-like [Branchiostoma floridae],Branchiostoma floridae,893,893,95%,0.0,44.31,1103,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035675410.1?report=genbank&log$=prottop&blast_rank=1&RID=7JFSRW8V013"",""XP_035675410.1"")"
CACNA2D3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,862,862,95%,0.0,43.10,1112,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1265376.1?report=genbank&log$=prottop&blast_rank=2&RID=7JFSRW8V013"",""CAH1265376.1"")"
CACNA2D3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,808,808,87%,0.0,42.16,1070,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1265377.1?report=genbank&log$=prottop&blast_rank=3&RID=7JFSRW8V013"",""CAH1265377.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-3-like [Asterias rubens],Asterias rubens,785,785,94%,0.0,40.00,1117,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033647873.1?report=genbank&log$=prottop&blast_rank=4&RID=7JFSRW8V013"",""XP_033647873.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-3-like isoform X2 [Ciona intestinalis],Ciona intestinalis,528,528,97%,4e-166,31.52,1183,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026693329.1?report=genbank&log$=prottop&blast_rank=5&RID=7JFSRW8V013"",""XP_026693329.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-3-like isoform X1 [Ciona intestinalis],Ciona intestinalis,527,527,97%,9e-166,31.47,1185,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026693326.1?report=genbank&log$=prottop&blast_rank=6&RID=7JFSRW8V013"",""XP_026693326.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-3 isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,524,707,96%,3e-164,39.29,1225,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003725587.2?report=genbank&log$=prottop&blast_rank=7&RID=7JFSRW8V013"",""XP_003725587.2"")"
voltage-dependent calcium channel subunit alpha-2/delta-3 isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,514,697,96%,2e-160,38.54,1239,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003725588.2?report=genbank&log$=prottop&blast_rank=8&RID=7JFSRW8V013"",""XP_003725588.2"")"
voltage-dependent calcium channel subunit alpha-2/delta-3-like isoform X3 [Ciona intestinalis],Ciona intestinalis,493,493,97%,3e-153,30.59,1153,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026693335.1?report=genbank&log$=prottop&blast_rank=9&RID=7JFSRW8V013"",""XP_026693335.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-1 isoform X7 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,431,431,94%,1e-130,30.16,1093,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828838.1?report=genbank&log$=prottop&blast_rank=10&RID=7JFSRW8V013"",""XP_030828838.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-1 isoform X6 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,430,430,94%,4e-130,29.99,1101,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828837.1?report=genbank&log$=prottop&blast_rank=11&RID=7JFSRW8V013"",""XP_030828837.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-1 isoform X8 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,428,428,94%,2e-129,30.00,1092,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828839.1?report=genbank&log$=prottop&blast_rank=12&RID=7JFSRW8V013"",""XP_030828839.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-1 isoform X4 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,423,423,94%,2e-127,29.88,1103,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828835.1?report=genbank&log$=prottop&blast_rank=13&RID=7JFSRW8V013"",""XP_030828835.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-1 isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,421,421,94%,1e-126,29.72,1111,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828832.1?report=genbank&log$=prottop&blast_rank=14&RID=7JFSRW8V013"",""XP_030828832.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-1 isoform X5 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,419,419,94%,4e-126,29.73,1102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828836.1?report=genbank&log$=prottop&blast_rank=15&RID=7JFSRW8V013"",""XP_030828836.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-1 isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,416,416,94%,7e-125,29.83,1105,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828833.1?report=genbank&log$=prottop&blast_rank=16&RID=7JFSRW8V013"",""XP_030828833.1"")"
