Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
PREDICTED: voltage-dependent calcium channel gamma-5 subunit-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,122,122,59%,2e-30,35.20,247,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006816113.1?report=genbank&log$=prottop&blast_rank=1&RID=6JCGUYU0013"",""XP_006816113.1"")"
voltage-dependent calcium channel gamma-3 subunit-like [Branchiostoma floridae],Branchiostoma floridae,124,124,61%,1e-29,35.53,454,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035696291.1?report=genbank&log$=prottop&blast_rank=2&RID=6JCGUYU0013"",""XP_035696291.1"")"
transmembrane GluA regulatory protein [Ciona intestinalis],Ciona intestinalis,125,125,58%,2e-29,32.99,753,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BAV92798.1?report=genbank&log$=prottop&blast_rank=3&RID=6JCGUYU0013"",""BAV92798.1"")"
CACNG3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,123,123,61%,3e-29,35.53,454,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1273584.1?report=genbank&log$=prottop&blast_rank=4&RID=6JCGUYU0013"",""CAH1273584.1"")"
voltage-dependent calcium channel gamma-5 subunit-like [Branchiostoma floridae],Branchiostoma floridae,116,116,64%,1e-27,31.70,333,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035696133.1?report=genbank&log$=prottop&blast_rank=5&RID=6JCGUYU0013"",""XP_035696133.1"")"
uncharacterized protein LOC113474605 [Ciona intestinalis],Ciona intestinalis,119,119,58%,3e-27,32.66,755,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026692152.1?report=genbank&log$=prottop&blast_rank=6&RID=6JCGUYU0013"",""XP_026692152.1"")"
CACNG5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,114,114,59%,1e-26,31.68,332,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1273586.1?report=genbank&log$=prottop&blast_rank=7&RID=6JCGUYU0013"",""CAH1273586.1"")"
PREDICTED: voltage-dependent calcium channel gamma-7 subunit-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,97.8,97.8,41%,2e-21,34.51,241,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006822518.1?report=genbank&log$=prottop&blast_rank=8&RID=6JCGUYU0013"",""XP_006822518.1"")"
voltage-dependent calcium channel gamma-5 subunit-like [Asterias rubens],Asterias rubens,58.9,58.9,40%,2e-07,31.69,275,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033631002.1?report=genbank&log$=prottop&blast_rank=9&RID=6JCGUYU0013"",""XP_033631002.1"")"
Hypp5937 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,48.9,48.9,45%,2e-04,31.72,180,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1240134.1?report=genbank&log$=prottop&blast_rank=10&RID=6JCGUYU0013"",""CAH1240134.1"")"



		


