Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4-like isoform X1 [Branchiostoma floridae]",Branchiostoma floridae,1486,1486,96%,0.0,62.56,1171,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035672368.1?report=genbank&log$=prottop&blast_rank=1&RID=04UMPKVY016"",""XP_035672368.1"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4-like isoform X2 [Branchiostoma floridae]",Branchiostoma floridae,1485,1485,96%,0.0,62.70,1170,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035672377.1?report=genbank&log$=prottop&blast_rank=2&RID=04UMPKVY016"",""XP_035672377.1"")"
hypothetical protein OCBIM_22034237mg [Octopus bimaculoides],Octopus bimaculoides,1483,1483,96%,0.0,62.17,1170,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF96615.1?report=genbank&log$=prottop&blast_rank=3&RID=04UMPKVY016"",""KOF96615.1"")"
"PREDICTED: 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4-like [Octopus bimaculoides]",Octopus bimaculoides,1479,1479,96%,0.0,61.48,1194,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014790763.1?report=genbank&log$=prottop&blast_rank=4&RID=04UMPKVY016"",""XP_014790763.1"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4 isoform X4 [Strongylocentrotus purpuratus]",Strongylocentrotus purpuratus,1477,1477,96%,0.0,61.33,1208,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_792233.2?report=genbank&log$=prottop&blast_rank=5&RID=04UMPKVY016"",""XP_792233.2"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4 isoform X3 [Strongylocentrotus purpuratus]",Strongylocentrotus purpuratus,1472,1472,96%,0.0,60.33,1228,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011677129.1?report=genbank&log$=prottop&blast_rank=6&RID=04UMPKVY016"",""XP_011677129.1"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4 isoform X2 [Strongylocentrotus purpuratus]",Strongylocentrotus purpuratus,1455,1455,96%,0.0,58.92,1236,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854667.1?report=genbank&log$=prottop&blast_rank=7&RID=04UMPKVY016"",""XP_030854667.1"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4 isoform X1 [Strongylocentrotus purpuratus]",Strongylocentrotus purpuratus,1450,1450,96%,0.0,58.81,1256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854666.1?report=genbank&log$=prottop&blast_rank=8&RID=04UMPKVY016"",""XP_030854666.1"")"
"PREDICTED: 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4-like [Priapulus caudatus]",Priapulus caudatus,1437,1437,95%,0.0,61.53,1188,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014674680.1?report=genbank&log$=prottop&blast_rank=9&RID=04UMPKVY016"",""XP_014674680.1"")"
"PREDICTED: LOW QUALITY PROTEIN: 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4-like [Saccoglossus kowalevskii]",Saccoglossus kowalevskii,1404,1404,90%,0.0,63.11,1115,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006811961.1?report=genbank&log$=prottop&blast_rank=10&RID=04UMPKVY016"",""XP_006811961.1"")"
