Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
NFAT5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,251,251,29%,7e-69,46.26,727,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1269619.1?report=genbank&log$=prottop&blast_rank=1&RID=080M6NEN016"",""CAH1269619.1"")"
NFAT5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,251,251,29%,8e-69,46.26,734,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1269620.1?report=genbank&log$=prottop&blast_rank=2&RID=080M6NEN016"",""CAH1269620.1"")"
NFAT5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,251,251,29%,8e-69,46.26,747,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1269622.1?report=genbank&log$=prottop&blast_rank=3&RID=080M6NEN016"",""CAH1269622.1"")"
NFAT5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,251,251,29%,1e-68,46.26,760,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1269618.1?report=genbank&log$=prottop&blast_rank=4&RID=080M6NEN016"",""CAH1269618.1"")"
NFAT5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,249,249,29%,5e-68,46.26,720,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1269621.1?report=genbank&log$=prottop&blast_rank=5&RID=080M6NEN016"",""CAH1269621.1"")"
nuclear factor of activated T cells [Branchiostoma floridae],Branchiostoma floridae,245,245,29%,7e-68,45.86,605,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AFR43659.1?report=genbank&log$=prottop&blast_rank=6&RID=080M6NEN016"",""AFR43659.1"")"
PREDICTED: nuclear factor of activated T-cells-like isoform X2 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,225,225,29%,2e-61,42.71,514,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006821179.1?report=genbank&log$=prottop&blast_rank=7&RID=080M6NEN016"",""XP_006821179.1"")"
PREDICTED: nuclear factor of activated T-cells-like isoform X1 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,226,226,29%,4e-61,42.71,580,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006821178.1?report=genbank&log$=prottop&blast_rank=8&RID=080M6NEN016"",""XP_006821178.1"")"
nuclear factor of activated T-cells-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,225,225,29%,6e-61,42.71,567,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001158472.1?report=genbank&log$=prottop&blast_rank=9&RID=080M6NEN016"",""NP_001158472.1"")"
PREDICTED: nuclear factor of activated T-cells 5-like [Octopus bimaculoides],Octopus bimaculoides,221,221,35%,2e-57,40.11,890,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014781103.1?report=genbank&log$=prottop&blast_rank=10&RID=080M6NEN016"",""XP_014781103.1"")"
