Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
adenylate cyclase type 5-like [Asterias rubens],Asterias rubens,1187,1187,96%,0.0,51.98,1235,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033639896.1?report=genbank&log$=prottop&blast_rank=1&RID=0CP4BZ7Y016"",""XP_033639896.1"")"
adenylate cyclase type 5 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,1157,1157,93%,0.0,54.12,1208,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030846084.1?report=genbank&log$=prottop&blast_rank=2&RID=0CP4BZ7Y016"",""XP_030846084.1"")"
adenylate cyclase type 5-like [Branchiostoma floridae],Branchiostoma floridae,1054,1054,74%,0.0,59.06,1027,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035689810.1?report=genbank&log$=prottop&blast_rank=3&RID=0CP4BZ7Y016"",""XP_035689810.1"")"
adenylate cyclase type 6 [Ciona intestinalis],Ciona intestinalis,963,963,96%,0.0,46.52,1222,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026693427.1?report=genbank&log$=prottop&blast_rank=4&RID=0CP4BZ7Y016"",""XP_026693427.1"")"
PREDICTED: adenylate cyclase type 5-like [Priapulus caudatus],Priapulus caudatus,939,939,96%,0.0,44.92,1113,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014676369.1?report=genbank&log$=prottop&blast_rank=5&RID=0CP4BZ7Y016"",""XP_014676369.1"")"
PREDICTED: adenylate cyclase type 5-like [Hydra vulgaris],Hydra vulgaris,831,831,87%,0.0,45.00,1104,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012556398.1?report=genbank&log$=prottop&blast_rank=6&RID=0CP4BZ7Y016"",""XP_012556398.1"")"
adenylate cyclase type 5-like [Acropora millepora],Acropora millepora,785,785,68%,0.0,50.00,789,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044166329.1?report=genbank&log$=prottop&blast_rank=7&RID=0CP4BZ7Y016"",""XP_044166329.1"")"
PREDICTED: adenylate cyclase type 8-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,752,752,86%,0.0,40.49,1554,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006820732.1?report=genbank&log$=prottop&blast_rank=8&RID=0CP4BZ7Y016"",""XP_006820732.1"")"
ADCY8 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,751,953,86%,0.0,39.76,1850,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1248161.1?report=genbank&log$=prottop&blast_rank=9&RID=0CP4BZ7Y016"",""CAH1248161.1"")"
adenylate cyclase type 8-like [Branchiostoma floridae],Branchiostoma floridae,744,850,95%,0.0,37.42,1753,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035660331.1?report=genbank&log$=prottop&blast_rank=10&RID=0CP4BZ7Y016"",""XP_035660331.1"")"
