Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
MAP2K5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,558,558,96%,0.0,63.07,472,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1253386.1?report=genbank&log$=prottop&blast_rank=1&RID=0MXWF94901R"",""CAH1253386.1"")"
MAP2K5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,558,558,96%,0.0,63.07,443,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1253387.1?report=genbank&log$=prottop&blast_rank=2&RID=0MXWF94901R"",""CAH1253387.1"")"
dual specificity mitogen-activated protein kinase kinase 5-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,557,557,96%,0.0,62.84,488,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035666864.1?report=genbank&log$=prottop&blast_rank=3&RID=0MXWF94901R"",""XP_035666864.1"")"
MAP2K5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,552,552,96%,0.0,61.94,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1253385.1?report=genbank&log$=prottop&blast_rank=4&RID=0MXWF94901R"",""CAH1253385.1"")"
MAP2K5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,551,551,96%,0.0,61.94,451,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1253388.1?report=genbank&log$=prottop&blast_rank=5&RID=0MXWF94901R"",""CAH1253388.1"")"
dual specificity mitogen-activated protein kinase kinase 5-like isoform X3 [Branchiostoma floridae],Branchiostoma floridae,551,551,96%,0.0,61.71,479,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035666865.1?report=genbank&log$=prottop&blast_rank=6&RID=0MXWF94901R"",""XP_035666865.1"")"
dual specificity mitogen-activated protein kinase kinase 5-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,550,550,96%,0.0,61.71,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035666863.1?report=genbank&log$=prottop&blast_rank=7&RID=0MXWF94901R"",""XP_035666863.1"")"
dual specificity mitogen-activated protein kinase kinase 5-like isoform X1 [Asterias rubens],Asterias rubens,536,536,96%,0.0,59.40,435,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033634118.1?report=genbank&log$=prottop&blast_rank=8&RID=0MXWF94901R"",""XP_033634118.1"")"
dual specificity mitogen-activated protein kinase kinase 5-like [Acropora millepora],Acropora millepora,528,528,95%,0.0,60.32,443,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029200799.2?report=genbank&log$=prottop&blast_rank=9&RID=0MXWF94901R"",""XP_029200799.2"")"
dual specificity mitogen-activated protein kinase kinase 5 isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,522,522,96%,0.0,59.26,433,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030832379.1?report=genbank&log$=prottop&blast_rank=10&RID=0MXWF94901R"",""XP_030832379.1"")"
dual specificity mitogen-activated protein kinase kinase 5-like isoform X2 [Asterias rubens],Asterias rubens,515,515,96%,6e-180,57.77,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033634119.1?report=genbank&log$=prottop&blast_rank=11&RID=0MXWF94901R"",""XP_033634119.1"")"
dual specificity mitogen-activated protein kinase kinase 5 isoform X4 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,499,499,96%,8e-174,57.41,422,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030832382.1?report=genbank&log$=prottop&blast_rank=12&RID=0MXWF94901R"",""XP_030832382.1"")"
