Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
5'-AMP-activated protein kinase catalytic subunit alpha-2-like isoform X9 [Branchiostoma floridae],Branchiostoma floridae,710,710,98%,0.0,63.19,563,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035698906.1?report=genbank&log$=prottop&blast_rank=1&RID=0818EA92013"",""XP_035698906.1"")"
PRKAA2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,710,710,98%,0.0,63.19,563,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1243750.1?report=genbank&log$=prottop&blast_rank=2&RID=0818EA92013"",""CAH1243750.1"")"
5'-AMP-activated protein kinase catalytic subunit alpha-2-like isoform X12 [Branchiostoma floridae],Branchiostoma floridae,708,708,98%,0.0,63.87,555,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035698910.1?report=genbank&log$=prottop&blast_rank=3&RID=0818EA92013"",""XP_035698910.1"")"
5'-AMP-activated protein kinase catalytic subunit alpha-2-like isoform X10 [Branchiostoma floridae],Branchiostoma floridae,705,705,98%,0.0,63.07,560,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035698907.1?report=genbank&log$=prottop&blast_rank=4&RID=0818EA92013"",""XP_035698907.1"")"
5'-AMP-activated protein kinase catalytic subunit alpha-2-like isoform X13 [Branchiostoma floridae],Branchiostoma floridae,705,705,98%,0.0,64.20,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035698911.1?report=genbank&log$=prottop&blast_rank=5&RID=0818EA92013"",""XP_035698911.1"")"
PRKAA2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,704,704,98%,0.0,62.87,566,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1243751.1?report=genbank&log$=prottop&blast_rank=6&RID=0818EA92013"",""CAH1243751.1"")"
5'-AMP-activated protein kinase catalytic subunit alpha-2-like isoform X8 [Branchiostoma floridae],Branchiostoma floridae,704,704,98%,0.0,62.87,566,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035698905.1?report=genbank&log$=prottop&blast_rank=7&RID=0818EA92013"",""XP_035698905.1"")"
PRKAA2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,702,702,98%,0.0,63.51,557,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1243752.1?report=genbank&log$=prottop&blast_rank=8&RID=0818EA92013"",""CAH1243752.1"")"
5'-AMP-activated protein kinase catalytic subunit alpha-2-like isoform X11 [Branchiostoma floridae],Branchiostoma floridae,701,701,98%,0.0,63.51,557,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035698909.1?report=genbank&log$=prottop&blast_rank=9&RID=0818EA92013"",""XP_035698909.1"")"
5'-AMP-activated protein kinase catalytic subunit alpha-2-like isoform X6 [Branchiostoma floridae],Branchiostoma floridae,699,699,98%,0.0,61.11,576,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035698903.1?report=genbank&log$=prottop&blast_rank=10&RID=0818EA92013"",""XP_035698903.1"")"
