Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
PREDICTED: adenylate cyclase type 1-like [Priapulus caudatus],Priapulus caudatus,871,871,92%,0.0,45.38,1703,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014661660.1?report=genbank&log$=prottop&blast_rank=1&RID=0CNH1K6P013"",""XP_014661660.1"")"
PREDICTED: uncharacterized protein LOC106868905 [Octopus bimaculoides],Octopus bimaculoides,813,813,73%,0.0,50.00,1850,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014769851.1?report=genbank&log$=prottop&blast_rank=2&RID=0CNH1K6P013"",""XP_014769851.1"")"
adenylate cyclase type 5 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,790,790,83%,0.0,44.00,1208,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030846084.1?report=genbank&log$=prottop&blast_rank=3&RID=0CNH1K6P013"",""XP_030846084.1"")"
adenylate cyclase type 5-like [Asterias rubens],Asterias rubens,777,777,79%,0.0,45.40,1235,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033639896.1?report=genbank&log$=prottop&blast_rank=4&RID=0CNH1K6P013"",""XP_033639896.1"")"
adenylate cyclase type 5-like [Branchiostoma floridae],Branchiostoma floridae,713,713,74%,0.0,43.92,1027,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035689810.1?report=genbank&log$=prottop&blast_rank=5&RID=0CNH1K6P013"",""XP_035689810.1"")"
PREDICTED: adenylate cyclase type 5-like [Priapulus caudatus],Priapulus caudatus,686,686,79%,0.0,42.34,1113,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014676369.1?report=genbank&log$=prottop&blast_rank=6&RID=0CNH1K6P013"",""XP_014676369.1"")"
ADCY8 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,678,678,88%,0.0,38.05,1850,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1248161.1?report=genbank&log$=prottop&blast_rank=7&RID=0CNH1K6P013"",""CAH1248161.1"")"
adenylate cyclase type 8-like [Branchiostoma floridae],Branchiostoma floridae,674,674,88%,0.0,37.55,1753,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035660331.1?report=genbank&log$=prottop&blast_rank=8&RID=0CNH1K6P013"",""XP_035660331.1"")"
PREDICTED: adenylate cyclase type 8-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,664,782,89%,0.0,38.37,1554,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006820732.1?report=genbank&log$=prottop&blast_rank=9&RID=0CNH1K6P013"",""XP_006820732.1"")"
adenylate cyclase type 2-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,654,654,78%,0.0,40.04,976,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035678763.1?report=genbank&log$=prottop&blast_rank=10&RID=0CNH1K6P013"",""XP_035678763.1"")"
ADCY2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,651,749,78%,0.0,39.67,1136,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1268866.1?report=genbank&log$=prottop&blast_rank=11&RID=0CNH1K6P013"",""CAH1268866.1"")"
ADCY2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,650,748,78%,0.0,39.67,1136,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1268842.1?report=genbank&log$=prottop&blast_rank=12&RID=0CNH1K6P013"",""CAH1268842.1"")"
adenylate cyclase type 6 [Ciona intestinalis],Ciona intestinalis,650,736,83%,0.0,40.93,1222,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026693427.1?report=genbank&log$=prottop&blast_rank=13&RID=0CNH1K6P013"",""XP_026693427.1"")"
PREDICTED: adenylate cyclase type 5-like [Hydra vulgaris],Hydra vulgaris,639,639,88%,0.0,38.90,1104,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012556398.1?report=genbank&log$=prottop&blast_rank=14&RID=0CNH1K6P013"",""XP_012556398.1"")"
adenylate cyclase type 5-like [Acropora millepora],Acropora millepora,633,814,75%,0.0,44.33,789,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044166329.1?report=genbank&log$=prottop&blast_rank=15&RID=0CNH1K6P013"",""XP_044166329.1"")"
adenylate cyclase type 2-like isoform X2 [Asterias rubens],Asterias rubens,626,626,79%,0.0,40.08,1121,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033626706.1?report=genbank&log$=prottop&blast_rank=16&RID=0CNH1K6P013"",""XP_033626706.1"")"
adenylate cyclase type 2-like isoform X1 [Asterias rubens],Asterias rubens,626,626,79%,0.0,40.08,1164,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033626705.1?report=genbank&log$=prottop&blast_rank=17&RID=0CNH1K6P013"",""XP_033626705.1"")"
adenylate cyclase type 2-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,620,620,72%,0.0,40.65,903,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035678764.1?report=genbank&log$=prottop&blast_rank=18&RID=0CNH1K6P013"",""XP_035678764.1"")"
