Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
ADCY8 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,1111,1111,93%,0.0,48.54,1850,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1248161.1?report=genbank&log$=prottop&blast_rank=1&RID=0CPBW78S013"",""CAH1248161.1"")"
adenylate cyclase type 8-like [Branchiostoma floridae],Branchiostoma floridae,1103,1103,94%,0.0,47.30,1753,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035660331.1?report=genbank&log$=prottop&blast_rank=2&RID=0CPBW78S013"",""XP_035660331.1"")"
PREDICTED: adenylate cyclase type 8-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,1072,1072,96%,0.0,46.31,1554,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006820732.1?report=genbank&log$=prottop&blast_rank=3&RID=0CPBW78S013"",""XP_006820732.1"")"
adenylate cyclase type 5-like [Asterias rubens],Asterias rubens,811,811,82%,0.0,42.48,1235,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033639896.1?report=genbank&log$=prottop&blast_rank=4&RID=0CPBW78S013"",""XP_033639896.1"")"
adenylate cyclase type 5 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,792,792,81%,0.0,43.48,1208,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030846084.1?report=genbank&log$=prottop&blast_rank=5&RID=0CPBW78S013"",""XP_030846084.1"")"
adenylate cyclase type 5-like [Branchiostoma floridae],Branchiostoma floridae,777,777,69%,0.0,46.60,1027,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035689810.1?report=genbank&log$=prottop&blast_rank=6&RID=0CPBW78S013"",""XP_035689810.1"")"
adenylate cyclase type 5-like [Acropora millepora],Acropora millepora,699,789,64%,0.0,45.72,789,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044166329.1?report=genbank&log$=prottop&blast_rank=7&RID=0CPBW78S013"",""XP_044166329.1"")"
PREDICTED: uncharacterized protein LOC106868905 [Octopus bimaculoides],Octopus bimaculoides,689,689,69%,0.0,42.87,1850,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014769851.1?report=genbank&log$=prottop&blast_rank=8&RID=0CPBW78S013"",""XP_014769851.1"")"
adenylate cyclase type 3-like [Asterias rubens],Asterias rubens,687,687,82%,0.0,37.17,1073,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033640430.1?report=genbank&log$=prottop&blast_rank=9&RID=0CPBW78S013"",""XP_033640430.1"")"
adenylate cyclase type 2-like isoform X1 [Asterias rubens],Asterias rubens,686,686,85%,0.0,37.69,1164,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033626705.1?report=genbank&log$=prottop&blast_rank=10&RID=0CPBW78S013"",""XP_033626705.1"")"
adenylate cyclase type 2-like isoform X2 [Asterias rubens],Asterias rubens,686,686,85%,0.0,37.69,1121,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033626706.1?report=genbank&log$=prottop&blast_rank=11&RID=0CPBW78S013"",""XP_033626706.1"")"
PREDICTED: adenylate cyclase type 3 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,668,668,81%,0.0,38.67,1062,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002734095.1?report=genbank&log$=prottop&blast_rank=12&RID=0CPBW78S013"",""XP_002734095.1"")"
adenylate cyclase type 3-like [Branchiostoma floridae],Branchiostoma floridae,664,664,85%,0.0,37.32,1061,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035659644.1?report=genbank&log$=prottop&blast_rank=13&RID=0CPBW78S013"",""XP_035659644.1"")"
adenylate cyclase type 2 isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,660,660,84%,0.0,36.79,1143,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030831599.1?report=genbank&log$=prottop&blast_rank=14&RID=0CPBW78S013"",""XP_030831599.1"")"
ADCY3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,660,762,85%,0.0,37.01,1037,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1248162.1?report=genbank&log$=prottop&blast_rank=15&RID=0CPBW78S013"",""CAH1248162.1"")"
PREDICTED: adenylate cyclase type 5-like [Hydra vulgaris],Hydra vulgaris,658,658,72%,0.0,41.26,1104,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012556398.1?report=genbank&log$=prottop&blast_rank=16&RID=0CPBW78S013"",""XP_012556398.1"")"
PREDICTED: adenylate cyclase type 1-like [Priapulus caudatus],Priapulus caudatus,658,658,82%,0.0,38.13,1703,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014661660.1?report=genbank&log$=prottop&blast_rank=17&RID=0CPBW78S013"",""XP_014661660.1"")"
PREDICTED: adenylate cyclase type 5-like [Priapulus caudatus],Priapulus caudatus,655,655,72%,0.0,41.00,1113,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014676369.1?report=genbank&log$=prottop&blast_rank=18&RID=0CPBW78S013"",""XP_014676369.1"")"
adenylate cyclase type 3-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,650,650,81%,0.0,37.08,1087,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030829913.1?report=genbank&log$=prottop&blast_rank=19&RID=0CPBW78S013"",""XP_030829913.1"")"
adenylate cyclase type 2 isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,649,649,84%,0.0,36.08,1165,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030831597.1?report=genbank&log$=prottop&blast_rank=20&RID=0CPBW78S013"",""XP_030831597.1"")"
adenylate cyclase type 2-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,645,744,74%,0.0,38.62,976,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035678763.1?report=genbank&log$=prottop&blast_rank=21&RID=0CPBW78S013"",""XP_035678763.1"")"
ADCY2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,645,645,81%,0.0,35.75,1136,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1268842.1?report=genbank&log$=prottop&blast_rank=22&RID=0CPBW78S013"",""CAH1268842.1"")"
ADCY2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,644,644,81%,0.0,35.75,1136,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1268866.1?report=genbank&log$=prottop&blast_rank=23&RID=0CPBW78S013"",""CAH1268866.1"")"
adenylate cyclase type 3-like [Acropora millepora],Acropora millepora,642,642,81%,0.0,37.15,1160,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044181646.1?report=genbank&log$=prottop&blast_rank=24&RID=0CPBW78S013"",""XP_044181646.1"")"
PREDICTED: adenylate cyclase type 2-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,636,636,81%,0.0,36.70,1045,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006825139.1?report=genbank&log$=prottop&blast_rank=25&RID=0CPBW78S013"",""XP_006825139.1"")"
adenylate cyclase type 6 [Ciona intestinalis],Ciona intestinalis,625,625,82%,0.0,37.24,1222,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026693427.1?report=genbank&log$=prottop&blast_rank=26&RID=0CPBW78S013"",""XP_026693427.1"")"
PREDICTED: adenylate cyclase type 2-like [Amphimedon queenslandica],Amphimedon queenslandica,616,616,82%,0.0,35.42,1178,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019850469.1?report=genbank&log$=prottop&blast_rank=27&RID=0CPBW78S013"",""XP_019850469.1"")"
adenylate cyclase type 2-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,607,703,69%,0.0,38.99,903,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035678764.1?report=genbank&log$=prottop&blast_rank=28&RID=0CPBW78S013"",""XP_035678764.1"")"
PREDICTED: adenylate cyclase type 2-like isoform X1 [Priapulus caudatus],Priapulus caudatus,601,601,82%,0.0,33.58,1113,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014671436.1?report=genbank&log$=prottop&blast_rank=29&RID=0CPBW78S013"",""XP_014671436.1"")"
