Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
PREDICTED: serine/threonine-protein phosphatase alpha-2 isoform [Priapulus caudatus],Priapulus caudatus,622,622,100%,0.0,89.15,331,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014670946.1?report=genbank&log$=prottop&blast_rank=1&RID=0CMBU8NA016"",""XP_014670946.1"")"
serine/threonine-protein phosphatase alpha-2 isoform isoform X1 [Branchiostoma floridae],Branchiostoma floridae,621,621,100%,0.0,89.74,337,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035690674.1?report=genbank&log$=prottop&blast_rank=2&RID=0CMBU8NA016"",""XP_035690674.1"")"
PREDICTED: serine/threonine-protein phosphatase PP1-alpha catalytic subunit-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,620,620,99%,0.0,89.41,328,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002734210.1?report=genbank&log$=prottop&blast_rank=3&RID=0CMBU8NA016"",""XP_002734210.1"")"
serine/threonine-protein phosphatase alpha-2 isoform isoform X2 [Branchiostoma floridae],Branchiostoma floridae,619,619,100%,0.0,89.44,329,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035690675.1?report=genbank&log$=prottop&blast_rank=4&RID=0CMBU8NA016"",""XP_035690675.1"")"
PREDICTED: serine/threonine-protein phosphatase alpha-2 isoform isoform X1 [Octopus bimaculoides],Octopus bimaculoides,614,614,99%,0.0,88.41,343,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014773277.1?report=genbank&log$=prottop&blast_rank=5&RID=0CMBU8NA016"",""XP_014773277.1"")"
PREDICTED: serine/threonine-protein phosphatase alpha-2 isoform isoform X2 [Octopus bimaculoides],Octopus bimaculoides,612,612,99%,0.0,89.12,327,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014773278.1?report=genbank&log$=prottop&blast_rank=6&RID=0CMBU8NA016"",""XP_014773278.1"")"
PREDICTED: serine/threonine-protein phosphatase alpha-2 isoform isoform X3 [Octopus bimaculoides],Octopus bimaculoides,612,612,99%,0.0,89.12,327,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014773279.1?report=genbank&log$=prottop&blast_rank=7&RID=0CMBU8NA016"",""XP_014773279.1"")"
PREDICTED: serine/threonine-protein phosphatase alpha-2 isoform-like isoform X1 [Priapulus caudatus],Priapulus caudatus,611,611,99%,0.0,87.94,329,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014675025.1?report=genbank&log$=prottop&blast_rank=8&RID=0CMBU8NA016"",""XP_014675025.1"")"
Serine/threonine-protein phosphatase PP1-beta [Caenorhabditis elegans],Caenorhabditis elegans,608,608,99%,0.0,87.57,333,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001022616.1?report=genbank&log$=prottop&blast_rank=9&RID=0CMBU8NA016"",""NP_001022616.1"")"
serine/threonine-protein phosphatase alpha-2 isoform isoform X2 [Acropora millepora],Acropora millepora,608,608,97%,0.0,89.52,329,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029194260.1?report=genbank&log$=prottop&blast_rank=10&RID=0CMBU8NA016"",""XP_029194260.1"")"
