Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
PREDICTED: 5'-AMP-activated protein kinase subunit gamma-2-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,377,377,61%,6e-124,56.29,494,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006824096.1?report=genbank&log$=prottop&blast_rank=1&RID=082GFW8N013"",""XP_006824096.1"")"
5'-AMP-activated protein kinase subunit gamma-2-like isoform X1 [Asterias rubens],Asterias rubens,369,369,61%,5e-123,56.15,342,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033640025.1?report=genbank&log$=prottop&blast_rank=2&RID=082GFW8N013"",""XP_033640025.1"")"
5'-AMP-activated protein kinase subunit gamma-2-like isoform X2 [Asterias rubens],Asterias rubens,369,369,63%,6e-123,54.52,336,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033640026.1?report=genbank&log$=prottop&blast_rank=3&RID=082GFW8N013"",""XP_033640026.1"")"
PREDICTED: 5'-AMP-activated protein kinase subunit gamma-2-like isoform X6 [Octopus bimaculoides],Octopus bimaculoides,366,366,64%,3e-122,54.43,319,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014770239.1?report=genbank&log$=prottop&blast_rank=4&RID=082GFW8N013"",""XP_014770239.1"")"
PREDICTED: 5'-AMP-activated protein kinase subunit gamma-1-like isoform X4 [Octopus bimaculoides],Octopus bimaculoides,367,367,64%,7e-122,54.43,371,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014770237.1?report=genbank&log$=prottop&blast_rank=5&RID=082GFW8N013"",""XP_014770237.1"")"
PREDICTED: 5'-AMP-activated protein kinase subunit gamma-1-like isoform X3 [Octopus bimaculoides],Octopus bimaculoides,367,367,64%,1e-121,54.43,375,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014770236.1?report=genbank&log$=prottop&blast_rank=6&RID=082GFW8N013"",""XP_014770236.1"")"
PREDICTED: 5'-AMP-activated protein kinase subunit gamma-1-like isoform X5 [Octopus bimaculoides],Octopus bimaculoides,366,366,64%,2e-121,54.43,369,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014770238.1?report=genbank&log$=prottop&blast_rank=7&RID=082GFW8N013"",""XP_014770238.1"")"
PREDICTED: 5'-AMP-activated protein kinase subunit gamma-1-like isoform X1 [Octopus bimaculoides],Octopus bimaculoides,367,367,64%,2e-120,54.43,464,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014770234.1?report=genbank&log$=prottop&blast_rank=8&RID=082GFW8N013"",""XP_014770234.1"")"
hypothetical protein OCBIM_22008355mg [Octopus bimaculoides],Octopus bimaculoides,363,363,64%,4e-120,54.46,378,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF91627.1?report=genbank&log$=prottop&blast_rank=9&RID=082GFW8N013"",""KOF91627.1"")"
5'-AMP-activated protein kinase subunit gamma-2 isoform X8 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,358,358,61%,6e-119,54.64,320,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030846353.1?report=genbank&log$=prottop&blast_rank=10&RID=082GFW8N013"",""XP_030846353.1"")"
