Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
guanine nucleotide-binding protein G(i) subunit alpha isoform X1 [Branchiostoma floridae],Branchiostoma floridae,665,665,100%,0.0,88.42,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035675477.1?report=genbank&log$=prottop&blast_rank=1&RID=0CR1PF7D01R"",""XP_035675477.1"")"
guanine nucleotide-binding protein G(i) subunit alpha isoform X2 [Branchiostoma floridae],Branchiostoma floridae,659,659,100%,0.0,87.57,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035675478.1?report=genbank&log$=prottop&blast_rank=2&RID=0CR1PF7D01R"",""XP_035675478.1"")"
guanine nucleotide-binding protein G(i) subunit alpha [Asterias rubens],Asterias rubens,658,658,100%,0.0,87.85,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033646766.1?report=genbank&log$=prottop&blast_rank=3&RID=0CR1PF7D01R"",""XP_033646766.1"")"
guanine nucleotide-binding protein G(i) alpha subunit [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,655,655,100%,0.0,87.57,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001001475.1?report=genbank&log$=prottop&blast_rank=4&RID=0CR1PF7D01R"",""NP_001001475.1"")"
PREDICTED: guanine nucleotide-binding protein G(i) subunit alpha-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,645,645,100%,0.0,85.88,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002730529.1?report=genbank&log$=prottop&blast_rank=5&RID=0CR1PF7D01R"",""XP_002730529.1"")"
LOW QUALITY PROTEIN: guanine nucleotide-binding protein G(i) subunit alpha [Acropora millepora],Acropora millepora,628,628,100%,0.0,83.62,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029212181.2?report=genbank&log$=prottop&blast_rank=6&RID=0CR1PF7D01R"",""XP_029212181.2"")"
G protein alpha subunit Gi [Ciona intestinalis],Ciona intestinalis,609,609,100%,0.0,81.07,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001027619.1?report=genbank&log$=prottop&blast_rank=7&RID=0CR1PF7D01R"",""NP_001027619.1"")"
G protein alpha subunit Gi isoform X2 [Ciona intestinalis],Ciona intestinalis,608,608,100%,0.0,81.07,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009862342.1?report=genbank&log$=prottop&blast_rank=8&RID=0CR1PF7D01R"",""XP_009862342.1"")"
PREDICTED: guanine nucleotide-binding protein G(i) subunit alpha [Hydra vulgaris],Hydra vulgaris,597,597,100%,0.0,78.81,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012557495.1?report=genbank&log$=prottop&blast_rank=9&RID=0CR1PF7D01R"",""XP_012557495.1"")"
PREDICTED: guanine nucleotide-binding protein G(i) subunit alpha-like [Priapulus caudatus],Priapulus caudatus,594,594,100%,0.0,78.81,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014676585.1?report=genbank&log$=prottop&blast_rank=10&RID=0CR1PF7D01R"",""XP_014676585.1"")"
G protein alpha subunit Gi isoform X1 [Ciona intestinalis],Ciona intestinalis,589,589,100%,0.0,72.29,397,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026691426.1?report=genbank&log$=prottop&blast_rank=11&RID=0CR1PF7D01R"",""XP_026691426.1"")"
PREDICTED: guanine nucleotide-binding protein G(i) subunit alpha-like [Octopus bimaculoides],Octopus bimaculoides,572,572,100%,0.0,75.71,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014777779.1?report=genbank&log$=prottop&blast_rank=12&RID=0CR1PF7D01R"",""XP_014777779.1"")"
G protein alpha subunit i class [Octopus vulgaris],Octopus vulgaris,565,565,100%,0.0,74.86,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BAA93636.1?report=genbank&log$=prottop&blast_rank=13&RID=0CR1PF7D01R"",""BAA93636.1"")"
GNAI3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,543,543,83%,0.0,86.73,294,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1264443.1?report=genbank&log$=prottop&blast_rank=14&RID=0CR1PF7D01R"",""CAH1264443.1"")"
