Entrez ID	Gene	Gene length	Gene type	CDS	dN/dS high quality - Homo sapiens	dN/dS medium quality - Homo sapiens	dN/dS low quality - Homo sapiens	dN/dS high quality - Altaï	dN/dS medium quality - Altaï	dN/dS low quality - Altaï	dN/dS high quality - Denisovan	dN/dS medium quality - Denisovan	dN/dS low quality - Denisovan	dN/dS high quality - Pan troglodytes	dN/dS medium quality - Pan troglodytes	dN/dS low quality - Pan troglodytes	dN/dS high quality - Gorilla gorilla	dN/dS medium quality - Gorilla gorilla	dN/dS low quality - Gorilla gorilla	dN/dS high quality - Pongo abelii	dN/dS medium quality - Pongo abelii	dN/dS low quality - Pongo abelii	dN/dS high quality - Macaca mulatta	dN/dS medium quality - Macaca mulatta	dN/dS low quality - Macaca mulatta	dN/dS high quality - Callithrix jacchus	dN/dS medium quality - Callithrix jacchus	dN/dS low quality - Callithrix jacchus	pN/pS 1% - Homo sapiens	pN/pS 5% - Homo sapiens	pN/pS all - Homo sapiens	dN high quality - Homo sapiens	dN medium quality - Homo sapiens	dN low quality - Homo sapiens	dN high quality - Altaï	dN medium quality - Altaï	dN low quality - Altaï	dN high quality - Denisovan	dN medium quality - Denisovan	dN low quality - Denisovan	dN high quality - Pan troglodytes	dN medium quality - Pan troglodytes	dN low quality - Pan troglodytes	dN high quality - Gorilla gorilla	dN medium quality - Gorilla gorilla	dN low quality - Gorilla gorilla	dN high quality - Pongo abelii	dN medium quality - Pongo abelii	dN low quality - Pongo abelii	dN high quality - Macaca mulatta	dN medium quality - Macaca mulatta	dN low quality - Macaca mulatta	dN high quality - Callithrix jacchus	dN medium quality - Callithrix jacchus	dN low quality - Callithrix jacchus	dS high quality - Homo sapiens	dS medium quality - Homo sapiens	dS low quality - Homo sapiens	dS high quality - Altaï	dS medium quality - Altaï	dS low quality - Altaï	dS high quality - Denisovan	dS medium quality - Denisovan	dS low quality - Denisovan	dS high quality - Pan troglodytes	dS medium quality - Pan troglodytes	dS low quality - Pan troglodytes	dS high quality - Gorilla gorilla	dS medium quality - Gorilla gorilla	dS low quality - Gorilla gorilla	dS high quality - Pongo abelii	dS medium quality - Pongo abelii	dS low quality - Pongo abelii	dS high quality - Macaca mulatta	dS medium quality - Macaca mulatta	dS low quality - Macaca mulatta	dS high quality - Callithrix jacchus	dS medium quality - Callithrix jacchus	dS low quality - Callithrix jacchus	CCDS Europe	CCDS Asia	Paracentral - Specificity	Medial orbitofrontal - Specificity	Superior temporal - Specificity	Parahippocampal - Specificity	Precuneus - Specificity	Inferior temporal - Specificity	Isthmus of cingulate gyrus - Specificity	Entorhinal - Specificity	Superior parietal - Specificity	Pars orbitalis - Specificity	Fusiform - Specificity	Superior frontal - Specificity	Rostral anterior cingulate - Specificity	Precentral - Specificity	Cuneus - Specificity	Pars opercularis - Specificity	Insula - Specificity	Transverse temporal - Specificity	Inferior parietal - Specificity	Pericalcarine - Specificity	Postcentral - Specificity	Supramarginal - Specificity	Rostral middle frontal - Specificity	Frontal pole - Specificity	Lingual - Specificity	Lateral orbital - Specificity	Banks of superior temporal sulcus - Specificity	Caudal anterior cingulate - Specificity	Lateral occipital - Specificity	Posterior cingulate - Specificity	Pars triangularis - Specificity	Middle temporal - Specificity	Caudal middle frontal - Specificity	Temporal pole - Specificity	Paracentral - Expression	Medial orbitofrontal - Expression	Superior temporal - Expression	Parahippocampal - Expression	Precuneus - Expression	Inferior temporal - Expression	Isthmus of cingulate gyrus - Expression	Entorhinal - Expression	Superior parietal - Expression	Pars orbitalis - Expression	Fusiform - Expression	Superior frontal - Expression	Rostral anterior cingulate - Expression	Precentral - Expression	Cuneus - Expression	Pars opercularis - Expression	Insula - Expression	Transverse temporal - Expression	Inferior parietal - Expression	Pericalcarine - Expression	Postcentral - Expression	Supramarginal - Expression	Rostral middle frontal - Expression	Frontal pole - Expression	Lingual - Expression	Lateral orbital - Expression	Banks of superior temporal sulcus - Expression	Caudal anterior cingulate - Expression	Lateral occipital - Expression	Posterior cingulate - Expression	Pars triangularis - Expression	Middle temporal - Expression	Caudal middle frontal - Expression	Temporal pole - Expression	Fetal brain R1	Adult brain R1	Fetal brain R2	Adult brain R2	Fetal brain R3	Adult brain R3	Fetal brain R4	Adult brain R4
89845	ABCC10	23064	protein_coding	4476	0.5104	0.5104	0.5104	0.4374	0.4374	0.4374	0.5196	0.5196	0.5196	0.3725	0.3725	0.3725	0.7858	0.7858	0.7858	0.2274	0.2274	0.2274	0.2045	0.2045	0.2045	0.2003	0.2003	0.2003	0.73563343	0.73900588	0.7376671	0.0023	0.0023	0.0023	0.002	0.002	0.002	0.0024	0.0024	0.0024	0.0012	0.0012	0.0012	0.0059	0.0059	0.0059	0.0071	0.0071	0.0071	0.0153	0.0153	0.0153	0.0226	0.0226	0.0226	0.0045	0.0045	0.0045	0.0045	0.0045	0.0045	0.0046	0.0046	0.0046	0.0033	0.0033	0.0033	0.0074	0.0074	0.0074	0.0312	0.0312	0.0312	0.075	0.075	0.075	0.1126	0.1126	0.1126	0.0769523809524	0.0124792960663	-0.15525108761143608	0.09086690265028627	0.2786201925803031	-1.3303724963892758	0.1518433520078132	-0.3168665562563542	0.6972338433995373	-1.5240168171068746	0.17531311303256	1.9765679036339592	0.33191003076681125	-0.001003306591771589	-1.829512720707819	-0.2849951583156621	0.5064421796739254	-0.5721937692636372	0.30956511381298807	1.424407844244529	-0.24989522653455562	0.32144344540609293	1.5198104469335798	0.8376679966074929	0.43972372142312594	1.0859587450833112	-0.4425623472598432	0.39895936048400005	-0.38545712390094494	-0.5680456226471675	0.06864376239421209	-0.1320495298800945	-0.13748327661114068	0.2819225441330511	0.6499782423004377	-3.617173701490875	-0.01907464765507108	-0.00856456253249335	-0.0005468509580160877	-0.06925637562418409	-0.005960658313469547	-0.02597618431550413	0.017329392460453927	-0.0775256544854386	-0.004958418753840697	0.07196135926214263	0.0017288085129271058	-0.012487736609838419	-0.09057138083819473	-0.024615165947947926	0.009181931869287736	-0.03687953493998887	0.0007746036659271964	0.048382224639357437	-0.02311627807541245	0.0012818493005310677	0.05245624407252088	0.0233264140628292	0.006332824111186123	0.033929283438019445	-0.03134382713426589	0.004592045621234638	-0.028905237587001986	-0.03670239480491111	-0.009513567095442804	-0.018083861299008727	-0.01831590098297126	-0.00040582918269950355	0.015311415678090454	-0.16691065639607253	0.825569245525	-1.19044449677	0.415371166306	-0.965123696697	0.505662027077	-0.82815805729	0.758553284574	0.794624355184
23	ABCF1	25803	protein_coding	2535	0.2971	0.2971	0.2207			0.2207			0.22																0.77384884	0.74640739	0.7903137	0.0015	0.0015	0.0016	lq	lq	0.0016	lq	lq	0.0016	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	0.0052	0.0052	0.0072	lq	lq	0.0072	lq	lq	0.0073	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	0.0028	0.01124	-1.5208388618207171	1.076027393919868	0.44755582860415855	-1.3426052623077505	-1.1643356236919193	1.2862864012496331	-0.6857018068156976	-1.9889130678932125	0.9806927642838293	1.1482172888826645	0.046691572259971253	1.358507774747684	0.5826910528454536	0.4863859536492841	-0.4530221518933281	-0.8775884591759276	0.18728053812659012	-0.6858798018250887	0.4322502472538717	1.1227895322196293	0.8152510862976053	0.8563125961581448	0.9721680206007225	-0.5713408826738732	-0.45495601397651975	1.2547964052635214	1.1656483381501064	-1.3037317897715621	-1.2992063227885666	-0.3276553968309635	-1.714265267141207	0.7505174906725948	0.20134920424947714	-0.7813787808283857	0.24328087843396026	0.3561017859671172	0.328797825972658	0.2510242408060126	0.2587691688976252	0.3652364928360314	0.2795634248500305	0.2229453849886497	0.35195997103494703	0.3592380774285746	0.311382270166355	0.36837415188309597	0.3346687785505572	0.33048480154852095	0.28967219721164644	0.27122690531810467	0.3174901606605832	0.27955569185321116	0.32813287467821045	0.35813336802087437	0.34477235395495576	0.3465562720897103	0.35158961337147876	0.284531837535701	0.2895881805339345	0.36386840931709197	0.3599953697201051	0.25271309961451033	0.2529097086200393	0.2951187584465027	0.23487746430321962	0.34196000157055645	0.31810137414770695	0.27540673675942284	0.822979587609	-1.25369987247	0.820225308281	-1.42830675862	0.794997625928	-0.66537230948	0.799773312675	0.508095840731
7920	ABHD16A	16495	protein_coding	1674	0.309518945655	0.309518945655	0.309518945655	0.305110220441	0.305110220441	0.305110220441	0.30691039549	0.30691039549	0.30691039549	0.0762	0.0762	0.0762	0.3051	0.3051	0.3051	0.0637	0.0637	0.0637	0.0667	0.0667	0.0667	0.0742	0.0742	0.0742	0.67494145	0.61358314	0.57174792										0.0008	0.0008	0.0008	0.0008	0.0008	0.0008	0.0024	0.0024	0.0024	0.0039	0.0039	0.0039	0.0043	0.0043	0.0043	0.0027	0.0027	0.0027							0.0102	0.0102	0.0102	0.0026	0.0026	0.0026	0.0375	0.0375	0.0375	0.0587	0.0587	0.0587	0.0582	0.0582	0.0582	0.001	0.0012																																																																					0.811869595806	-1.24081424949	0.518707057437	-1.37349791253	0.704876570957	-0.63951053867	0.801000907554	0.793837938567
55856	ACOT13	38030	protein_coding	420	0.419863750448	0.419863750448	0.419863750448	0.419863750448	0.419863750448	0.419863750448	0.419863750448	0.419863750448	0.419863750448	0.4182	0.4182	0.4182	0.8286	0.8286	0.8286	0.6188	0.6188	0.6188	1.6926	1.6926	1.6926	0.9696	0.9696	0.9696	7.04040404	7.45454545	2.48484848										0.0034	0.0034	0.0034	0.0068	0.0068	0.0068	0.0102	0.0102	0.0102	0.0587	0.0587	0.0587	0.0932	0.0932	0.0932													0.0082	0.0082	0.0082	0.0164	0.0164	0.0164	0.0347	0.0347	0.0347	0.0961	0.0961	0.0961	0.062	0.023	1.582340141959756	0.2809408757290078	-0.3017593665608105	-1.0136846451517183	0.17857605363750706	-0.3312240922104168	0.07507593654245331	3.2040206420739965	-0.014831583278269726	-0.28705508077795844	-1.4070620398162665	0.9056555745207132	0.3981138582629131	1.2377277745221278	-1.5713570164414408	-0.24134379441159756	0.06793108573150085	-1.8770549019189742	0.2675794359923466	-1.8561287249976635	0.5478410839353525	-0.1968748857970502	0.14005368869260554	-1.196963883038321	-1.1383223631091557	-0.13715000514423853	-0.25949397778516387	0.8045860767895534	0.0042622116010109365	0.7984262400503581	-0.36668878631785395	0.22266364026075566	0.7146298743421657	0.766570952110689	1.4782008275739111	1.4607139080541083	1.4528841570272737	1.443318007442074	1.4593384305569082	1.4524882391107068	1.4579476980854096	1.4999913703598047	1.4567396095270968	1.4530817387139652	1.4380321900761766	1.469108207900495	1.4622883630032033	1.4735702665375858	1.4358245562559475	1.4536959618863436	1.4578516926285494	1.4317168896393815	1.4605343702078788	1.4319980749613463	1.4643002497570974	1.4542934912120888	1.4588208050187788	1.4408552818468334	1.4416432487422584	1.4550960152401917	1.4534520776271782	1.4677501356942222	1.456996173106811	1.4676673658847497	1.4520116995369239	1.4599308360539052	1.4665413929867972	1.4672393259503993	0.656926111957	-1.31181057035	0.59579944983	-1.32144541554	0.511900768827	-0.28425735659	0.798480182979	0.68200206683
171019	ADAMTS19	278418	protein_coding	3621	0.489	0.489	0.489	0.3126	0.3126	0.3126	0.5144	0.5144	0.5144	0.0721042916474	0.0721042916474	0.0721042916474	0.6181	0.6181	0.6181	0.4213	0.4213	0.4213				0.254	0.254	0.254	0.65530936	0.62265275	0.59657015	0.0022	0.0022	0.0022	0.0018	0.0018	0.0018	0.0019	0.0019	0.0019				0.0014	0.0014	0.0014	0.0037	0.0037	0.0037	lq	lq	lq	0.0223	0.0223	0.0223	0.0045	0.0045	0.0045	0.0057	0.0057	0.0057	0.0037	0.0037	0.0037	0.0055	0.0055	0.0055	0.0023	0.0023	0.0023	0.0087	0.0087	0.0087	lq	lq	lq	0.0879	0.0879	0.0879	0.00295652173913	0.00247826086957	-0.1440509024536814	1.5447262317059074	-0.3254037785296836	1.1287689204109495	-0.32364497613516435	0.0076234036248951954	1.0417909015273548	0.871101873104221	-0.33725579751364076	0.43254065734204383	-0.10331676264594541	0.7436046077483596	1.8632795983882438	-0.9369524136441059	-1.634062716534339	-0.29434808787271205	0.8589579698609584	-0.940570231692448	-1.070356040146548	-2.1962814396027426	-0.5092531037485675	0.07350053319193565	0.12562482407680392	-0.6891920937407463	-1.6483036192052365	0.717250257972877	-0.2290660919519121	2.146687151728135	-1.4029262466400927	1.2445862435686985	-0.12327155552827788	0.12127536023120995	-0.5098133028614557	0.49675062596438024	0.12409114994079966	0.28947092430531807	0.10633149585788769	0.24873675939049916	0.10650373311600411	0.1389444198061882	0.2402191137836974	0.22350375659645996	0.10517084287077447	0.18055602036726742	0.12808019190144213	0.21101811325718148	0.3206664461058898	0.04644332397161742	-0.021823792077736413	0.10937273973175156	0.22231451975895697	0.0460890356996931	0.03337927827599548	-0.07688114907518952	0.0883273677188015	0.14539568244067494	0.15050014725789895	0.0707061736829793	-0.02321838537416454	0.20843726565376938	0.11576572169311619	0.3484201835745558	0.0008111053668836976	0.2600786010011525	0.1261260446799894	0.1500742098533468	0.08827250813963343	0.18684402007304227	0.341358395887	-1.31488211132	0.17255172669	-0.324813018729	0.90650995843	0.349106759557	0.693692330698	-0.423473468926
134637	ADAT2	27841	protein_coding	573	0.4227	0.4227	0.4227	0.4227	0.4227	0.4227	0.42997	0.42997	0.42997	0.192027774897	0.192027774897	0.192027774897	0.421096957574	0.421096957574	0.421096957574	0.1006	0.1006	0.1006	0.1033	0.1033	0.1033	0.2094	0.2094	0.2094	1.68734491	1.19520265	1.08472173	0.003	0.003	0.003	0.003	0.003	0.003	0.0031	0.0031	0.0031							0.0025	0.0025	0.0025	0.0078	0.0078	0.0078	0.0255	0.0255	0.0255										0.0126	0.0126	0.0126	0.0059	0.0059	0.0059	0.0245	0.0245	0.0245	0.0753	0.0753	0.0753	0.1218	0.1218	0.1218	0.013	0.0383333333333	0.32255674640404136	0.005976597343328285	0.1523043147724812	-1.253860965823775	-0.702784842241439	-0.4023511502538711	1.2791459078839376	-0.5858729270378348	0.05974011601418723	0.5289470983309322	-0.33922247249029214	-0.695781334733059	0.757304027360818	-0.8101904752600009	-0.34834875029314605	-0.3819473996190599	1.0442406448564725	1.6659695609676854	-0.23505523465264325	1.3744914823045287	0.5557258075564443	0.5408276516122408	-0.17784247625664476	-3.585496946443494	1.2524111239685751	0.112376234269845	-0.3177366271344284	1.223651267809721	0.14466021830965517	-0.3813128509536905	-1.8740372417301183	1.0491968285215252	-0.10643969892348105	0.12875576556014412	0.11578651162135381	0.10552427909356805	0.1102676247075412	0.06468550237677415	0.08254913450118817	0.09228796498536458	0.1467952164873802	0.08633894021910155	0.10726707229064403	0.12247684198239961	0.0943343383044234	0.08277615954610754	0.1298792388540567	0.07906748353823052	0.09403850173600958	0.09294937105922815	0.13918054943279426	0.15933445587737638	0.09771101375182206	0.14988592971782905	0.12334489811820445	0.12286196088733813	0.09956561718149941	-0.01089659168144334	0.1459285842303244	0.10897331978121551	0.0950308214596437	0.14499630742066494	0.11001983439093704	0.0929699405294667	0.04458192617198007	0.13934120861932914	0.10188020293899777	0.10950427713686751	0.856871559161	-1.50154927059	0.697237442064	-1.00015037414	0.281443865401	-0.311063422198	0.409242490499	0.740639298784
221393	ADGRF4	3162																																																																														0.000625																																																																						0.868508009316	-1.7122328755	0.828985883563	-1.04210967867	0.652642996996	-0.192035936525	0.423508752753	0.441770785505
221395	ADGRF5	5810																																																																														0.019875	0.01605																																																																					0.505748484606	-0.869450011945	0.859345640689	-0.854129574209	-0.31371531118	-0.0979304473067	-0.365331051964	0.965700680523
57211	ADGRG6	7026																																																																																																																																																				1.1428406122	-1.16695196796	0.882258505318	-0.765770242106	0.406484404555	-0.689192134073	0.153879183921	0.176542535256
177	AGER	3356	protein_coding	1212	0.891	0.891	0.891	0.8765	0.8765	0.8765	0.90818	0.90818	0.90818	1.36008	1.36008	1.36008	2.2212	2.2212	2.2212	0.8418	0.8418	0.8418							2.05616806	2.2784565	1.86722288	0.0025	0.0025	0.0025	0.0025	0.0025	0.0025	0.0026	0.0026	0.0026	0.0036	0.0036	0.0036	0.006	0.006	0.006	0.0126	0.0126	0.0126	lq	lq	lq	lq	lq	lq	0.0029	0.0029	0.0029													0.015	0.015	0.015	lq	lq	lq	lq	lq	lq	0.0135909090909	0.0222727272727	0.08366711560287621	-0.02434024328055304	-0.39748451501510373	1.7331426159352368	-2.1002344777578323	-1.1374004155711306	0.23234180122579023	2.282198262448736	-0.7547799487480086	-0.4860781505158009	-0.4485321595069558	-0.4855955966866576	1.0652358439580836	0.002839712124261971	-0.9931693061613747	1.4702895238634845	-0.35657530954198274	-0.2374071399712022	-0.052276133883138294	-0.6263236927525054	0.6412063012898049	-1.1401768779366652	-0.05031008659329235	1.369616215966758	1.103057334118284	-0.9991056961600104	1.4254264780291435	0.8177852581357952	0.48105763936510315	0.4708204876353283	-1.1419226229247577	0.42244022352479893	-1.779477609945613	-0.3899348302713248	0.5115538033841242	0.5085558319695175	0.4981984278838222	0.5573384651906177	0.45093502132247176	0.477660505819882	0.5156805819868134	0.5725786594726794	0.48828094163127145	0.4957393251940339	0.4967814931438963	0.4957527194905035	0.5387993079451302	0.5093102687986031	0.48166394361872805	0.5500424247687554	0.49933394892489363	0.5026417121143424	0.5077804125690809	0.4918465151948057	0.5270294761391304	0.4775834392672725	0.5078349843467418	0.547248025364785	0.5398491229533879	0.48149916662847614	0.5487971565724588	0.531930796479874	0.5225842131912979	0.5223000595135288	0.47753498244335235	0.5209571635263116	0.4598383028273705	0.49840798526292235	0.274885467196	-1.04125423007	0.269998442995	-0.757735440037	0.0288156661944	-0.0507134650657	-0.482096581105	1.64477991116
