Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
calcineurin B regulatory subunit [Saccoglossus kowalevskii],Saccoglossus kowalevskii,278,278,100%,9e-95,80.00,170,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001161511.1?report=genbank&log$=prottop&blast_rank=1&RID=05FBX4A5016"",""NP_001161511.1"")"
PREDICTED: calcineurin subunit B type 1 [Priapulus caudatus],Priapulus caudatus,274,274,100%,3e-93,79.41,170,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014665054.1?report=genbank&log$=prottop&blast_rank=2&RID=05FBX4A5016"",""XP_014665054.1"")"
PREDICTED: calcineurin subunit B type 1 [Octopus bimaculoides],Octopus bimaculoides,270,270,100%,9e-92,77.65,170,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014783704.1?report=genbank&log$=prottop&blast_rank=3&RID=05FBX4A5016"",""XP_014783704.1"")"
calcineurin subunit B type 1 [Acropora millepora],Acropora millepora,270,270,100%,2e-91,76.47,170,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029203065.1?report=genbank&log$=prottop&blast_rank=4&RID=05FBX4A5016"",""XP_029203065.1"")"
calcineurin subunit B type 1 isoform X2 [Branchiostoma floridae],Branchiostoma floridae,269,269,100%,2e-91,78.82,169,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035687175.1?report=genbank&log$=prottop&blast_rank=5&RID=05FBX4A5016"",""XP_035687175.1"")"
calcineurin subunit B type 1 isoform X1 [Branchiostoma floridae],Branchiostoma floridae,267,267,100%,2e-90,78.24,169,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035687166.1?report=genbank&log$=prottop&blast_rank=6&RID=05FBX4A5016"",""XP_035687166.1"")"
PPP3R1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,266,266,100%,4e-90,77.65,169,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1262851.1?report=genbank&log$=prottop&blast_rank=7&RID=05FBX4A5016"",""CAH1262851.1"")"
calcineurin subunit B type 1 [Ciona intestinalis],Ciona intestinalis,263,263,100%,1e-88,73.53,170,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002130765.1?report=genbank&log$=prottop&blast_rank=8&RID=05FBX4A5016"",""XP_002130765.1"")"
calcineurin subunit B type 2 [Asterias rubens],Asterias rubens,258,258,100%,6e-87,73.53,170,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033641186.1?report=genbank&log$=prottop&blast_rank=9&RID=05FBX4A5016"",""XP_033641186.1"")"
Protein phosphatase 2B regulatory subunit cnb-1 [Caenorhabditis elegans],Caenorhabditis elegans,258,258,98%,1e-86,75.00,171,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001256318.1?report=genbank&log$=prottop&blast_rank=10&RID=05FBX4A5016"",""NP_001256318.1"")"
Protein phosphatase 2B regulatory subunit cnb-1 [Caenorhabditis elegans],Caenorhabditis elegans,256,256,100%,7e-86,74.12,170,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001256317.1?report=genbank&log$=prottop&blast_rank=11&RID=05FBX4A5016"",""NP_001256317.1"")"
