Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
ATP-sensitive inward rectifier potassium channel 12-like isoform X3 [Ciona intestinalis],Ciona intestinalis,417,417,73%,8e-139,59.44,602,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026692230.1?report=genbank&log$=prottop&blast_rank=1&RID=6J7KJFWR016"",""XP_026692230.1"")"
ATP-sensitive inward rectifier potassium channel 12-like isoform X4 [Ciona intestinalis],Ciona intestinalis,415,415,73%,8e-139,59.44,559,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018669374.1?report=genbank&log$=prottop&blast_rank=2&RID=6J7KJFWR016"",""XP_018669374.1"")"
ATP-sensitive inward rectifier potassium channel 12-like isoform X2 [Ciona intestinalis],Ciona intestinalis,416,416,73%,3e-138,59.44,623,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009859945.1?report=genbank&log$=prottop&blast_rank=3&RID=6J7KJFWR016"",""XP_009859945.1"")"
ATP-sensitive inward rectifier potassium channel 12-like isoform X1 [Ciona intestinalis],Ciona intestinalis,416,416,73%,3e-138,59.44,624,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002128119.1?report=genbank&log$=prottop&blast_rank=4&RID=6J7KJFWR016"",""XP_002128119.1"")"
G protein-activated inward rectifier potassium channel 3-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,398,398,76%,2e-133,57.27,474,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035691218.1?report=genbank&log$=prottop&blast_rank=5&RID=6J7KJFWR016"",""XP_035691218.1"")"
G protein-activated inward rectifier potassium channel 3-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,399,399,76%,7e-133,57.27,533,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035691217.1?report=genbank&log$=prottop&blast_rank=6&RID=6J7KJFWR016"",""XP_035691217.1"")"
KCNJ5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,395,395,76%,1e-132,56.67,423,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1232186.1?report=genbank&log$=prottop&blast_rank=7&RID=6J7KJFWR016"",""CAH1232186.1"")"
KCNJ5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,394,394,76%,1e-131,56.67,481,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1232184.1?report=genbank&log$=prottop&blast_rank=8&RID=6J7KJFWR016"",""CAH1232184.1"")"
PREDICTED: ATP-sensitive inward rectifier potassium channel 12-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,385,385,83%,2e-129,51.20,401,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002737875.2?report=genbank&log$=prottop&blast_rank=9&RID=6J7KJFWR016"",""XP_002737875.2"")"
G protein-activated inward rectifier potassium channel 4 isoform X4 [Ciona intestinalis],Ciona intestinalis,374,374,75%,6e-124,53.40,475,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026692430.1?report=genbank&log$=prottop&blast_rank=10&RID=6J7KJFWR016"",""XP_026692430.1"")"
ATP-sensitive inward rectifier potassium channel 12-like [Asterias rubens],Asterias rubens,375,375,73%,1e-123,57.06,523,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033631091.1?report=genbank&log$=prottop&blast_rank=11&RID=6J7KJFWR016"",""XP_033631091.1"")"
G protein-activated inward rectifier potassium channel 4 isoform X3 [Ciona intestinalis],Ciona intestinalis,375,375,78%,3e-123,51.30,552,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018669739.1?report=genbank&log$=prottop&blast_rank=12&RID=6J7KJFWR016"",""XP_018669739.1"")"
inward rectifier potassium channel irk-1 isoform X2 [Ciona intestinalis],Ciona intestinalis,375,375,78%,7e-122,51.30,670,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002122831.1?report=genbank&log$=prottop&blast_rank=13&RID=6J7KJFWR016"",""XP_002122831.1"")"
PREDICTED: inward rectifier potassium channel 2-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,367,367,76%,2e-121,53.59,437,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002737873.1?report=genbank&log$=prottop&blast_rank=14&RID=6J7KJFWR016"",""XP_002737873.1"")"
inward rectifier potassium channel irk-1 isoform X1 [Ciona intestinalis],Ciona intestinalis,374,374,78%,2e-121,51.30,673,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026692428.1?report=genbank&log$=prottop&blast_rank=15&RID=6J7KJFWR016"",""XP_026692428.1"")"
PREDICTED: G protein-activated inward rectifier potassium channel 3-like [Priapulus caudatus],Priapulus caudatus,366,366,78%,5e-121,51.17,463,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014677647.1?report=genbank&log$=prottop&blast_rank=16&RID=6J7KJFWR016"",""XP_014677647.1"")"
G protein-activated inward rectifier potassium channel 3-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,362,362,74%,3e-118,54.91,532,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030840441.1?report=genbank&log$=prottop&blast_rank=17&RID=6J7KJFWR016"",""XP_030840441.1"")"
G protein-activated inward rectifier potassium channel 3 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,362,362,74%,3e-118,54.91,532,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011660845.2?report=genbank&log$=prottop&blast_rank=18&RID=6J7KJFWR016"",""XP_011660845.2"")"
ATP-sensitive inward rectifier potassium channel 12-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,359,359,76%,7e-118,50.44,494,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030840440.1?report=genbank&log$=prottop&blast_rank=19&RID=6J7KJFWR016"",""XP_030840440.1"")"
ATP-sensitive inward rectifier potassium channel 12-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,359,359,76%,8e-118,50.44,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030838375.1?report=genbank&log$=prottop&blast_rank=20&RID=6J7KJFWR016"",""XP_030838375.1"")"
Inward Rectifying K (potassium) channel family [Caenorhabditis elegans],Caenorhabditis elegans,354,354,75%,2e-116,51.84,461,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001256976.2?report=genbank&log$=prottop&blast_rank=21&RID=6J7KJFWR016"",""NP_001256976.2"")"
Inward Rectifying K (potassium) channel family [Caenorhabditis elegans],Caenorhabditis elegans,354,354,75%,3e-116,51.84,464,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001368348.1?report=genbank&log$=prottop&blast_rank=22&RID=6J7KJFWR016"",""NP_001368348.1"")"
Inward Rectifying K (potassium) channel family [Caenorhabditis elegans],Caenorhabditis elegans,354,354,75%,3e-116,51.84,460,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001294850.1?report=genbank&log$=prottop&blast_rank=23&RID=6J7KJFWR016"",""NP_001294850.1"")"
Inward Rectifying K (potassium) channel family [Caenorhabditis elegans],Caenorhabditis elegans,353,353,75%,4e-116,51.84,463,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001256977.1?report=genbank&log$=prottop&blast_rank=24&RID=6J7KJFWR016"",""NP_001256977.1"")"
Inward Rectifying K (potassium) channel family [Caenorhabditis elegans],Caenorhabditis elegans,354,354,75%,7e-116,51.84,497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001368610.1?report=genbank&log$=prottop&blast_rank=25&RID=6J7KJFWR016"",""NP_001368610.1"")"
Inward Rectifying K (potassium) channel family [Caenorhabditis elegans],Caenorhabditis elegans,354,354,75%,8e-116,51.84,494,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001317907.1?report=genbank&log$=prottop&blast_rank=26&RID=6J7KJFWR016"",""NP_001317907.1"")"
KCNJ2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,352,352,72%,2e-115,52.22,453,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1273344.1?report=genbank&log$=prottop&blast_rank=27&RID=6J7KJFWR016"",""CAH1273344.1"")"
PREDICTED: G protein-activated inward rectifier potassium channel 2-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,346,346,78%,4e-114,49.42,399,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006820322.1?report=genbank&log$=prottop&blast_rank=28&RID=6J7KJFWR016"",""XP_006820322.1"")"
LOW QUALITY PROTEIN: G protein-activated inward rectifier potassium channel 3-like [Branchiostoma floridae],Branchiostoma floridae,347,347,72%,1e-113,52.05,466,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035694413.1?report=genbank&log$=prottop&blast_rank=29&RID=6J7KJFWR016"",""XP_035694413.1"")"
G protein-activated inward rectifier potassium channel 4 [Ciona intestinalis],Ciona intestinalis,342,342,75%,1e-110,49.10,533,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002127686.1?report=genbank&log$=prottop&blast_rank=30&RID=6J7KJFWR016"",""XP_002127686.1"")"
G protein-activated inward rectifier potassium channel 3-like [Asterias rubens],Asterias rubens,335,335,75%,2e-108,51.82,505,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033630588.1?report=genbank&log$=prottop&blast_rank=31&RID=6J7KJFWR016"",""XP_033630588.1"")"
Inward rectifier potassium channel irk-1 [Caenorhabditis elegans],Caenorhabditis elegans,335,335,76%,8e-108,49.85,544,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_509138.2?report=genbank&log$=prottop&blast_rank=32&RID=6J7KJFWR016"",""NP_509138.2"")"
inward rectifier potassium channel 2-like [Branchiostoma floridae],Branchiostoma floridae,325,325,75%,5e-106,48.62,384,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035691804.1?report=genbank&log$=prottop&blast_rank=33&RID=6J7KJFWR016"",""XP_035691804.1"")"
KCNJ2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,324,324,75%,1e-105,48.01,383,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1232183.1?report=genbank&log$=prottop&blast_rank=34&RID=6J7KJFWR016"",""CAH1232183.1"")"
PREDICTED: ATP-sensitive inward rectifier potassium channel 12-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,323,323,75%,2e-105,48.78,374,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002737872.2?report=genbank&log$=prottop&blast_rank=35&RID=6J7KJFWR016"",""XP_002737872.2"")"
ATP-sensitive inward rectifier potassium channel 12-like [Acropora millepora],Acropora millepora,315,315,76%,2e-101,48.67,430,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029193351.2?report=genbank&log$=prottop&blast_rank=36&RID=6J7KJFWR016"",""XP_029193351.2"")"
G protein-activated inward rectifier potassium channel 4-like [Asterias rubens],Asterias rubens,295,295,75%,1e-93,43.77,425,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033630997.1?report=genbank&log$=prottop&blast_rank=37&RID=6J7KJFWR016"",""XP_033630997.1"")"
ATP-sensitive inward rectifier potassium channel 12-like [Acropora millepora],Acropora millepora,282,282,77%,4e-89,44.84,394,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029193288.2?report=genbank&log$=prottop&blast_rank=38&RID=6J7KJFWR016"",""XP_029193288.2"")"
PREDICTED: G protein-activated inward rectifier potassium channel 3-like [Priapulus caudatus],Priapulus caudatus,280,280,74%,2e-87,42.77,451,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014679707.1?report=genbank&log$=prottop&blast_rank=39&RID=6J7KJFWR016"",""XP_014679707.1"")"
inward rectifier potassium channel 2-like [Acropora millepora],Acropora millepora,273,273,78%,1e-85,42.12,399,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029204002.1?report=genbank&log$=prottop&blast_rank=40&RID=6J7KJFWR016"",""XP_029204002.1"")"
ATP-sensitive inward rectifier potassium channel 11-like isoform X1 [Acropora millepora],Acropora millepora,268,268,74%,1e-83,42.12,397,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029193353.2?report=genbank&log$=prottop&blast_rank=41&RID=6J7KJFWR016"",""XP_029193353.2"")"
PREDICTED: ATP-sensitive inward rectifier potassium channel 11-like [Priapulus caudatus],Priapulus caudatus,269,269,74%,3e-83,40.24,455,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014677230.1?report=genbank&log$=prottop&blast_rank=42&RID=6J7KJFWR016"",""XP_014677230.1"")"
potassium inward rectifier channel A [Amphimedon queenslandica],Amphimedon queenslandica,242,242,78%,3e-74,39.08,349,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001266219.1?report=genbank&log$=prottop&blast_rank=43&RID=6J7KJFWR016"",""NP_001266219.1"")"
G protein-activated inward rectifier potassium channel 4-like isoform X2 [Acropora millepora],Acropora millepora,241,241,74%,3e-73,39.39,382,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029193354.2?report=genbank&log$=prottop&blast_rank=44&RID=6J7KJFWR016"",""XP_029193354.2"")"
IRK_C domain-containing protein [Caenorhabditis elegans],Caenorhabditis elegans,227,227,71%,6e-68,37.97,379,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001317893.1?report=genbank&log$=prottop&blast_rank=45&RID=6J7KJFWR016"",""NP_001317893.1"")"
IRK_C domain-containing protein [Caenorhabditis elegans],Caenorhabditis elegans,227,227,71%,7e-68,37.97,369,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001317903.1?report=genbank&log$=prottop&blast_rank=46&RID=6J7KJFWR016"",""NP_001317903.1"")"
IRK_C domain-containing protein [Caenorhabditis elegans],Caenorhabditis elegans,226,226,71%,2e-67,38.63,384,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001368607.1?report=genbank&log$=prottop&blast_rank=47&RID=6J7KJFWR016"",""NP_001368607.1"")"
IRK_C domain-containing protein [Caenorhabditis elegans],Caenorhabditis elegans,226,226,71%,2e-67,38.63,374,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001379171.1?report=genbank&log$=prottop&blast_rank=48&RID=6J7KJFWR016"",""NP_001379171.1"")"
potassium inward rectifier channel B [Amphimedon queenslandica],Amphimedon queenslandica,218,218,66%,1e-64,40.55,357,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ACJ11214.1?report=genbank&log$=prottop&blast_rank=49&RID=6J7KJFWR016"",""ACJ11214.1"")"
G protein-activated inward rectifier potassium channel 4-like [Amphimedon queenslandica],Amphimedon queenslandica,217,217,66%,2e-64,40.55,357,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001295550.2?report=genbank&log$=prottop&blast_rank=50&RID=6J7KJFWR016"",""NP_001295550.2"")"
ATP-sensitive inward rectifier potassium channel 1-like [Ciona intestinalis],Ciona intestinalis,220,220,72%,2e-63,36.62,556,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002126220.3?report=genbank&log$=prottop&blast_rank=51&RID=6J7KJFWR016"",""XP_002126220.3"")"
G protein-activated inward rectifier potassium channel 3 [Hydra vulgaris],Hydra vulgaris,213,213,75%,6e-62,37.98,428,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_047143065.1?report=genbank&log$=prottop&blast_rank=52&RID=6J7KJFWR016"",""XP_047143065.1"")"
IRK_C domain-containing protein [Caenorhabditis elegans],Caenorhabditis elegans,179,179,49%,3e-51,42.73,245,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001317904.1?report=genbank&log$=prottop&blast_rank=53&RID=6J7KJFWR016"",""NP_001317904.1"")"
G-protein-coupled inward rectifier potassium channel [Salpingoeca rosetta],Salpingoeca rosetta,184,184,70%,1e-48,37.10,838,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004997315.1?report=genbank&log$=prottop&blast_rank=54&RID=6J7KJFWR016"",""XP_004997315.1"")"
uncharacterized protein MONBRDRAFT_32445 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,136,136,63%,2e-34,33.57,288,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001745817.1?report=genbank&log$=prottop&blast_rank=55&RID=6J7KJFWR016"",""XP_001745817.1"")"
IRK_C domain-containing protein [Caenorhabditis elegans],Caenorhabditis elegans,112,112,23%,4e-27,51.46,128,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001317905.1?report=genbank&log$=prottop&blast_rank=56&RID=6J7KJFWR016"",""NP_001317905.1"")"
uncharacterized protein PTSG_01277 [Salpingoeca rosetta],Salpingoeca rosetta,97.1,97.1,52%,4e-19,27.52,472,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004997248.1?report=genbank&log$=prottop&blast_rank=57&RID=6J7KJFWR016"",""XP_004997248.1"")"



		


