Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
5'-AMP-activated protein kinase subunit beta-1-like isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,267,267,71%,3e-87,64.10,275,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854808.1?report=genbank&log$=prottop&blast_rank=1&RID=081R1ZEH013"",""XP_030854808.1"")"
5'-AMP-activated protein kinase subunit beta-2-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,264,264,100%,6e-86,53.19,278,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035671484.1?report=genbank&log$=prottop&blast_rank=2&RID=081R1ZEH013"",""XP_035671484.1"")"
5'-AMP-activated protein kinase subunit beta-2-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,262,262,100%,2e-85,52.65,279,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035671463.1?report=genbank&log$=prottop&blast_rank=3&RID=081R1ZEH013"",""XP_035671463.1"")"
5'-AMP-activated protein kinase subunit beta-2-like [Asterias rubens],Asterias rubens,261,261,71%,3e-85,63.40,269,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033627084.1?report=genbank&log$=prottop&blast_rank=4&RID=081R1ZEH013"",""XP_033627084.1"")"
5'-AMP-activated protein kinase subunit beta-1 isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,261,261,71%,8e-85,61.76,284,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003729299.1?report=genbank&log$=prottop&blast_rank=5&RID=081R1ZEH013"",""XP_003729299.1"")"
PREDICTED: 5'-AMP-activated protein kinase subunit beta-2-like isoform X3 [Octopus bimaculoides],Octopus bimaculoides,256,256,72%,5e-83,62.12,266,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014774819.1?report=genbank&log$=prottop&blast_rank=6&RID=081R1ZEH013"",""XP_014774819.1"")"
PREDICTED: 5'-AMP-activated protein kinase subunit beta-2-like isoform X4 [Octopus bimaculoides],Octopus bimaculoides,247,247,72%,1e-79,61.22,258,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014774820.1?report=genbank&log$=prottop&blast_rank=7&RID=081R1ZEH013"",""XP_014774820.1"")"
PREDICTED: 5'-AMP-activated protein kinase subunit beta-2-like isoform X1 [Octopus bimaculoides],Octopus bimaculoides,246,246,71%,6e-79,58.29,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014774817.1?report=genbank&log$=prottop&blast_rank=8&RID=081R1ZEH013"",""XP_014774817.1"")"
5'-AMP-activated protein kinase subunit beta-1 [Ciona intestinalis],Ciona intestinalis,238,238,71%,6e-76,60.31,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002129192.1?report=genbank&log$=prottop&blast_rank=9&RID=081R1ZEH013"",""XP_002129192.1"")"
PREDICTED: 5'-AMP-activated protein kinase subunit beta-2-like isoform X2 [Octopus bimaculoides],Octopus bimaculoides,237,237,71%,2e-75,57.42,274,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014774818.1?report=genbank&log$=prottop&blast_rank=10&RID=081R1ZEH013"",""XP_014774818.1"")"
PREDICTED: 5'-AMP-activated protein kinase subunit beta-1-like [Priapulus caudatus],Priapulus caudatus,229,229,100%,9e-73,46.57,244,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014671500.1?report=genbank&log$=prottop&blast_rank=11&RID=081R1ZEH013"",""XP_014671500.1"")"
5'-AMP-activated protein kinase subunit beta-2-like [Acropora millepora],Acropora millepora,230,230,76%,1e-72,52.23,272,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029211126.1?report=genbank&log$=prottop&blast_rank=12&RID=081R1ZEH013"",""XP_029211126.1"")"
PREDICTED: 5'-AMP-activated protein kinase subunit beta-1-like [Priapulus caudatus],Priapulus caudatus,227,227,63%,3e-71,62.86,290,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014671822.1?report=genbank&log$=prottop&blast_rank=13&RID=081R1ZEH013"",""XP_014671822.1"")"
PREDICTED: 5'-AMP-activated protein kinase subunit beta-2-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,207,207,62%,4e-64,56.83,245,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006825814.1?report=genbank&log$=prottop&blast_rank=14&RID=081R1ZEH013"",""XP_006825814.1"")"
AMPKBI domain-containing protein [Caenorhabditis elegans],Caenorhabditis elegans,199,199,71%,1e-60,49.06,269,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001366890.1?report=genbank&log$=prottop&blast_rank=15&RID=081R1ZEH013"",""NP_001366890.1"")"
PREDICTED: 5'-AMP-activated protein kinase subunit beta-1-like [Amphimedon queenslandica],Amphimedon queenslandica,197,197,71%,3e-59,50.25,303,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003386563.1?report=genbank&log$=prottop&blast_rank=16&RID=081R1ZEH013"",""XP_003386563.1"")"
AMPKBI domain-containing protein [Caenorhabditis elegans],Caenorhabditis elegans,178,178,71%,2e-52,43.19,274,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_499446.1?report=genbank&log$=prottop&blast_rank=17&RID=081R1ZEH013"",""NP_499446.1"")"
hypothetical protein DDB_G0281089 [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,175,175,71%,3e-50,48.22,347,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_640809.1?report=genbank&log$=prottop&blast_rank=18&RID=081R1ZEH013"",""XP_640809.1"")"
Prkab1b protein [Salpingoeca rosetta],Salpingoeca rosetta,157,157,71%,2e-43,43.37,346,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004999119.1?report=genbank&log$=prottop&blast_rank=19&RID=081R1ZEH013"",""XP_004999119.1"")"
PRKAB2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,137,137,60%,5e-37,44.25,249,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1262991.1?report=genbank&log$=prottop&blast_rank=20&RID=081R1ZEH013"",""CAH1262991.1"")"
PRKAB2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,137,137,60%,6e-37,44.25,254,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1262990.1?report=genbank&log$=prottop&blast_rank=21&RID=081R1ZEH013"",""CAH1262990.1"")"
