ensg	symbol	Adipose_Tissue	Adrenal_Gland	Bladder	Blood	Blood_Vessel	Brain	Breast	Cervix_Uteri	Colon	Esophagus	Fallopian_Tube	Heart	Kidney	Liver	Lung	Muscle	Nerve	Ovary	Pancreas	Pituitary	Prostate	Salivary_Gland	Skin	Small_Intestine	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina
ENSG00000169885	CALML6	1.08348849029372	0.705629041426006	0.961340954772538	0.370292613747256	0.791599958192489	1.10311575226284	1.42065619897605	1.6750156543478	0.779062737848839	0.819066445707128	1.12238434684305	0.276854864966324	0.937427506937616	1.45347442622977	1.00105936477902	3.1264738314007	1.08334770655128	1.09115710474409	1.18425652832874	1.62656792059185	2.2734887304604	1.25670604042124	1.47256191250973	0.946247432509926	1.30983499102103	0.986230484266222	2.45707275465731	1.43635636722877	1.23265984151185	1.88244059430914
ENSG00000162409	PRKAA2	1.63173360876025	0.980400640719522	2.20657161283658	0.0395705840714985	3.03901442484808	1.95107830055232	1.64435086119277	2.23686314664385	2.77782763675075	2.98138437374104	2.78163569308184	3.70959104030317	2.82415724240369	0.537038681992174	1.98830320664652	4.67115560519651	2.82714660484886	1.99426345208799	1.2438196355758	1.9997101932427	2.48417332033985	2.52837179401637	1.16039017651049	1.33640792409178	1.4674008510348	2.05696416844519	1.63706469404467	2.60557340947433	2.49800777521852	1.94399011692162
ENSG00000142875	PRKACB	3.3974996587349	3.16542151510606	4.61406727174122	2.49435841048431	4.68156543229256	5.35517472991266	3.42644583347052	4.03419773372906	4.48079305197809	3.65762938391701	3.9110084248827	2.60292026514848	2.83243523846262	2.20666071635736	3.30790159795753	1.79065170679724	3.3941997537481	3.59933984863896	2.19359381388368	4.91943422582184	4.03921707270514	3.94783646345316	2.62160738291519	3.87385270082912	4.1560291340488	4.17759723962348	2.62931465280594	3.69124269331572	4.2296468403659	3.39136403734289
ENSG00000213281	NRAS	4.45842319107329	3.57659881587788	3.87518848741629	3.33062756163434	3.72906544303703	3.44393959104669	4.30052397890436	3.88138544448364	3.91305267888815	3.98495098117497	3.93754663246424	2.46375717932393	3.77083355562728	3.27558654330199	4.57496469046685	2.64356734438525	4.20358303507341	3.86178901189402	2.94801908313335	3.34537745727074	3.80081086352447	3.99066386447806	4.88059041263149	4.36509522937938	4.37086331780296	3.67119925521565	3.71019545523371	4.29530191618117	3.96460017548953	4.2270654473111
ENSG00000008118	CAMK1G	0.281439981051876	1.39301146900719	0.27456946187193	0.08244134164879	0.269448896576787	3.75438959117744	0.229685248705824	0.680361726191175	0.718221264061202	0.358599447052323	0.980002251283175	0.206872917942828	2.49330246883309	0.279258435472124	1.15230319159337	0.221172164421164	0.753787107356018	4.80402317958007	0.194445786408903	2.93837959421046	2.64183853236437	0.127272172222848	0.504878542372541	0.480290417483628	3.22349617672027	0.304029256930241	1.48737014612171	0.205067023616939	1.21420656852994	0.884404248254796
ENSG00000213639	PPP1CB	5.65820140454609	5.57897638107958	5.6724253419715	5.08782017326372	5.6724253419715	5.41200517483741	5.66324466417358	5.6724253419715	5.66338555396829	5.67064017554352	5.6724253419715	5.3680734709358	5.12736204637601	4.45553831067603	5.67201959113321	5.67225280079502	5.67188501717366	5.66651989051016	4.62827568164487	5.65696566511319	5.67050214372344	5.65495624850115	5.66104994289655	5.64841253787428	5.59467932259529	5.57596887890713	5.4992010198422	5.66860232602248	5.6724253419715	5.6724253419715
ENSG00000143933	CALM2	5.6723641269862	5.6724253419715	5.6724253419715	5.65343677911453	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.65285376026655	5.6724253419715	5.67073814516252	5.6724253419715	5.67109878806693	5.6724253419715	5.6724253419715	5.65432869510133	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715
ENSG00000221823	PPP3R1	5.53391064252036	5.21234101483603	5.36189700647314	5.22194394299095	5.45012226667462	5.4496015877975	5.37663520547546	5.5800889245693	4.96231934574263	5.0878236434138	5.45524227984796	3.7997236566174	4.01576199813092	4.43540077466124	5.50598329763167	5.00323521734468	5.58324828879734	5.41083592660638	3.69304146305784	5.02900212037602	5.20268681900404	4.87336488735611	5.49663589172536	4.94514560998418	5.35745898558655	4.44962202588327	4.63972591622525	5.16302229880974	5.60638220567363	5.55890469969369
ENSG00000134072	CAMK1	5.65157786013456	5.66692614723561	5.44506214164623	3.97016486274395	5.66453876699212	5.23482392751407	5.5108327035021	5.48948057061909	5.14405369215696	4.83396915120713	5.56237934739696	3.7938236558873	4.67057777592208	4.65187265318217	5.45498402557192	2.40872725269015	5.6355703590163	5.66363632020356	2.81714041239152	5.29571875497177	5.61471570220759	4.01929167849306	4.04952720913381	4.58609754970567	4.75630861418992	4.51819379275762	5.60510175950144	5.43248437273147	5.66561916339099	4.88532880963647
ENSG00000067560	RHOA	5.6724253419715	5.6724253419715	5.6724253419715	5.67145954562524	5.6724253419715	5.67114404729012	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.65768210955474	5.6724253419715	5.65259152469891	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.66193433882436	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715
