ensg	symbol	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland	Artery_Aorta	Artery_Coronary	Artery_Tibial	Bladder	Brain_Amygdala	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	Brain_Cortex	Brain_Frontal_Cortex_BA9	Brain_Hippocampus	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c-1	Brain_Substantia_nigra	Breast_Mammary_Tissue	Cells_Cultured_fibroblasts	Cells_EBV-transformed_lymphocytes	Cervix_Ectocervix	Cervix_Endocervix	Colon_Sigmoid	Colon_Transverse	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	Esophagus_Muscularis	Fallopian_Tube	Heart_Atrial_Appendage	Heart_Left_Ventricle	Kidney_Cortex	Kidney_Medulla	Liver	Lung	Minor_Salivary_Gland	Muscle_Skeletal	Nerve_Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole_Blood
ENSG00000169885	CALML6	1.16928816047999	0.978340280804822	0.705629041426006	0.939910443083054	0.915040869738513	0.650278769287858	0.961340954772538	0.592030206443334	0.921393939312121	1.18270748570482	1.98990821225667	2.14268824741808	1.34168571993507	1.10008523612203	0.667641347062506	0.725729942721972	0.945678550751871	1.0537655547038	0.44333347282831	0.415786812379434	1.42065619897605	0.970748768660028	0.449150043069345	1.74640311008601	1.61076694418341	0.778682058359147	0.779412475409565	0.651760999559279	1.13207388598269	0.603572101925589	1.12238434684305	0.369831200229745	0.184524198697788	0.922504981745058	1.25453116727946	1.45347442622977	1.00105936477902	1.25670604042124	3.1264738314007	1.08334770655128	1.09115710474409	1.18425652832874	1.62656792059185	2.2734887304604	1.6541823146408	1.67686305603768	0.946247432509926	1.30983499102103	0.986230484266222	2.45707275465731	1.43635636722877	1.23265984151185	1.88244059430914	0.352118848578986
ENSG00000162409	PRKAA2	1.90092857075133	1.30183294369539	0.980400640719522	2.85413913519776	3.06465199931003	3.15019558210008	2.20657161283658	1.57392852179085	2.05810231383321	1.49588162935591	3.21457233948653	3.16534033063047	2.09200987683484	2.34938441448941	1.42784818205942	1.78170990215985	1.5906811659911	1.30396756756255	1.39729476387791	1.32987507234087	1.64435086119277	1.41368539045035	0.0396635324565886	2.16481110223137	2.30170998661507	3.38953562708242	2.21583975400762	3.52150163081621	1.90714155430179	3.74577426381016	2.78163569308184	3.84117918611207	3.57891670106238	2.79469008487132	3.45033433996671	0.537038681992174	1.98830320664652	2.52837179401637	4.67115560519651	2.82714660484886	1.99426345208799	1.2438196355758	1.9997101932427	2.48417332033985	0.885575875781239	1.21506499792958	1.33640792409178	1.4674008510348	2.05696416844519	1.63706469404467	2.60557340947433	2.49800777521852	1.94399011692162	0.0395491628542724
ENSG00000142875	PRKACB	3.47983313678564	3.29659929653963	3.16542151510606	4.46962809802166	4.38218697263414	4.92803264001963	4.61406727174122	5.18279376868975	5.32918067774107	5.14738645706024	5.61936060392098	5.62861191803384	5.42662359565724	5.53608668734729	5.24869830491525	5.45113923051709	5.25910366823346	4.97051349699934	5.5421331685397	5.19343414051033	3.42644583347052	3.74111788688466	3.09641900473261	3.8619377674423	4.18923170338715	4.48931660705048	4.47296229818005	4.17450368632302	2.67607331165934	4.33905803770488	3.9110084248827	3.03245752653185	2.17636590141361	2.81801281062055	3.13891183010653	2.20666071635736	3.30790159795753	3.94783646345316	1.79065170679724	3.3941997537481	3.59933984863896	2.19359381388368	4.91943422582184	4.03921707270514	2.10477259386499	2.26202809416442	3.87385270082912	4.1560291340488	4.17759723962348	2.62931465280594	3.69124269331572	4.2296468403659	3.39136403734289	2.35560537286947
ENSG00000213281	NRAS	4.48381906370595	4.42730033792089	3.57659881587788	3.76328345877443	4.06393523442516	3.58554970739343	3.87518848741629	3.27652305323002	3.43182298084448	3.09705793906105	3.8138513811113	3.66205299263155	3.21419114731446	3.63207751718297	3.15858402450013	3.66961103162781	3.16361052569546	2.96452580807096	4.40152688185173	3.62879712655968	4.30052397890436	5.54916350964007	5.6724253419715	3.84798290767832	3.91144772760843	3.60603374598487	4.19511687093969	3.56976232120585	4.65098680958774	3.56950605441639	3.93754663246424	2.61031990591603	2.31821224944427	3.75419606538565	4.12438022326183	3.27558654330199	4.57496469046685	3.99066386447806	2.64356734438525	4.20358303507341	3.86178901189402	2.94801908313335	3.34537745727074	3.80081086352447	4.67244259887442	4.57925009682114	4.36509522937938	4.37086331780296	3.67119925521565	3.71019545523371	4.29530191618117	3.96460017548953	4.2270654473111	2.79092847053677
ENSG00000008118	CAMK1G	0.202974630367808	0.377599920984478	1.39301146900719	0.179521656129028	0.366281979792218	0.292991321767932	0.27456946187193	3.36507629964752	4.83740911373531	4.45919157545988	2.00165859247129	2.21439279834823	5.34131849733681	5.26191218844812	3.71534400580302	3.86458595577577	4.87571555303822	4.15450926076098	1.16926473014789	2.04227910767792	0.229685248705824	0.463750961074924	0.226634239900664	0.297604513537575	1.02484321757941	0.944716188302823	0.510136025780107	0.589358408276777	0.0849562375206849	0.48546812827735	0.980002251283175	0.354977855735968	0.0597964866621407	2.45289709357631	3.35191669303949	0.279258435472124	1.15230319159337	0.127272172222848	0.221172164421164	0.753787107356018	4.80402317958007	0.194445786408903	2.93837959421046	2.64183853236437	0.472578772047784	0.562278488521118	0.480290417483628	3.22349617672027	0.304029256930241	1.48737014612171	0.205067023616939	1.21420656852994	0.884404248254796	0.0492101306609407
ENSG00000213639	PPP1CB	5.66894108493768	5.64503983689428	5.57897638107958	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.30825380782714	5.44374083536166	5.3999167950097	5.56201361609973	5.46362732519802	5.35520813330039	5.57463647833316	5.21483934173365	5.44148365232627	5.40976949127687	5.28318660642276	5.50552016051923	5.36837166152878	5.66324466417358	5.67127947016298	5.66156654046944	5.6724253419715	5.6724253419715	5.66847458596274	5.6587101625054	5.67009141744561	5.66968088888894	5.67207355103867	5.6724253419715	5.59482682404446	5.14289479389039	5.10880855388917	5.5216237617212	4.45553831067603	5.67201959113321	5.65495624850115	5.67225280079502	5.67188501717366	5.66651989051016	4.62827568164487	5.65696566511319	5.67050214372344	5.65169011933772	5.66175985971145	5.64841253787428	5.59467932259529	5.57596887890713	5.4992010198422	5.66860232602248	5.6724253419715	5.6724253419715	4.95559253366929
ENSG00000143933	CALM2	5.6724253419715	5.67228910751254	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.67240351115978	5.6334397715323	5.6724253419715	5.6724253419715	5.67073814516252	5.6724253419715	5.6724253419715	5.67109878806693	5.6724253419715	5.6724253419715	5.65432869510133	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.64906060701239
ENSG00000221823	PPP3R1	5.58457162515218	5.47182518691058	5.21234101483603	5.39211463701577	5.44971885206355	5.48806512567805	5.36189700647314	5.37815007238056	5.54201367105906	5.42629460462788	5.65672300324366	5.66333479168448	5.60823796882736	5.62502650521403	5.38761133098087	5.36066433704431	5.46690296550998	5.3317030977026	5.02969044204564	5.04693294866414	5.37663520547546	5.58674605801385	5.63854321204153	5.63667501212014	5.52916144577354	5.1324287045111	4.80603660973121	5.02364909251796	5.27312665970521	4.93485720175205	5.45524227984796	4.11216162556949	3.48945539578303	3.99654081813031	4.4242120731437	4.43540077466124	5.50598329763167	4.87336488735611	5.00323521734468	5.58324828879734	5.41083592660638	3.69304146305784	5.02900212037602	5.20268681900404	5.43996168878431	5.48068110537301	4.94514560998418	5.35745898558655	4.44962202588327	4.63972591622525	5.16302229880974	5.60638220567363	5.55890469969369	5.12593298562035
ENSG00000134072	CAMK1	5.65046454763322	5.6529422338654	5.66692614723561	5.6706164754379	5.65392871860668	5.66441937266922	5.44506214164623	5.25898238366144	5.38905259869219	5.41639659374143	5.52944912114376	5.5292781712477	5.56723511534395	5.54659531654757	5.06061847409023	5.05811125848136	5.39778687372736	5.28287579527546	3.71972431062443	4.5244612294314	5.5108327035021	4.99696846089824	2.36900614033613	5.30652173414117	5.65414352344922	5.56662355297753	4.75583064268386	5.63936611005467	3.54958297703637	5.63165937857983	5.56237934739696	4.19501204439298	3.39542129785736	4.65803375310753	4.93713826073113	4.65187265318217	5.45498402557192	4.01929167849306	2.40872725269015	5.6355703590163	5.66363632020356	2.81714041239152	5.29571875497177	5.61471570220759	3.57936404831933	3.77344754899498	4.58609754970567	4.75630861418992	4.51819379275762	5.60510175950144	5.43248437273147	5.66561916339099	4.88532880963647	4.33917362790813
ENSG00000067560	RHOA	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.66978866059311	5.67104003558795	5.67205130792697	5.6722830613184	5.6724253419715	5.6724253419715	5.6724253419715	5.67067643268766	5.67238602265661	5.66466074037145	5.67069159213894	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.67127264372027	5.64418595409869	5.6724253419715	5.6724253419715	5.65259152469891	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.66193433882436	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.67123696474544
