Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform-like [Branchiostoma floridae],Branchiostoma floridae,828,828,92%,0.0,74.38,550,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035671378.1?report=genbank&log$=prottop&blast_rank=1&RID=05F5U084016"",""XP_035671378.1"")"
PREDICTED: calcineurin A protein catalytic subunit isoform X1 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,821,821,93%,0.0,78.03,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006819680.1?report=genbank&log$=prottop&blast_rank=2&RID=05F5U084016"",""XP_006819680.1"")"
calcineurin A protein catalytic subunit [Saccoglossus kowalevskii],Saccoglossus kowalevskii,819,819,93%,0.0,77.60,497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001158479.1?report=genbank&log$=prottop&blast_rank=3&RID=05F5U084016"",""NP_001158479.1"")"
PREDICTED: calcineurin A protein catalytic subunit isoform X2 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,816,816,93%,0.0,77.82,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006819681.1?report=genbank&log$=prottop&blast_rank=4&RID=05F5U084016"",""XP_006819681.1"")"
PREDICTED: calcineurin A protein catalytic subunit isoform X3 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,813,813,93%,0.0,77.41,483,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006819682.1?report=genbank&log$=prottop&blast_rank=5&RID=05F5U084016"",""XP_006819682.1"")"
PPP3CA [Branchiostoma lanceolatum],Branchiostoma lanceolatum,791,791,91%,0.0,72.36,644,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1245908.1?report=genbank&log$=prottop&blast_rank=6&RID=05F5U084016"",""CAH1245908.1"")"
PREDICTED: serine/threonine-protein phosphatase 2B catalytic subunit 3-like isoform X1 [Priapulus caudatus],Priapulus caudatus,788,788,91%,0.0,75.83,495,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014677380.1?report=genbank&log$=prottop&blast_rank=7&RID=05F5U084016"",""XP_014677380.1"")"
PREDICTED: serine/threonine-protein phosphatase 2B catalytic subunit 3-like isoform X2 [Priapulus caudatus],Priapulus caudatus,782,782,91%,0.0,75.00,495,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014677387.1?report=genbank&log$=prottop&blast_rank=8&RID=05F5U084016"",""XP_014677387.1"")"
serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform-like [Acropora millepora],Acropora millepora,771,771,94%,0.0,74.80,484,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044181320.1?report=genbank&log$=prottop&blast_rank=9&RID=05F5U084016"",""XP_044181320.1"")"
serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform isoform X4 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,769,769,91%,0.0,75.72,491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011678782.1?report=genbank&log$=prottop&blast_rank=10&RID=05F5U084016"",""XP_011678782.1"")"
serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform isoform X7 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,769,769,91%,0.0,75.68,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011678784.1?report=genbank&log$=prottop&blast_rank=11&RID=05F5U084016"",""XP_011678784.1"")"
serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform isoform X5 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,768,768,91%,0.0,75.88,490,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003727335.1?report=genbank&log$=prottop&blast_rank=12&RID=05F5U084016"",""XP_003727335.1"")"
serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform isoform X6 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,763,763,91%,0.0,75.78,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011678783.1?report=genbank&log$=prottop&blast_rank=13&RID=05F5U084016"",""XP_011678783.1"")"
PREDICTED: serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform [Hydra vulgaris],Hydra vulgaris,762,762,91%,0.0,74.64,482,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002157885.2?report=genbank&log$=prottop&blast_rank=14&RID=05F5U084016"",""XP_002157885.2"")"
serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,761,761,91%,0.0,73.20,505,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011678780.1?report=genbank&log$=prottop&blast_rank=15&RID=05F5U084016"",""XP_011678780.1"")"
serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,761,761,91%,0.0,73.05,506,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011678779.1?report=genbank&log$=prottop&blast_rank=16&RID=05F5U084016"",""XP_011678779.1"")"
Serine/threonine-protein phosphatase 2B catalytic subunit [Caenorhabditis elegans],Caenorhabditis elegans,758,758,94%,0.0,70.99,535,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001379183.1?report=genbank&log$=prottop&blast_rank=17&RID=05F5U084016"",""NP_001379183.1"")"
serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform isoform X3 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,757,757,91%,0.0,73.44,502,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011678781.1?report=genbank&log$=prottop&blast_rank=18&RID=05F5U084016"",""XP_011678781.1"")"
Serine/threonine-protein phosphatase 2B catalytic subunit [Caenorhabditis elegans],Caenorhabditis elegans,748,748,94%,0.0,70.85,542,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001076658.2?report=genbank&log$=prottop&blast_rank=19&RID=05F5U084016"",""NP_001076658.2"")"
Serine/threonine-protein phosphatase 2B catalytic subunit [Caenorhabditis elegans],Caenorhabditis elegans,746,746,94%,0.0,70.85,545,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001367052.1?report=genbank&log$=prottop&blast_rank=20&RID=05F5U084016"",""NP_001367052.1"")"
hypothetical protein OCBIM_22027338mg [Octopus bimaculoides],Octopus bimaculoides,744,744,83%,0.0,78.95,431,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF80836.1?report=genbank&log$=prottop&blast_rank=21&RID=05F5U084016"",""KOF80836.1"")"
serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform-like isoform X3 [Asterias rubens],Asterias rubens,741,741,89%,0.0,75.32,466,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033644000.1?report=genbank&log$=prottop&blast_rank=22&RID=05F5U084016"",""XP_033644000.1"")"
serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform-like isoform X2 [Asterias rubens],Asterias rubens,740,740,89%,0.0,73.84,471,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033643999.1?report=genbank&log$=prottop&blast_rank=23&RID=05F5U084016"",""XP_033643999.1"")"
serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform-like isoform X4 [Asterias rubens],Asterias rubens,740,740,89%,0.0,75.27,458,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033644001.1?report=genbank&log$=prottop&blast_rank=24&RID=05F5U084016"",""XP_033644001.1"")"
serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform-like isoform X1 [Asterias rubens],Asterias rubens,738,738,89%,0.0,73.28,479,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033643998.1?report=genbank&log$=prottop&blast_rank=25&RID=05F5U084016"",""XP_033643998.1"")"
