Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
PREDICTED: adenylate cyclase type 3 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,973,973,94%,0.0,46.38,1062,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002734095.1?report=genbank&log$=prottop&blast_rank=1&RID=0CNMWDRB016"",""XP_002734095.1"")"
adenylate cyclase type 3-like [Asterias rubens],Asterias rubens,894,894,96%,0.0,42.48,1073,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033640430.1?report=genbank&log$=prottop&blast_rank=2&RID=0CNMWDRB016"",""XP_033640430.1"")"
adenylate cyclase type 3-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,889,889,95%,0.0,44.02,1087,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030829913.1?report=genbank&log$=prottop&blast_rank=3&RID=0CNMWDRB016"",""XP_030829913.1"")"
adenylate cyclase type 3-like [Branchiostoma floridae],Branchiostoma floridae,886,886,94%,0.0,43.80,1061,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035659644.1?report=genbank&log$=prottop&blast_rank=4&RID=0CNMWDRB016"",""XP_035659644.1"")"
adenylate cyclase type 3-like [Acropora millepora],Acropora millepora,739,739,97%,0.0,37.30,1160,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044181646.1?report=genbank&log$=prottop&blast_rank=5&RID=0CNMWDRB016"",""XP_044181646.1"")"
adenylate cyclase type 5-like [Asterias rubens],Asterias rubens,653,653,93%,0.0,35.99,1235,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033639896.1?report=genbank&log$=prottop&blast_rank=6&RID=0CNMWDRB016"",""XP_033639896.1"")"
PREDICTED: adenylate cyclase type 8-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,635,635,93%,0.0,35.73,1554,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006820732.1?report=genbank&log$=prottop&blast_rank=7&RID=0CNMWDRB016"",""XP_006820732.1"")"
adenylate cyclase type 8-like [Branchiostoma floridae],Branchiostoma floridae,630,713,94%,0.0,34.82,1753,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035660331.1?report=genbank&log$=prottop&blast_rank=8&RID=0CNMWDRB016"",""XP_035660331.1"")"
ADCY8 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,629,629,94%,0.0,35.14,1850,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1248161.1?report=genbank&log$=prottop&blast_rank=9&RID=0CNMWDRB016"",""CAH1248161.1"")"
adenylate cyclase type 5 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,617,617,93%,0.0,35.23,1208,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030846084.1?report=genbank&log$=prottop&blast_rank=10&RID=0CNMWDRB016"",""XP_030846084.1"")"
