Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
PREDICTED: 5'-AMP-activated protein kinase subunit gamma-2-like isoform X6 [Octopus bimaculoides],Octopus bimaculoides,369,369,73%,3e-125,66.79,319,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014770239.1?report=genbank&log$=prottop&blast_rank=1&RID=082ETAY7013"",""XP_014770239.1"")"
PREDICTED: 5'-AMP-activated protein kinase subunit gamma-1-like isoform X4 [Octopus bimaculoides],Octopus bimaculoides,369,369,73%,2e-124,66.79,371,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014770237.1?report=genbank&log$=prottop&blast_rank=2&RID=082ETAY7013"",""XP_014770237.1"")"
PREDICTED: 5'-AMP-activated protein kinase subunit gamma-1-like isoform X5 [Octopus bimaculoides],Octopus bimaculoides,369,369,73%,2e-124,66.79,369,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014770238.1?report=genbank&log$=prottop&blast_rank=3&RID=082ETAY7013"",""XP_014770238.1"")"
PREDICTED: 5'-AMP-activated protein kinase subunit gamma-1-like isoform X3 [Octopus bimaculoides],Octopus bimaculoides,369,369,73%,3e-124,66.79,375,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014770236.1?report=genbank&log$=prottop&blast_rank=4&RID=082ETAY7013"",""XP_014770236.1"")"
hypothetical protein OCBIM_22008355mg [Octopus bimaculoides],Octopus bimaculoides,369,369,73%,3e-124,66.79,378,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF91627.1?report=genbank&log$=prottop&blast_rank=5&RID=082ETAY7013"",""KOF91627.1"")"
PREDICTED: 5'-AMP-activated protein kinase subunit gamma-1-like isoform X2 [Octopus bimaculoides],Octopus bimaculoides,369,369,73%,4e-123,66.79,458,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014770235.1?report=genbank&log$=prottop&blast_rank=6&RID=082ETAY7013"",""XP_014770235.1"")"
PREDICTED: 5'-AMP-activated protein kinase subunit gamma-1-like isoform X1 [Octopus bimaculoides],Octopus bimaculoides,369,369,73%,4e-123,66.79,464,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014770234.1?report=genbank&log$=prottop&blast_rank=7&RID=082ETAY7013"",""XP_014770234.1"")"
PREDICTED: 5'-AMP-activated protein kinase subunit gamma-2-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,369,369,73%,1e-122,68.89,494,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006824096.1?report=genbank&log$=prottop&blast_rank=8&RID=082ETAY7013"",""XP_006824096.1"")"
5'-AMP-activated protein kinase subunit gamma-2 isoform X8 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,354,354,73%,3e-119,65.68,320,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030846353.1?report=genbank&log$=prottop&blast_rank=9&RID=082ETAY7013"",""XP_030846353.1"")"
5'-AMP-activated protein kinase subunit gamma-1 isoform X7 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,353,353,73%,3e-118,65.68,377,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030846352.1?report=genbank&log$=prottop&blast_rank=10&RID=082ETAY7013"",""XP_030846352.1"")"
