Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
5'-AMP-activated protein kinase catalytic subunit alpha-2 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,741,741,98%,0.0,68.10,545,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001161501.1?report=genbank&log$=prottop&blast_rank=1&RID=081HA13Y013"",""NP_001161501.1"")"
PRKAA2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,735,735,98%,0.0,65.90,563,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1243750.1?report=genbank&log$=prottop&blast_rank=2&RID=081HA13Y013"",""CAH1243750.1"")"
5'-AMP-activated protein kinase catalytic subunit alpha-2-like isoform X9 [Branchiostoma floridae],Branchiostoma floridae,733,733,98%,0.0,66.01,563,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035698906.1?report=genbank&log$=prottop&blast_rank=3&RID=081HA13Y013"",""XP_035698906.1"")"
PRKAA2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,730,730,98%,0.0,65.55,566,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1243751.1?report=genbank&log$=prottop&blast_rank=4&RID=081HA13Y013"",""CAH1243751.1"")"
5'-AMP-activated protein kinase catalytic subunit alpha-2-like isoform X12 [Branchiostoma floridae],Branchiostoma floridae,730,730,98%,0.0,66.79,555,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035698910.1?report=genbank&log$=prottop&blast_rank=5&RID=081HA13Y013"",""XP_035698910.1"")"
5'-AMP-activated protein kinase catalytic subunit alpha-2-like isoform X8 [Branchiostoma floridae],Branchiostoma floridae,727,727,98%,0.0,65.66,566,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035698905.1?report=genbank&log$=prottop&blast_rank=6&RID=081HA13Y013"",""XP_035698905.1"")"
PRKAA2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,723,723,98%,0.0,65.30,557,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1243752.1?report=genbank&log$=prottop&blast_rank=7&RID=081HA13Y013"",""CAH1243752.1"")"
5'-AMP-activated protein kinase catalytic subunit alpha-2-like isoform X13 [Branchiostoma floridae],Branchiostoma floridae,722,722,98%,0.0,66.55,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035698911.1?report=genbank&log$=prottop&blast_rank=8&RID=081HA13Y013"",""XP_035698911.1"")"
5'-AMP-activated protein kinase catalytic subunit alpha-2-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,721,721,98%,0.0,62.82,590,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035698899.1?report=genbank&log$=prottop&blast_rank=9&RID=081HA13Y013"",""XP_035698899.1"")"
5'-AMP-activated protein kinase catalytic subunit alpha-2-like isoform X10 [Branchiostoma floridae],Branchiostoma floridae,721,721,98%,0.0,65.60,560,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035698907.1?report=genbank&log$=prottop&blast_rank=10&RID=081HA13Y013"",""XP_035698907.1"")"
5'-AMP-activated protein kinase catalytic subunit alpha-2-like isoform X11 [Branchiostoma floridae],Branchiostoma floridae,719,719,98%,0.0,65.89,557,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035698909.1?report=genbank&log$=prottop&blast_rank=11&RID=081HA13Y013"",""XP_035698909.1"")"
5'-AMP-activated protein kinase catalytic subunit alpha-2-like isoform X5 [Branchiostoma floridae],Branchiostoma floridae,718,718,98%,0.0,63.53,582,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035698902.1?report=genbank&log$=prottop&blast_rank=12&RID=081HA13Y013"",""XP_035698902.1"")"
5'-AMP-activated protein kinase catalytic subunit alpha-2-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,716,716,98%,0.0,62.50,593,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035698897.1?report=genbank&log$=prottop&blast_rank=13&RID=081HA13Y013"",""XP_035698897.1"")"
5'-AMP-activated protein kinase catalytic subunit alpha-2-like isoform X6 [Branchiostoma floridae],Branchiostoma floridae,713,713,98%,0.0,63.46,576,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035698903.1?report=genbank&log$=prottop&blast_rank=14&RID=081HA13Y013"",""XP_035698903.1"")"
5'-AMP-activated protein kinase catalytic subunit alpha-2-like isoform X7 [Branchiostoma floridae],Branchiostoma floridae,711,711,98%,0.0,63.29,573,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035698904.1?report=genbank&log$=prottop&blast_rank=15&RID=081HA13Y013"",""XP_035698904.1"")"
5'-AMP-activated protein kinase catalytic subunit alpha-2-like isoform X3 [Branchiostoma floridae],Branchiostoma floridae,709,709,98%,0.0,62.44,587,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035698900.1?report=genbank&log$=prottop&blast_rank=16&RID=081HA13Y013"",""XP_035698900.1"")"
5'-AMP-activated protein kinase catalytic subunit alpha-2-like isoform X4 [Branchiostoma floridae],Branchiostoma floridae,708,708,98%,0.0,62.67,584,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035698901.1?report=genbank&log$=prottop&blast_rank=17&RID=081HA13Y013"",""XP_035698901.1"")"
5'-AMP-activated protein kinase catalytic subunit alpha-2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,700,700,98%,0.0,63.22,537,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030852246.1?report=genbank&log$=prottop&blast_rank=18&RID=081HA13Y013"",""XP_030852246.1"")"
5'-AMP-activated protein kinase catalytic subunit alpha-2-like isoform X2 [Asterias rubens],Asterias rubens,698,698,98%,0.0,62.13,545,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033637082.1?report=genbank&log$=prottop&blast_rank=19&RID=081HA13Y013"",""XP_033637082.1"")"
5'-AMP-activated protein kinase catalytic subunit alpha-2-like isoform X1 [Asterias rubens],Asterias rubens,694,694,98%,0.0,61.23,555,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033637081.1?report=genbank&log$=prottop&blast_rank=20&RID=081HA13Y013"",""XP_033637081.1"")"
5'-AMP-activated protein kinase catalytic subunit alpha-2-like [Ciona intestinalis],Ciona intestinalis,681,681,98%,0.0,61.34,554,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002119705.2?report=genbank&log$=prottop&blast_rank=21&RID=081HA13Y013"",""XP_002119705.2"")"
5'-AMP-activated protein kinase catalytic subunit alpha-2 [Caenorhabditis elegans],Caenorhabditis elegans,640,640,99%,0.0,57.94,624,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_510711.2?report=genbank&log$=prottop&blast_rank=22&RID=081HA13Y013"",""NP_510711.2"")"
