Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
calmodulin-like protein CaML3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,138,186,71%,4e-39,47.95,151,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAA10472.1?report=genbank&log$=prottop&blast_rank=1&RID=05EC22SJ013"",""CAA10472.1"")"
CALM1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,140,513,72%,3e-37,47.95,434,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1245065.1?report=genbank&log$=prottop&blast_rank=2&RID=05EC22SJ013"",""CAH1245065.1"")"
calmodulin-beta [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,132,132,72%,6e-37,45.95,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011675927.1?report=genbank&log$=prottop&blast_rank=3&RID=05EC22SJ013"",""XP_011675927.1"")"
calmodulin [Asterias rubens],Asterias rubens,132,132,72%,7e-37,45.95,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QAA95987.1?report=genbank&log$=prottop&blast_rank=4&RID=05EC22SJ013"",""QAA95987.1"")"
calmodulin [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,132,132,72%,7e-37,45.95,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_780862.4?report=genbank&log$=prottop&blast_rank=5&RID=05EC22SJ013"",""XP_780862.4"")"
calmodulin [Asterias rubens],Asterias rubens,132,132,72%,8e-37,45.95,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033630644.1?report=genbank&log$=prottop&blast_rank=6&RID=05EC22SJ013"",""XP_033630644.1"")"
calmodulin-beta-like [Asterias rubens],Asterias rubens,131,131,73%,1e-36,45.64,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033625834.1?report=genbank&log$=prottop&blast_rank=7&RID=05EC22SJ013"",""XP_033625834.1"")"
calglandulin-like [Ciona intestinalis],Ciona intestinalis,131,131,72%,2e-36,46.98,155,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002129217.1?report=genbank&log$=prottop&blast_rank=8&RID=05EC22SJ013"",""XP_002129217.1"")"
calmodulin-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,130,130,72%,3e-36,45.27,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854592.1?report=genbank&log$=prottop&blast_rank=9&RID=05EC22SJ013"",""XP_030854592.1"")"
calmodulin-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,132,132,82%,3e-36,41.67,213,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030855323.1?report=genbank&log$=prottop&blast_rank=10&RID=05EC22SJ013"",""XP_030855323.1"")"
