Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
G protein-activated inward rectifier potassium channel 4 isoform X3 [Ciona intestinalis],Ciona intestinalis,441,441,82%,8e-150,61.85,552,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018669739.1?report=genbank&log$=prottop&blast_rank=1&RID=0CWRZCYH016"",""XP_018669739.1"")"
G protein-activated inward rectifier potassium channel 4 isoform X4 [Ciona intestinalis],Ciona intestinalis,438,438,81%,1e-149,62.31,475,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026692430.1?report=genbank&log$=prottop&blast_rank=2&RID=0CWRZCYH016"",""XP_026692430.1"")"
inward rectifier potassium channel irk-1 isoform X2 [Ciona intestinalis],Ciona intestinalis,443,443,82%,6e-149,61.85,670,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002122831.1?report=genbank&log$=prottop&blast_rank=3&RID=0CWRZCYH016"",""XP_002122831.1"")"
inward rectifier potassium channel irk-1 isoform X1 [Ciona intestinalis],Ciona intestinalis,442,442,82%,2e-148,61.85,673,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026692428.1?report=genbank&log$=prottop&blast_rank=4&RID=0CWRZCYH016"",""XP_026692428.1"")"
G protein-activated inward rectifier potassium channel 3-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,414,414,82%,4e-140,58.28,474,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035691218.1?report=genbank&log$=prottop&blast_rank=5&RID=0CWRZCYH016"",""XP_035691218.1"")"
G protein-activated inward rectifier potassium channel 3-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,414,414,81%,1e-139,59.01,533,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035691217.1?report=genbank&log$=prottop&blast_rank=6&RID=0CWRZCYH016"",""XP_035691217.1"")"
KCNJ5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,409,409,82%,5e-139,57.98,423,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1232186.1?report=genbank&log$=prottop&blast_rank=7&RID=0CWRZCYH016"",""CAH1232186.1"")"
KCNJ5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,409,409,82%,3e-138,57.98,481,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1232184.1?report=genbank&log$=prottop&blast_rank=8&RID=0CWRZCYH016"",""CAH1232184.1"")"
G protein-activated inward rectifier potassium channel 4 [Ciona intestinalis],Ciona intestinalis,387,387,84%,1e-128,54.41,533,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002127686.1?report=genbank&log$=prottop&blast_rank=9&RID=0CWRZCYH016"",""XP_002127686.1"")"
PREDICTED: G protein-activated inward rectifier potassium channel 3-like [Octopus bimaculoides],Octopus bimaculoides,375,375,82%,7e-125,52.15,471,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014789187.1?report=genbank&log$=prottop&blast_rank=10&RID=0CWRZCYH016"",""XP_014789187.1"")"
PREDICTED: ATP-sensitive inward rectifier potassium channel 12-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,363,363,81%,3e-121,51.52,401,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002737875.2?report=genbank&log$=prottop&blast_rank=11&RID=0CWRZCYH016"",""XP_002737875.2"")"
PREDICTED: inward rectifier potassium channel 2-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,363,363,83%,6e-121,50.45,437,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002737873.1?report=genbank&log$=prottop&blast_rank=12&RID=0CWRZCYH016"",""XP_002737873.1"")"
PREDICTED: G protein-activated inward rectifier potassium channel 3-like [Priapulus caudatus],Priapulus caudatus,353,353,84%,1e-116,50.00,463,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014677647.1?report=genbank&log$=prottop&blast_rank=13&RID=0CWRZCYH016"",""XP_014677647.1"")"
ATP-sensitive inward rectifier potassium channel 12-like [Asterias rubens],Asterias rubens,352,352,80%,2e-115,50.15,523,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033631091.1?report=genbank&log$=prottop&blast_rank=14&RID=0CWRZCYH016"",""XP_033631091.1"")"
ATP-sensitive inward rectifier potassium channel 12-like isoform X4 [Ciona intestinalis],Ciona intestinalis,344,344,81%,1e-111,48.62,559,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018669374.1?report=genbank&log$=prottop&blast_rank=15&RID=0CWRZCYH016"",""XP_018669374.1"")"
ATP-sensitive inward rectifier potassium channel 12-like isoform X3 [Ciona intestinalis],Ciona intestinalis,345,345,81%,2e-111,48.62,602,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026692230.1?report=genbank&log$=prottop&blast_rank=16&RID=0CWRZCYH016"",""XP_026692230.1"")"
Inward Rectifying K (potassium) channel family [Caenorhabditis elegans],Caenorhabditis elegans,339,339,81%,4e-111,47.53,463,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001256977.1?report=genbank&log$=prottop&blast_rank=17&RID=0CWRZCYH016"",""NP_001256977.1"")"
Inward Rectifying K (potassium) channel family [Caenorhabditis elegans],Caenorhabditis elegans,339,339,81%,5e-111,47.53,460,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001294850.1?report=genbank&log$=prottop&blast_rank=18&RID=0CWRZCYH016"",""NP_001294850.1"")"
Inward Rectifying K (potassium) channel family [Caenorhabditis elegans],Caenorhabditis elegans,339,339,81%,6e-111,47.53,461,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001256976.2?report=genbank&log$=prottop&blast_rank=19&RID=0CWRZCYH016"",""NP_001256976.2"")"
ATP-sensitive inward rectifier potassium channel 12-like isoform X2 [Ciona intestinalis],Ciona intestinalis,344,344,81%,6e-111,48.62,623,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009859945.1?report=genbank&log$=prottop&blast_rank=20&RID=0CWRZCYH016"",""XP_009859945.1"")"
