Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
MAP2K1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,569,569,92%,0.0,73.64,463,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1254160.1?report=genbank&log$=prottop&blast_rank=1&RID=0MSRH0VZ013"",""CAH1254160.1"")"
MAP2K1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,567,567,99%,0.0,70.00,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1254161.1?report=genbank&log$=prottop&blast_rank=2&RID=0MSRH0VZ013"",""CAH1254161.1"")"
PREDICTED: dual specificity mitogen-activated protein kinase kinase 1-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,561,561,97%,0.0,69.78,416,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006815199.1?report=genbank&log$=prottop&blast_rank=3&RID=0MSRH0VZ013"",""XP_006815199.1"")"
LOW QUALITY PROTEIN: dual specificity mitogen-activated protein kinase kinase 1-like [Branchiostoma floridae],Branchiostoma floridae,541,541,88%,0.0,73.78,361,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035665490.1?report=genbank&log$=prottop&blast_rank=4&RID=0MSRH0VZ013"",""XP_035665490.1"")"
dual specificity mitogen-activated protein kinase kinase 1-like [Asterias rubens],Asterias rubens,526,526,99%,0.0,66.01,402,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033634889.1?report=genbank&log$=prottop&blast_rank=5&RID=0MSRH0VZ013"",""XP_033634889.1"")"
dual specificity mitogen-activated protein kinase kinase 1-like [Acropora millepora],Acropora millepora,525,525,93%,0.0,67.55,387,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044163145.1?report=genbank&log$=prottop&blast_rank=6&RID=0MSRH0VZ013"",""XP_044163145.1"")"
PREDICTED: dual specificity mitogen-activated protein kinase kinase 1-like [Priapulus caudatus],Priapulus caudatus,514,514,94%,2e-180,66.05,395,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014672551.1?report=genbank&log$=prottop&blast_rank=7&RID=0MSRH0VZ013"",""XP_014672551.1"")"
dual specificity mitogen-activated protein kinase kinase 1 isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,504,504,95%,2e-176,65.40,425,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_781505.3?report=genbank&log$=prottop&blast_rank=8&RID=0MSRH0VZ013"",""XP_781505.3"")"
PREDICTED: dual specificity mitogen-activated protein kinase kinase 1-like isoform X1 [Octopus bimaculoides],Octopus bimaculoides,501,501,95%,3e-175,62.47,396,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014786474.1?report=genbank&log$=prottop&blast_rank=9&RID=0MSRH0VZ013"",""XP_014786474.1"")"
PREDICTED: dual specificity mitogen-activated protein kinase kinase 1-like isoform X2 [Octopus bimaculoides],Octopus bimaculoides,494,494,89%,3e-173,65.01,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014786475.1?report=genbank&log$=prottop&blast_rank=10&RID=0MSRH0VZ013"",""XP_014786475.1"")"
dual specificity mitogen-activated protein kinase kinase 1 isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,495,495,95%,8e-173,65.05,412,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011677450.1?report=genbank&log$=prottop&blast_rank=11&RID=0MSRH0VZ013"",""XP_011677450.1"")"
mitogen-activated protein kinase kinase [Ciona intestinalis],Ciona intestinalis,454,454,93%,2e-157,60.85,377,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001071954.1?report=genbank&log$=prottop&blast_rank=12&RID=0MSRH0VZ013"",""NP_001071954.1"")"
Dual specificity mitogen-activated protein kinase kinase mek-2 [Caenorhabditis elegans],Caenorhabditis elegans,398,398,96%,6e-135,53.59,387,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_491087.1?report=genbank&log$=prottop&blast_rank=13&RID=0MSRH0VZ013"",""NP_491087.1"")"
PREDICTED: dual specificity mitogen-activated protein kinase kinase 1-like [Amphimedon queenslandica],Amphimedon queenslandica,389,389,98%,2e-131,52.76,389,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003384864.1?report=genbank&log$=prottop&blast_rank=14&RID=0MSRH0VZ013"",""XP_003384864.1"")"
uncharacterized protein MONBRDRAFT_18821 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,348,348,96%,3e-115,47.07,400,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001745338.1?report=genbank&log$=prottop&blast_rank=15&RID=0MSRH0VZ013"",""XP_001745338.1"")"
STE/STE7/MEK1 protein kinase [Salpingoeca rosetta],Salpingoeca rosetta,337,337,90%,4e-111,48.49,396,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004994653.1?report=genbank&log$=prottop&blast_rank=16&RID=0MSRH0VZ013"",""XP_004994653.1"")"
PREDICTED: dual specificity mitogen-activated protein kinase kinase 2-like [Hydra vulgaris],Hydra vulgaris,297,297,59%,1e-97,63.18,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002161947.2?report=genbank&log$=prottop&blast_rank=17&RID=0MSRH0VZ013"",""XP_002161947.2"")"
hypothetical protein AN3422.2 [Aspergillus nidulans FGSC A4],Aspergillus nidulans FGSC A4,286,286,79%,2e-89,45.62,539,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_661026.1?report=genbank&log$=prottop&blast_rank=18&RID=0MSRH0VZ013"",""XP_661026.1"")"
Dual specificity protein kinase FUZ7 [Fusarium culmorum],Fusarium culmorum,276,276,79%,2e-85,45.31,522,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTD03179.1?report=genbank&log$=prottop&blast_rank=19&RID=0MSRH0VZ013"",""PTD03179.1"")"
dual specificity mitogen-activated protein kinase kinase 5-like isoform X1 [Asterias rubens],Asterias rubens,266,266,84%,1e-82,40.12,435,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033634118.1?report=genbank&log$=prottop&blast_rank=20&RID=0MSRH0VZ013"",""XP_033634118.1"")"
PREDICTED: dual specificity mitogen-activated protein kinase kinase 5-like [Priapulus caudatus],Priapulus caudatus,265,265,85%,5e-82,40.35,462,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014674450.1?report=genbank&log$=prottop&blast_rank=21&RID=0MSRH0VZ013"",""XP_014674450.1"")"
dual specificity mitogen-activated protein kinase kinase 5-like [Acropora millepora],Acropora millepora,258,258,91%,1e-79,38.27,443,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029200799.2?report=genbank&log$=prottop&blast_rank=22&RID=0MSRH0VZ013"",""XP_029200799.2"")"
MAP2K5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,256,256,78%,1e-78,42.22,443,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1253387.1?report=genbank&log$=prottop&blast_rank=23&RID=0MSRH0VZ013"",""CAH1253387.1"")"
MAP2K5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,256,256,78%,1e-78,42.54,472,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1253386.1?report=genbank&log$=prottop&blast_rank=24&RID=0MSRH0VZ013"",""CAH1253386.1"")"
dual specificity mitogen-activated protein kinase kinase 5-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,256,256,78%,2e-78,42.54,488,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035666864.1?report=genbank&log$=prottop&blast_rank=25&RID=0MSRH0VZ013"",""XP_035666864.1"")"
dual specificity mitogen-activated protein kinase kinase 5 isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,254,254,84%,2e-78,40.24,433,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030832379.1?report=genbank&log$=prottop&blast_rank=26&RID=0MSRH0VZ013"",""XP_030832379.1"")"
Pbs2p [Saccharomyces cerevisiae YJM1388],Saccharomyces cerevisiae YJM1388,259,259,79%,2e-77,41.90,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV44182.1?report=genbank&log$=prottop&blast_rank=27&RID=0MSRH0VZ013"",""AJV44182.1"")"
dual specificity mitogen-activated protein kinase kinase 5-like isoform X2 [Asterias rubens],Asterias rubens,252,252,86%,2e-77,37.86,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033634119.1?report=genbank&log$=prottop&blast_rank=28&RID=0MSRH0VZ013"",""XP_033634119.1"")"
mitogen-activated protein kinase kinase PBS2 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,258,258,79%,3e-77,41.46,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTN20619.1?report=genbank&log$=prottop&blast_rank=29&RID=0MSRH0VZ013"",""PTN20619.1"")"
Pbs2p [Saccharomyces cerevisiae YJM1208],Saccharomyces cerevisiae YJM1208,258,258,79%,5e-77,41.59,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR66511.1?report=genbank&log$=prottop&blast_rank=30&RID=0MSRH0VZ013"",""AJR66511.1"")"
Pbs2p [Saccharomyces cerevisiae YJM248],Saccharomyces cerevisiae YJM248,258,258,79%,5e-77,41.59,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR60718.1?report=genbank&log$=prottop&blast_rank=31&RID=0MSRH0VZ013"",""AJR60718.1"")"
Pbs2p [Saccharomyces cerevisiae YJM270],Saccharomyces cerevisiae YJM270,258,258,79%,5e-77,41.59,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR61043.1?report=genbank&log$=prottop&blast_rank=32&RID=0MSRH0VZ013"",""AJR61043.1"")"
PBS2 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,258,258,79%,5e-77,41.59,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAA89423.1?report=genbank&log$=prottop&blast_rank=33&RID=0MSRH0VZ013"",""CAA89423.1"")"
BJ4_G0009270.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,258,258,79%,5e-77,41.59,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6631717.1?report=genbank&log$=prottop&blast_rank=34&RID=0MSRH0VZ013"",""CAD6631717.1"")"
Pbs2p [Saccharomyces cerevisiae JAY291],Saccharomyces cerevisiae JAY291,258,258,79%,6e-77,41.59,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EEU07120.1?report=genbank&log$=prottop&blast_rank=35&RID=0MSRH0VZ013"",""EEU07120.1"")"
Pbs2p [Saccharomyces cerevisiae YJM1401],Saccharomyces cerevisiae YJM1401,258,258,79%,6e-77,41.59,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV45499.1?report=genbank&log$=prottop&blast_rank=36&RID=0MSRH0VZ013"",""AJV45499.1"")"
MAP2K5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,251,251,76%,6e-77,42.16,451,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1253388.1?report=genbank&log$=prottop&blast_rank=37&RID=0MSRH0VZ013"",""CAH1253388.1"")"
mitogen-activated protein kinase kinase PBS2 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,257,257,79%,6e-77,41.59,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PJP08217.1?report=genbank&log$=prottop&blast_rank=38&RID=0MSRH0VZ013"",""PJP08217.1"")"
mitogen-activated protein kinase kinase PBS2 [Saccharomyces cerevisiae S288C],Saccharomyces cerevisiae S288C,257,257,79%,6e-77,41.59,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_012407.2?report=genbank&log$=prottop&blast_rank=39&RID=0MSRH0VZ013"",""NP_012407.2"")"
PBS2 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,257,257,79%,6e-77,41.59,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UHH89974.1?report=genbank&log$=prottop&blast_rank=40&RID=0MSRH0VZ013"",""UHH89974.1"")"
Pbs2p [Saccharomyces cerevisiae FostersO],Saccharomyces cerevisiae FostersO,257,257,79%,6e-77,41.59,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA61830.1?report=genbank&log$=prottop&blast_rank=41&RID=0MSRH0VZ013"",""EGA61830.1"")"
SX2_G0006700.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,257,257,79%,7e-77,41.59,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6633730.1?report=genbank&log$=prottop&blast_rank=42&RID=0MSRH0VZ013"",""CAD6633730.1"")"
Pbs2p [Saccharomyces cerevisiae YJM681],Saccharomyces cerevisiae YJM681,257,257,79%,7e-77,41.59,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR53851.1?report=genbank&log$=prottop&blast_rank=43&RID=0MSRH0VZ013"",""AJR53851.1"")"
Pbs2p [Saccharomyces cerevisiae YJM627],Saccharomyces cerevisiae YJM627,257,257,79%,7e-77,41.59,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR65204.1?report=genbank&log$=prottop&blast_rank=44&RID=0MSRH0VZ013"",""AJR65204.1"")"
HN1_G0006730.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,257,257,79%,7e-77,41.59,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6631155.1?report=genbank&log$=prottop&blast_rank=45&RID=0MSRH0VZ013"",""CAD6631155.1"")"
MAP kinase kinase PBS2 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,257,257,79%,7e-77,41.59,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ONH72052.1?report=genbank&log$=prottop&blast_rank=46&RID=0MSRH0VZ013"",""ONH72052.1"")"
PBS2 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,257,257,79%,7e-77,41.59,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KZV10147.1?report=genbank&log$=prottop&blast_rank=47&RID=0MSRH0VZ013"",""KZV10147.1"")"
Pbs2p [Saccharomyces cerevisiae YJM1419],Saccharomyces cerevisiae YJM1419,257,257,79%,7e-77,41.59,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR69399.1?report=genbank&log$=prottop&blast_rank=48&RID=0MSRH0VZ013"",""AJR69399.1"")"
Pbs2p [Saccharomyces cerevisiae YJM1399],Saccharomyces cerevisiae YJM1399,257,257,79%,7e-77,41.59,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV44838.1?report=genbank&log$=prottop&blast_rank=49&RID=0MSRH0VZ013"",""AJV44838.1"")"
Pbs2p [Saccharomyces cerevisiae YJM195],Saccharomyces cerevisiae YJM195,257,257,79%,8e-77,41.59,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR60058.1?report=genbank&log$=prottop&blast_rank=50&RID=0MSRH0VZ013"",""AJR60058.1"")"
Pbs2p [Saccharomyces cerevisiae YJM1199],Saccharomyces cerevisiae YJM1199,257,257,79%,9e-77,41.59,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR65862.1?report=genbank&log$=prottop&blast_rank=51&RID=0MSRH0VZ013"",""AJR65862.1"")"
Pbs2p [Saccharomyces cerevisiae YJM1444],Saccharomyces cerevisiae YJM1444,257,257,79%,9e-77,41.59,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR71053.1?report=genbank&log$=prottop&blast_rank=52&RID=0MSRH0VZ013"",""AJR71053.1"")"
MAP kinase kinase PBS2 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,257,257,79%,9e-77,41.59,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GFP67520.1?report=genbank&log$=prottop&blast_rank=53&RID=0MSRH0VZ013"",""GFP67520.1"")"
dual specificity mitogen-activated protein kinase kinase 5-like isoform X3 [Branchiostoma floridae],Branchiostoma floridae,252,252,76%,1e-76,42.48,479,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035666865.1?report=genbank&log$=prottop&blast_rank=54&RID=0MSRH0VZ013"",""XP_035666865.1"")"
Pbs2p [Saccharomyces cerevisiae YJM1078],Saccharomyces cerevisiae YJM1078,256,256,79%,1e-76,41.59,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJP39582.1?report=genbank&log$=prottop&blast_rank=55&RID=0MSRH0VZ013"",""AJP39582.1"")"
MAP2K5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,251,251,76%,1e-76,42.48,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1253385.1?report=genbank&log$=prottop&blast_rank=56&RID=0MSRH0VZ013"",""CAH1253385.1"")"
dual specificity mitogen-activated protein kinase kinase 5-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,252,252,76%,2e-76,42.48,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035666863.1?report=genbank&log$=prottop&blast_rank=57&RID=0MSRH0VZ013"",""XP_035666863.1"")"
K7_Pbs2p [Saccharomyces cerevisiae Kyokai no. 7],Saccharomyces cerevisiae Kyokai no. 7,254,254,79%,1e-75,41.28,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GAA24237.1?report=genbank&log$=prottop&blast_rank=58&RID=0MSRH0VZ013"",""GAA24237.1"")"
Pbs2p [Saccharomyces cerevisiae YJM1615],Saccharomyces cerevisiae YJM1615,253,253,79%,2e-75,41.28,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR75622.1?report=genbank&log$=prottop&blast_rank=59&RID=0MSRH0VZ013"",""AJR75622.1"")"
PREDICTED: dual specificity mitogen-activated protein kinase kinase 5-like [Hydra vulgaris],Hydra vulgaris,247,247,77%,3e-75,40.78,446,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012558557.1?report=genbank&log$=prottop&blast_rank=60&RID=0MSRH0VZ013"",""XP_012558557.1"")"
