Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
calmodulin [Saccoglossus kowalevskii],Saccoglossus kowalevskii,265,265,100%,3e-90,85.91,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001171813.1?report=genbank&log$=prottop&blast_rank=1&RID=059X734C01R"",""NP_001171813.1"")"
RecName: Full=Calmodulin-2; Short=CaM 2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,265,265,100%,4e-90,85.23,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/Q9UB37.3?report=genbank&log$=prottop&blast_rank=2&RID=059X734C01R"",""Q9UB37.3"")"
calmodulin [Asterias rubens],Asterias rubens,264,264,100%,5e-90,85.23,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033630644.1?report=genbank&log$=prottop&blast_rank=3&RID=059X734C01R"",""XP_033630644.1"")"
calmodulin [Ciona intestinalis],Ciona intestinalis,264,264,100%,7e-90,85.23,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001027633.1?report=genbank&log$=prottop&blast_rank=4&RID=059X734C01R"",""NP_001027633.1"")"
Calmodulin [Caenorhabditis elegans],Caenorhabditis elegans,264,264,100%,9e-90,85.23,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_503386.1?report=genbank&log$=prottop&blast_rank=5&RID=059X734C01R"",""NP_503386.1"")"
calmodulin-beta [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,263,263,100%,1e-89,85.23,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011675927.1?report=genbank&log$=prottop&blast_rank=6&RID=059X734C01R"",""XP_011675927.1"")"
calmodulin [Escherichia coli],Escherichia coli,263,263,100%,1e-89,82.55,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_152931984.1?report=genbank&log$=prottop&blast_rank=7&RID=059X734C01R"",""WP_152931984.1"")"
calmodulin isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,264,264,99%,1e-89,85.81,156,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001177619.1?report=genbank&log$=prottop&blast_rank=8&RID=059X734C01R"",""XP_001177619.1"")"
calmodulin [Salpingoeca rosetta],Salpingoeca rosetta,263,263,100%,1e-89,84.56,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004993230.1?report=genbank&log$=prottop&blast_rank=9&RID=059X734C01R"",""XP_004993230.1"")"
calmodulin [Asterias rubens],Asterias rubens,263,263,100%,2e-89,84.56,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QAA95987.1?report=genbank&log$=prottop&blast_rank=10&RID=059X734C01R"",""QAA95987.1"")"
calmodulin-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,263,263,100%,2e-89,84.56,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854314.1?report=genbank&log$=prottop&blast_rank=11&RID=059X734C01R"",""XP_030854314.1"")"
calmodulin [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,263,263,100%,2e-89,84.56,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_780862.4?report=genbank&log$=prottop&blast_rank=12&RID=059X734C01R"",""XP_780862.4"")"
calmodulin-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,265,265,100%,2e-89,84.56,213,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030855323.1?report=genbank&log$=prottop&blast_rank=13&RID=059X734C01R"",""XP_030855323.1"")"
calmodulin-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,262,262,100%,4e-89,84.56,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854592.1?report=genbank&log$=prottop&blast_rank=14&RID=059X734C01R"",""XP_030854592.1"")"
calmodulin isoform X3 [Branchiostoma floridae],Branchiostoma floridae,263,263,99%,5e-89,85.81,171,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035669412.1?report=genbank&log$=prottop&blast_rank=15&RID=059X734C01R"",""XP_035669412.1"")"
calmodulin-alpha isoform X6 [Branchiostoma floridae],Branchiostoma floridae,262,262,100%,5e-89,85.91,148,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035669437.1?report=genbank&log$=prottop&blast_rank=16&RID=059X734C01R"",""XP_035669437.1"")"
calmodulin isoform X1 [Branchiostoma floridae],Branchiostoma floridae,263,263,100%,1e-88,85.23,213,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035669395.1?report=genbank&log$=prottop&blast_rank=17&RID=059X734C01R"",""XP_035669395.1"")"
The 1.65 Angstrom Structure Of Calmodulin Rs20 Peptide Complex [Escherichia coli],Escherichia coli,260,260,99%,2e-88,83.11,148,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/1QTX_A?report=genbank&log$=prottop&blast_rank=18&RID=059X734C01R"",""1QTX_A"")"
calmodulin [Acropora millepora],Acropora millepora,265,641,100%,5e-88,85.81,297,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029205908.1?report=genbank&log$=prottop&blast_rank=19&RID=059X734C01R"",""XP_029205908.1"")"
CALM1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,259,259,100%,5e-88,83.89,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1245061.1?report=genbank&log$=prottop&blast_rank=20&RID=059X734C01R"",""CAH1245061.1"")"
RecName: Full=Calmodulin-2; Short=CaM 2 [Branchiostoma floridae],Branchiostoma floridae,259,259,100%,8e-88,83.22,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/Q9XZP2.4?report=genbank&log$=prottop&blast_rank=21&RID=059X734C01R"",""Q9XZP2.4"")"
calmodulin-beta-like [Asterias rubens],Asterias rubens,258,258,100%,1e-87,83.22,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033625834.1?report=genbank&log$=prottop&blast_rank=22&RID=059X734C01R"",""XP_033625834.1"")"
CALM1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,258,258,100%,2e-87,83.22,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1245062.1?report=genbank&log$=prottop&blast_rank=23&RID=059X734C01R"",""CAH1245062.1"")"
