Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
guanine nucleotide-binding protein G(i) alpha subunit [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,665,665,100%,0.0,88.98,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001001475.1?report=genbank&log$=prottop&blast_rank=1&RID=0CR0U7ZM016"",""NP_001001475.1"")"
guanine nucleotide-binding protein G(i) subunit alpha isoform X1 [Branchiostoma floridae],Branchiostoma floridae,663,663,100%,0.0,89.27,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035675477.1?report=genbank&log$=prottop&blast_rank=2&RID=0CR0U7ZM016"",""XP_035675477.1"")"
PREDICTED: guanine nucleotide-binding protein G(i) subunit alpha-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,658,658,100%,0.0,88.70,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002730529.1?report=genbank&log$=prottop&blast_rank=3&RID=0CR0U7ZM016"",""XP_002730529.1"")"
guanine nucleotide-binding protein G(i) subunit alpha [Asterias rubens],Asterias rubens,658,658,100%,0.0,88.42,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033646766.1?report=genbank&log$=prottop&blast_rank=4&RID=0CR0U7ZM016"",""XP_033646766.1"")"
guanine nucleotide-binding protein G(i) subunit alpha isoform X2 [Branchiostoma floridae],Branchiostoma floridae,657,657,100%,0.0,88.42,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035675478.1?report=genbank&log$=prottop&blast_rank=5&RID=0CR0U7ZM016"",""XP_035675478.1"")"
LOW QUALITY PROTEIN: guanine nucleotide-binding protein G(i) subunit alpha [Acropora millepora],Acropora millepora,634,634,100%,0.0,84.75,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029212181.2?report=genbank&log$=prottop&blast_rank=6&RID=0CR0U7ZM016"",""XP_029212181.2"")"
G protein alpha subunit Gi isoform X2 [Ciona intestinalis],Ciona intestinalis,620,620,100%,0.0,83.05,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009862342.1?report=genbank&log$=prottop&blast_rank=7&RID=0CR0U7ZM016"",""XP_009862342.1"")"
G protein alpha subunit Gi [Ciona intestinalis],Ciona intestinalis,619,619,100%,0.0,82.77,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001027619.1?report=genbank&log$=prottop&blast_rank=8&RID=0CR0U7ZM016"",""NP_001027619.1"")"
PREDICTED: guanine nucleotide-binding protein G(i) subunit alpha [Hydra vulgaris],Hydra vulgaris,607,607,100%,0.0,79.94,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012557495.1?report=genbank&log$=prottop&blast_rank=9&RID=0CR0U7ZM016"",""XP_012557495.1"")"
G protein alpha subunit Gi isoform X1 [Ciona intestinalis],Ciona intestinalis,599,599,100%,0.0,74.06,397,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026691426.1?report=genbank&log$=prottop&blast_rank=10&RID=0CR0U7ZM016"",""XP_026691426.1"")"
PREDICTED: guanine nucleotide-binding protein G(i) subunit alpha-like [Priapulus caudatus],Priapulus caudatus,596,596,100%,0.0,78.53,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014676585.1?report=genbank&log$=prottop&blast_rank=11&RID=0CR0U7ZM016"",""XP_014676585.1"")"
PREDICTED: guanine nucleotide-binding protein G(i) subunit alpha-like [Octopus bimaculoides],Octopus bimaculoides,582,582,100%,0.0,77.40,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014777779.1?report=genbank&log$=prottop&blast_rank=12&RID=0CR0U7ZM016"",""XP_014777779.1"")"
G protein alpha subunit i class [Octopus vulgaris],Octopus vulgaris,575,575,100%,0.0,76.55,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BAA93636.1?report=genbank&log$=prottop&blast_rank=13&RID=0CR0U7ZM016"",""BAA93636.1"")"
G-protein alpha subunit [Eptatretus burgeri],Eptatretus burgeri,545,545,85%,0.0,84.05,301,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BAJ52662.1?report=genbank&log$=prottop&blast_rank=14&RID=0CR0U7ZM016"",""BAJ52662.1"")"
GNAI3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,538,538,83%,0.0,86.73,294,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1264443.1?report=genbank&log$=prottop&blast_rank=15&RID=0CR0U7ZM016"",""CAH1264443.1"")"
G-protein alpha subunit [Eptatretus burgeri],Eptatretus burgeri,537,537,85%,0.0,82.39,301,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BAJ52661.1?report=genbank&log$=prottop&blast_rank=16&RID=0CR0U7ZM016"",""BAJ52661.1"")"
PREDICTED: guanine nucleotide-binding protein G(o) subunit alpha isoform X2 [Octopus bimaculoides],Octopus bimaculoides,535,535,100%,0.0,72.75,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014788274.1?report=genbank&log$=prottop&blast_rank=17&RID=0CR0U7ZM016"",""XP_014788274.1"")"
G protein a subunit o class [Octopus vulgaris],Octopus vulgaris,532,532,100%,0.0,72.75,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BAA93637.1?report=genbank&log$=prottop&blast_rank=18&RID=0CR0U7ZM016"",""BAA93637.1"")"
PREDICTED: guanine nucleotide-binding protein G(o) subunit alpha isoform X1 [Octopus bimaculoides],Octopus bimaculoides,531,531,100%,0.0,71.94,358,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014788266.1?report=genbank&log$=prottop&blast_rank=19&RID=0CR0U7ZM016"",""XP_014788266.1"")"
PREDICTED: guanine nucleotide-binding protein G(o) subunit alpha [Priapulus caudatus],Priapulus caudatus,530,530,100%,0.0,70.51,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014677622.1?report=genbank&log$=prottop&blast_rank=20&RID=0CR0U7ZM016"",""XP_014677622.1"")"
PREDICTED: guanine nucleotide-binding protein G(o) subunit alpha [Priapulus caudatus],Priapulus caudatus,529,529,100%,0.0,70.79,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014680859.1?report=genbank&log$=prottop&blast_rank=21&RID=0CR0U7ZM016"",""XP_014680859.1"")"
PREDICTED: guanine nucleotide-binding protein G(o) subunit alpha-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,527,527,100%,0.0,70.14,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006825080.1?report=genbank&log$=prottop&blast_rank=22&RID=0CR0U7ZM016"",""XP_006825080.1"")"
Guanine nucleotide-binding protein G(o) subunit alpha [Caenorhabditis elegans],Caenorhabditis elegans,526,526,100%,0.0,70.14,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_492108.1?report=genbank&log$=prottop&blast_rank=23&RID=0CR0U7ZM016"",""NP_492108.1"")"
guanine nucleotide-binding protein G(o) subunit alpha-like [Branchiostoma floridae],Branchiostoma floridae,524,524,100%,0.0,69.38,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035679471.1?report=genbank&log$=prottop&blast_rank=24&RID=0CR0U7ZM016"",""XP_035679471.1"")"
G-o protein alpha subunit [Caenorhabditis elegans],Caenorhabditis elegans,523,523,100%,0.0,69.58,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAA28059.1?report=genbank&log$=prottop&blast_rank=25&RID=0CR0U7ZM016"",""AAA28059.1"")"
guanine nucleotide-binding protein G(o) subunit alpha-like [Asterias rubens],Asterias rubens,520,520,100%,0.0,67.89,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033626148.1?report=genbank&log$=prottop&blast_rank=26&RID=0CR0U7ZM016"",""XP_033626148.1"")"
GNAO1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,520,520,100%,0.0,68.82,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1269639.1?report=genbank&log$=prottop&blast_rank=27&RID=0CR0U7ZM016"",""CAH1269639.1"")"
G protein a subunit 4 [Hydra vulgaris],Hydra vulgaris,518,518,85%,0.0,79.40,301,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BAA81696.1?report=genbank&log$=prottop&blast_rank=28&RID=0CR0U7ZM016"",""BAA81696.1"")"
guanine nucleotide-binding protein G(o) subunit alpha isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,506,506,100%,8e-179,66.76,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003728483.1?report=genbank&log$=prottop&blast_rank=29&RID=0CR0U7ZM016"",""XP_003728483.1"")"
guanine nucleotide-binding protein G(o) subunit alpha isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,504,504,100%,1e-177,66.76,391,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011661817.1?report=genbank&log$=prottop&blast_rank=30&RID=0CR0U7ZM016"",""XP_011661817.1"")"
Guanine nucleotide-binding protein alpha-16 subunit [Caenorhabditis elegans],Caenorhabditis elegans,499,499,100%,3e-176,66.39,357,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_490790.1?report=genbank&log$=prottop&blast_rank=31&RID=0CR0U7ZM016"",""NP_490790.1"")"
guanine nucleotide-binding protein G(o) subunit alpha-like isoform X1 [Acropora millepora],Acropora millepora,487,487,100%,2e-171,66.20,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029196011.1?report=genbank&log$=prottop&blast_rank=32&RID=0CR0U7ZM016"",""XP_029196011.1"")"
PREDICTED: guanine nucleotide-binding protein G(i) subunit alpha-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,484,484,99%,3e-170,64.96,362,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002730534.1?report=genbank&log$=prottop&blast_rank=33&RID=0CR0U7ZM016"",""XP_002730534.1"")"
hypothetical protein OCBIM_22027354mg [Octopus bimaculoides],Octopus bimaculoides,486,486,84%,6e-168,72.73,554,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF80824.1?report=genbank&log$=prottop&blast_rank=34&RID=0CR0U7ZM016"",""KOF80824.1"")"
G-protein alpha subunit [Eptatretus burgeri],Eptatretus burgeri,471,471,85%,9e-166,71.66,307,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BAJ52663.1?report=genbank&log$=prottop&blast_rank=35&RID=0CR0U7ZM016"",""BAJ52663.1"")"
G-protein alpha subunit [Eptatretus burgeri],Eptatretus burgeri,464,464,85%,6e-163,70.10,301,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BAJ52664.1?report=genbank&log$=prottop&blast_rank=36&RID=0CR0U7ZM016"",""BAJ52664.1"")"
Guanine nucleotide-binding protein alpha-4 subunit [Caenorhabditis elegans],Caenorhabditis elegans,464,464,100%,2e-162,62.05,359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_499921.2?report=genbank&log$=prottop&blast_rank=37&RID=0CR0U7ZM016"",""NP_499921.2"")"
guanine nucleotide-binding protein G(k) subunit alpha-like [Ciona intestinalis],Ciona intestinalis,459,459,100%,2e-160,60.28,356,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026696365.1?report=genbank&log$=prottop&blast_rank=38&RID=0CR0U7ZM016"",""XP_026696365.1"")"
guanine nucleotide-binding protein G(i) subunit alpha-like [Ciona intestinalis],Ciona intestinalis,459,459,98%,3e-160,62.57,357,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009861912.1?report=genbank&log$=prottop&blast_rank=39&RID=0CR0U7ZM016"",""XP_009861912.1"")"
PREDICTED: guanine nucleotide-binding protein G(o) subunit alpha-like [Hydra vulgaris],Hydra vulgaris,455,455,99%,8e-159,62.15,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002164313.3?report=genbank&log$=prottop&blast_rank=40&RID=0CR0U7ZM016"",""XP_002164313.3"")"
hypothetical protein OCBIM_22029465mg [Octopus bimaculoides],Octopus bimaculoides,453,453,88%,2e-158,70.25,315,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF97453.1?report=genbank&log$=prottop&blast_rank=41&RID=0CR0U7ZM016"",""KOF97453.1"")"
