Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
adenylate cyclase type 5-like [Asterias rubens],Asterias rubens,1122,1122,88%,0.0,53.67,1235,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033639896.1?report=genbank&log$=prottop&blast_rank=1&RID=0CP3SKFA013"",""XP_033639896.1"")"
adenylate cyclase type 5 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,1106,1106,88%,0.0,54.15,1208,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030846084.1?report=genbank&log$=prottop&blast_rank=2&RID=0CP3SKFA013"",""XP_030846084.1"")"
adenylate cyclase type 5-like [Branchiostoma floridae],Branchiostoma floridae,1000,1000,75%,0.0,56.35,1027,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035689810.1?report=genbank&log$=prottop&blast_rank=3&RID=0CP3SKFA013"",""XP_035689810.1"")"
adenylate cyclase type 6 [Ciona intestinalis],Ciona intestinalis,907,907,89%,0.0,46.94,1222,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026693427.1?report=genbank&log$=prottop&blast_rank=4&RID=0CP3SKFA013"",""XP_026693427.1"")"
PREDICTED: adenylate cyclase type 5-like [Priapulus caudatus],Priapulus caudatus,874,874,90%,0.0,46.10,1113,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014676369.1?report=genbank&log$=prottop&blast_rank=5&RID=0CP3SKFA013"",""XP_014676369.1"")"
PREDICTED: adenylate cyclase type 5-like [Hydra vulgaris],Hydra vulgaris,830,830,89%,0.0,44.25,1104,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012556398.1?report=genbank&log$=prottop&blast_rank=6&RID=0CP3SKFA013"",""XP_012556398.1"")"
adenylate cyclase type 5-like [Acropora millepora],Acropora millepora,787,787,69%,0.0,49.02,789,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044166329.1?report=genbank&log$=prottop&blast_rank=7&RID=0CP3SKFA013"",""XP_044166329.1"")"
PREDICTED: uncharacterized protein LOC106868905 [Octopus bimaculoides],Octopus bimaculoides,738,738,75%,0.0,46.08,1850,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014769851.1?report=genbank&log$=prottop&blast_rank=8&RID=0CP3SKFA013"",""XP_014769851.1"")"
adenylate cyclase type 8-like [Branchiostoma floridae],Branchiostoma floridae,734,734,88%,0.0,38.84,1753,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035660331.1?report=genbank&log$=prottop&blast_rank=9&RID=0CP3SKFA013"",""XP_035660331.1"")"
ADCY8 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,730,730,88%,0.0,39.11,1850,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1248161.1?report=genbank&log$=prottop&blast_rank=10&RID=0CP3SKFA013"",""CAH1248161.1"")"
PREDICTED: adenylate cyclase type 8-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,724,724,88%,0.0,40.18,1554,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006820732.1?report=genbank&log$=prottop&blast_rank=11&RID=0CP3SKFA013"",""XP_006820732.1"")"
adenylate cyclase type 2-like isoform X1 [Asterias rubens],Asterias rubens,680,680,88%,0.0,38.34,1164,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033626705.1?report=genbank&log$=prottop&blast_rank=12&RID=0CP3SKFA013"",""XP_033626705.1"")"
adenylate cyclase type 2-like isoform X2 [Asterias rubens],Asterias rubens,679,679,88%,0.0,38.34,1121,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033626706.1?report=genbank&log$=prottop&blast_rank=13&RID=0CP3SKFA013"",""XP_033626706.1"")"
adenylate cyclase type 2 isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,652,652,79%,0.0,39.57,1143,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030831599.1?report=genbank&log$=prottop&blast_rank=14&RID=0CP3SKFA013"",""XP_030831599.1"")"
adenylate cyclase type 3-like [Asterias rubens],Asterias rubens,651,651,88%,0.0,38.37,1073,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033640430.1?report=genbank&log$=prottop&blast_rank=15&RID=0CP3SKFA013"",""XP_033640430.1"")"
PREDICTED: adenylate cyclase type 6-like [Octopus bimaculoides],Octopus bimaculoides,650,650,67%,0.0,45.94,713,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014789025.1?report=genbank&log$=prottop&blast_rank=16&RID=0CP3SKFA013"",""XP_014789025.1"")"
adenylate cyclase type 2-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,645,645,78%,0.0,39.01,976,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035678763.1?report=genbank&log$=prottop&blast_rank=17&RID=0CP3SKFA013"",""XP_035678763.1"")"
ADCY2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,645,645,88%,0.0,36.72,1136,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1268866.1?report=genbank&log$=prottop&blast_rank=18&RID=0CP3SKFA013"",""CAH1268866.1"")"
ADCY2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,644,644,88%,0.0,36.72,1136,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1268842.1?report=genbank&log$=prottop&blast_rank=19&RID=0CP3SKFA013"",""CAH1268842.1"")"
adenylate cyclase type 3-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,644,644,93%,0.0,36.01,1087,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030829913.1?report=genbank&log$=prottop&blast_rank=20&RID=0CP3SKFA013"",""XP_030829913.1"")"
adenylate cyclase type 3-like [Acropora millepora],Acropora millepora,644,644,88%,0.0,36.96,1160,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044181646.1?report=genbank&log$=prottop&blast_rank=21&RID=0CP3SKFA013"",""XP_044181646.1"")"
PREDICTED: adenylate cyclase type 2-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,643,643,88%,0.0,37.10,1045,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006825139.1?report=genbank&log$=prottop&blast_rank=22&RID=0CP3SKFA013"",""XP_006825139.1"")"
adenylate cyclase type 2 isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,638,638,79%,0.0,38.71,1165,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030831597.1?report=genbank&log$=prottop&blast_rank=23&RID=0CP3SKFA013"",""XP_030831597.1"")"
PREDICTED: adenylate cyclase type 2-like [Amphimedon queenslandica],Amphimedon queenslandica,637,735,79%,0.0,39.78,1178,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019850469.1?report=genbank&log$=prottop&blast_rank=24&RID=0CP3SKFA013"",""XP_019850469.1"")"
adenylate cyclase type 3-like [Branchiostoma floridae],Branchiostoma floridae,636,636,92%,0.0,36.63,1061,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035659644.1?report=genbank&log$=prottop&blast_rank=25&RID=0CP3SKFA013"",""XP_035659644.1"")"
PREDICTED: adenylate cyclase type 3 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,627,627,88%,0.0,36.81,1062,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002734095.1?report=genbank&log$=prottop&blast_rank=26&RID=0CP3SKFA013"",""XP_002734095.1"")"
PREDICTED: adenylate cyclase type 2-like isoform X3 [Priapulus caudatus],Priapulus caudatus,625,625,89%,0.0,36.04,1073,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014671439.1?report=genbank&log$=prottop&blast_rank=27&RID=0CP3SKFA013"",""XP_014671439.1"")"
ADCY3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,624,624,92%,0.0,35.91,1037,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1248162.1?report=genbank&log$=prottop&blast_rank=28&RID=0CP3SKFA013"",""CAH1248162.1"")"
adenylate cyclase type 2-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,618,618,73%,0.0,39.57,903,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035678764.1?report=genbank&log$=prottop&blast_rank=29&RID=0CP3SKFA013"",""XP_035678764.1"")"
PREDICTED: adenylate cyclase type 2-like isoform X1 [Priapulus caudatus],Priapulus caudatus,618,618,88%,0.0,36.10,1113,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014671436.1?report=genbank&log$=prottop&blast_rank=30&RID=0CP3SKFA013"",""XP_014671436.1"")"
PREDICTED: adenylate cyclase type 2-like isoform X2 [Priapulus caudatus],Priapulus caudatus,617,617,88%,0.0,36.10,1085,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014671437.1?report=genbank&log$=prottop&blast_rank=31&RID=0CP3SKFA013"",""XP_014671437.1"")"
PREDICTED: adenylate cyclase type 2-like isoform X4 [Priapulus caudatus],Priapulus caudatus,614,614,87%,0.0,36.24,1056,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014671440.1?report=genbank&log$=prottop&blast_rank=32&RID=0CP3SKFA013"",""XP_014671440.1"")"
Adenylate cyclase [Caenorhabditis elegans],Caenorhabditis elegans,609,701,88%,0.0,36.05,1013,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_504486.4?report=genbank&log$=prottop&blast_rank=33&RID=0CP3SKFA013"",""NP_504486.4"")"
PREDICTED: LOW QUALITY PROTEIN: adenylate cyclase type 5-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,608,989,79%,0.0,51.63,1880,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006819097.1?report=genbank&log$=prottop&blast_rank=34&RID=0CP3SKFA013"",""XP_006819097.1"")"
PREDICTED: adenylate cyclase type 2-like [Priapulus caudatus],Priapulus caudatus,531,623,69%,2e-167,38.23,1094,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014665401.1?report=genbank&log$=prottop&blast_rank=35&RID=0CP3SKFA013"",""XP_014665401.1"")"
