Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
nuclear factor of activated T cells [Branchiostoma floridae],Branchiostoma floridae,217,217,29%,7e-58,42.41,605,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AFR43659.1?report=genbank&log$=prottop&blast_rank=1&RID=080T6Z7A016"",""AFR43659.1"")"
NFAT5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,219,219,30%,1e-57,41.64,734,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1269620.1?report=genbank&log$=prottop&blast_rank=2&RID=080T6Z7A016"",""CAH1269620.1"")"
NFAT5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,218,218,30%,2e-57,41.64,727,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1269619.1?report=genbank&log$=prottop&blast_rank=3&RID=080T6Z7A016"",""CAH1269619.1"")"
NFAT5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,219,219,30%,3e-57,41.64,760,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1269618.1?report=genbank&log$=prottop&blast_rank=4&RID=080T6Z7A016"",""CAH1269618.1"")"
NFAT5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,218,218,30%,3e-57,41.64,747,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1269622.1?report=genbank&log$=prottop&blast_rank=5&RID=080T6Z7A016"",""CAH1269622.1"")"
NFAT5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,216,216,30%,1e-56,41.64,720,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1269621.1?report=genbank&log$=prottop&blast_rank=6&RID=080T6Z7A016"",""CAH1269621.1"")"
PREDICTED: nuclear factor of activated T-cells-like isoform X2 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,204,204,29%,3e-54,39.16,514,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006821179.1?report=genbank&log$=prottop&blast_rank=7&RID=080T6Z7A016"",""XP_006821179.1"")"
nuclear factor of activated T-cells-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,205,205,29%,5e-54,39.16,567,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001158472.1?report=genbank&log$=prottop&blast_rank=8&RID=080T6Z7A016"",""NP_001158472.1"")"
PREDICTED: nuclear factor of activated T-cells-like isoform X1 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,204,204,29%,1e-53,39.16,580,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006821178.1?report=genbank&log$=prottop&blast_rank=9&RID=080T6Z7A016"",""XP_006821178.1"")"
PREDICTED: nuclear factor of activated T-cells 5-like [Priapulus caudatus],Priapulus caudatus,202,202,29%,1e-52,40.28,593,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014679270.1?report=genbank&log$=prottop&blast_rank=10&RID=080T6Z7A016"",""XP_014679270.1"")"
PREDICTED: nuclear factor of activated T-cells 5-like [Octopus bimaculoides],Octopus bimaculoides,196,196,36%,3e-49,35.69,890,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014781103.1?report=genbank&log$=prottop&blast_rank=11&RID=080T6Z7A016"",""XP_014781103.1"")"
nuclear factor of activated T-cells 5-like isoform X2 [Asterias rubens],Asterias rubens,185,185,28%,1e-46,38.63,631,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033626157.1?report=genbank&log$=prottop&blast_rank=12&RID=080T6Z7A016"",""XP_033626157.1"")"
"nuclear factor of activated T-cells, cytoplasmic 1-like isoform X1 [Asterias rubens]",Asterias rubens,185,185,28%,5e-46,38.63,720,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033626156.1?report=genbank&log$=prottop&blast_rank=13&RID=080T6Z7A016"",""XP_033626156.1"")"
nuclear factor of activated T-cells 5 isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,177,177,28%,5e-44,40.64,622,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_795539.3?report=genbank&log$=prottop&blast_rank=14&RID=080T6Z7A016"",""XP_795539.3"")"
"nuclear factor of activated T-cells, cytoplasmic 4 isoform X1 [Strongylocentrotus purpuratus]",Strongylocentrotus purpuratus,176,176,28%,4e-43,40.64,727,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011676216.2?report=genbank&log$=prottop&blast_rank=15&RID=080T6Z7A016"",""XP_011676216.2"")"
nuclear factor of activated T-cells 5 [Ciona intestinalis],Ciona intestinalis,161,161,30%,1e-37,35.00,1478,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018666864.1?report=genbank&log$=prottop&blast_rank=16&RID=080T6Z7A016"",""XP_018666864.1"")"
LOW QUALITY PROTEIN: nuclear factor of activated T-cells 5-like [Branchiostoma floridae],Branchiostoma floridae,133,133,26%,3e-29,35.06,768,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035679897.1?report=genbank&log$=prottop&blast_rank=17&RID=080T6Z7A016"",""XP_035679897.1"")"
hypothetical protein OCBIM_220335307mg [Octopus bimaculoides],Octopus bimaculoides,98.2,98.2,12%,1e-21,40.68,121,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF76291.1?report=genbank&log$=prottop&blast_rank=18&RID=080T6Z7A016"",""KOF76291.1"")"
hypothetical protein OCBIM_220335306mg [Octopus bimaculoides],Octopus bimaculoides,77.8,77.8,12%,4e-14,40.98,142,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF76289.1?report=genbank&log$=prottop&blast_rank=19&RID=080T6Z7A016"",""KOF76289.1"")"
uncharacterized protein LOC114955339 isoform X1 [Acropora millepora],Acropora millepora,77.4,77.4,26%,8e-12,27.24,702,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044176433.1?report=genbank&log$=prottop&blast_rank=20&RID=080T6Z7A016"",""XP_044176433.1"")"
uncharacterized protein LOC114955339 isoform X2 [Acropora millepora],Acropora millepora,77.4,77.4,26%,9e-12,27.24,701,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044176434.1?report=genbank&log$=prottop&blast_rank=21&RID=080T6Z7A016"",""XP_044176434.1"")"
"nuclear factor of activated T-cells, cytoplasmic 4-like isoform X4 [Acropora millepora]",Acropora millepora,77.0,77.0,26%,1e-11,27.24,684,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044176436.1?report=genbank&log$=prottop&blast_rank=22&RID=080T6Z7A016"",""XP_044176436.1"")"
uncharacterized protein LOC114955339 isoform X3 [Acropora millepora],Acropora millepora,77.0,77.0,26%,1e-11,27.24,685,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044176435.1?report=genbank&log$=prottop&blast_rank=23&RID=080T6Z7A016"",""XP_044176435.1"")"
"nuclear factor of activated T-cells, cytoplasmic 4-like isoform X5 [Acropora millepora]",Acropora millepora,77.0,77.0,26%,1e-11,27.24,662,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044176437.1?report=genbank&log$=prottop&blast_rank=24&RID=080T6Z7A016"",""XP_044176437.1"")"
"PREDICTED: nuclear factor of activated T-cells, cytoplasmic 4-like [Amphimedon queenslandica]",Amphimedon queenslandica,51.2,51.2,30%,0.001,21.75,575,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019850827.1?report=genbank&log$=prottop&blast_rank=25&RID=080T6Z7A016"",""XP_019850827.1"")"



		


