Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
ADCY2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,835,835,98%,0.0,45.27,1136,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1268842.1?report=genbank&log$=prottop&blast_rank=1&RID=0CP83HE6013"",""CAH1268842.1"")"
ADCY2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,834,834,98%,0.0,45.30,1136,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1268866.1?report=genbank&log$=prottop&blast_rank=2&RID=0CP83HE6013"",""CAH1268866.1"")"
adenylate cyclase type 2-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,822,822,88%,0.0,48.48,976,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035678763.1?report=genbank&log$=prottop&blast_rank=3&RID=0CP83HE6013"",""XP_035678763.1"")"
adenylate cyclase type 2-like isoform X1 [Asterias rubens],Asterias rubens,807,807,97%,0.0,42.38,1164,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033626705.1?report=genbank&log$=prottop&blast_rank=4&RID=0CP83HE6013"",""XP_033626705.1"")"
adenylate cyclase type 2-like isoform X2 [Asterias rubens],Asterias rubens,806,806,97%,0.0,42.38,1121,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033626706.1?report=genbank&log$=prottop&blast_rank=5&RID=0CP83HE6013"",""XP_033626706.1"")"
adenylate cyclase type 2-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,780,780,81%,0.0,49.34,903,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035678764.1?report=genbank&log$=prottop&blast_rank=6&RID=0CP83HE6013"",""XP_035678764.1"")"
PREDICTED: adenylate cyclase type 2-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,773,773,98%,0.0,42.05,1045,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006825139.1?report=genbank&log$=prottop&blast_rank=7&RID=0CP83HE6013"",""XP_006825139.1"")"
adenylate cyclase type 2 isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,766,766,97%,0.0,41.96,1143,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030831599.1?report=genbank&log$=prottop&blast_rank=8&RID=0CP83HE6013"",""XP_030831599.1"")"
PREDICTED: adenylate cyclase type 2-like isoform X2 [Priapulus caudatus],Priapulus caudatus,760,760,97%,0.0,41.25,1085,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014671437.1?report=genbank&log$=prottop&blast_rank=9&RID=0CP83HE6013"",""XP_014671437.1"")"
PREDICTED: adenylate cyclase type 2-like isoform X1 [Priapulus caudatus],Priapulus caudatus,759,759,97%,0.0,41.25,1113,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014671436.1?report=genbank&log$=prottop&blast_rank=10&RID=0CP83HE6013"",""XP_014671436.1"")"
PREDICTED: adenylate cyclase type 2-like isoform X4 [Priapulus caudatus],Priapulus caudatus,759,759,97%,0.0,41.25,1056,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014671440.1?report=genbank&log$=prottop&blast_rank=11&RID=0CP83HE6013"",""XP_014671440.1"")"
PREDICTED: adenylate cyclase type 2-like isoform X3 [Priapulus caudatus],Priapulus caudatus,758,758,97%,0.0,41.25,1073,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014671439.1?report=genbank&log$=prottop&blast_rank=12&RID=0CP83HE6013"",""XP_014671439.1"")"
adenylate cyclase type 2 isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,757,757,97%,0.0,41.14,1165,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030831597.1?report=genbank&log$=prottop&blast_rank=13&RID=0CP83HE6013"",""XP_030831597.1"")"
PREDICTED: adenylate cyclase type 2-like [Priapulus caudatus],Priapulus caudatus,664,739,79%,0.0,43.09,1094,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014665401.1?report=genbank&log$=prottop&blast_rank=14&RID=0CP83HE6013"",""XP_014665401.1"")"
