Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
G protein-activated inward rectifier potassium channel 4 isoform X4 [Ciona intestinalis],Ciona intestinalis,468,468,75%,7e-161,65.94,475,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026692430.1?report=genbank&log$=prottop&blast_rank=1&RID=0CWP39Y1013"",""XP_026692430.1"")"
G protein-activated inward rectifier potassium channel 4 isoform X3 [Ciona intestinalis],Ciona intestinalis,469,469,76%,3e-160,65.43,552,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018669739.1?report=genbank&log$=prottop&blast_rank=2&RID=0CWP39Y1013"",""XP_018669739.1"")"
inward rectifier potassium channel irk-1 isoform X2 [Ciona intestinalis],Ciona intestinalis,471,471,76%,3e-159,65.43,670,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002122831.1?report=genbank&log$=prottop&blast_rank=3&RID=0CWP39Y1013"",""XP_002122831.1"")"
inward rectifier potassium channel irk-1 isoform X1 [Ciona intestinalis],Ciona intestinalis,469,469,76%,2e-158,65.43,673,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026692428.1?report=genbank&log$=prottop&blast_rank=4&RID=0CWP39Y1013"",""XP_026692428.1"")"
G protein-activated inward rectifier potassium channel 3-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,418,418,90%,3e-141,52.73,474,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035691218.1?report=genbank&log$=prottop&blast_rank=5&RID=0CWP39Y1013"",""XP_035691218.1"")"
G protein-activated inward rectifier potassium channel 3-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,419,419,90%,8e-141,52.73,533,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035691217.1?report=genbank&log$=prottop&blast_rank=6&RID=0CWP39Y1013"",""XP_035691217.1"")"
KCNJ5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,414,414,90%,1e-140,52.62,423,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1232186.1?report=genbank&log$=prottop&blast_rank=7&RID=0CWP39Y1013"",""CAH1232186.1"")"
KCNJ5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,414,414,90%,9e-140,52.62,481,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1232184.1?report=genbank&log$=prottop&blast_rank=8&RID=0CWP39Y1013"",""CAH1232184.1"")"
G protein-activated inward rectifier potassium channel 4 [Ciona intestinalis],Ciona intestinalis,400,400,80%,2e-133,54.89,533,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002127686.1?report=genbank&log$=prottop&blast_rank=9&RID=0CWP39Y1013"",""XP_002127686.1"")"
PREDICTED: G protein-activated inward rectifier potassium channel 3-like [Octopus bimaculoides],Octopus bimaculoides,394,394,78%,1e-131,54.33,471,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014789187.1?report=genbank&log$=prottop&blast_rank=10&RID=0CWP39Y1013"",""XP_014789187.1"")"
