Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
G protein-activated inward rectifier potassium channel 4 isoform X4 [Ciona intestinalis],Ciona intestinalis,476,476,80%,2e-164,66.87,475,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026692430.1?report=genbank&log$=prottop&blast_rank=1&RID=0CWRAWWS016"",""XP_026692430.1"")"
G protein-activated inward rectifier potassium channel 4 isoform X3 [Ciona intestinalis],Ciona intestinalis,476,476,80%,2e-163,66.46,552,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018669739.1?report=genbank&log$=prottop&blast_rank=2&RID=0CWRAWWS016"",""XP_018669739.1"")"
inward rectifier potassium channel irk-1 isoform X2 [Ciona intestinalis],Ciona intestinalis,478,478,80%,2e-162,66.46,670,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002122831.1?report=genbank&log$=prottop&blast_rank=3&RID=0CWRAWWS016"",""XP_002122831.1"")"
inward rectifier potassium channel irk-1 isoform X1 [Ciona intestinalis],Ciona intestinalis,476,476,80%,9e-162,66.46,673,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026692428.1?report=genbank&log$=prottop&blast_rank=4&RID=0CWRAWWS016"",""XP_026692428.1"")"
KCNJ5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,413,413,79%,3e-140,58.10,423,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1232186.1?report=genbank&log$=prottop&blast_rank=5&RID=0CWRAWWS016"",""CAH1232186.1"")"
G protein-activated inward rectifier potassium channel 3-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,415,415,92%,3e-140,52.62,474,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035691218.1?report=genbank&log$=prottop&blast_rank=6&RID=0CWRAWWS016"",""XP_035691218.1"")"
G protein-activated inward rectifier potassium channel 3-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,416,416,92%,6e-140,52.62,533,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035691217.1?report=genbank&log$=prottop&blast_rank=7&RID=0CWRAWWS016"",""XP_035691217.1"")"
KCNJ5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,413,413,79%,2e-139,58.10,481,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1232184.1?report=genbank&log$=prottop&blast_rank=8&RID=0CWRAWWS016"",""CAH1232184.1"")"
G protein-activated inward rectifier potassium channel 4 [Ciona intestinalis],Ciona intestinalis,406,406,78%,6e-136,57.80,533,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002127686.1?report=genbank&log$=prottop&blast_rank=9&RID=0CWRAWWS016"",""XP_002127686.1"")"
PREDICTED: G protein-activated inward rectifier potassium channel 3-like [Octopus bimaculoides],Octopus bimaculoides,394,394,84%,6e-132,52.75,471,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014789187.1?report=genbank&log$=prottop&blast_rank=10&RID=0CWRAWWS016"",""XP_014789187.1"")"
PREDICTED: inward rectifier potassium channel 2-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,369,369,94%,1e-122,46.77,437,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002737873.1?report=genbank&log$=prottop&blast_rank=11&RID=0CWRAWWS016"",""XP_002737873.1"")"
PREDICTED: ATP-sensitive inward rectifier potassium channel 12-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,361,361,79%,4e-120,51.06,401,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002737875.2?report=genbank&log$=prottop&blast_rank=12&RID=0CWRAWWS016"",""XP_002737875.2"")"
ATP-sensitive inward rectifier potassium channel 12-like isoform X4 [Ciona intestinalis],Ciona intestinalis,360,360,77%,9e-118,50.93,559,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018669374.1?report=genbank&log$=prottop&blast_rank=13&RID=0CWRAWWS016"",""XP_018669374.1"")"
ATP-sensitive inward rectifier potassium channel 12-like isoform X3 [Ciona intestinalis],Ciona intestinalis,360,360,77%,2e-117,50.93,602,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026692230.1?report=genbank&log$=prottop&blast_rank=14&RID=0CWRAWWS016"",""XP_026692230.1"")"
ATP-sensitive inward rectifier potassium channel 12-like isoform X2 [Ciona intestinalis],Ciona intestinalis,360,360,77%,9e-117,50.93,623,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009859945.1?report=genbank&log$=prottop&blast_rank=15&RID=0CWRAWWS016"",""XP_009859945.1"")"
ATP-sensitive inward rectifier potassium channel 12-like isoform X1 [Ciona intestinalis],Ciona intestinalis,360,360,77%,9e-117,50.93,624,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002128119.1?report=genbank&log$=prottop&blast_rank=16&RID=0CWRAWWS016"",""XP_002128119.1"")"
