Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
nuclear factor of activated T cells [Branchiostoma floridae],Branchiostoma floridae,238,238,26%,7e-65,44.83,605,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AFR43659.1?report=genbank&log$=prottop&blast_rank=1&RID=080KG72K016"",""AFR43659.1"")"
NFAT5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,239,239,27%,4e-64,44.56,727,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1269619.1?report=genbank&log$=prottop&blast_rank=2&RID=080KG72K016"",""CAH1269619.1"")"
NFAT5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,239,239,27%,4e-64,44.56,734,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1269620.1?report=genbank&log$=prottop&blast_rank=3&RID=080KG72K016"",""CAH1269620.1"")"
NFAT5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,239,239,27%,6e-64,44.56,747,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1269622.1?report=genbank&log$=prottop&blast_rank=4&RID=080KG72K016"",""CAH1269622.1"")"
NFAT5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,239,239,27%,7e-64,44.56,760,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1269618.1?report=genbank&log$=prottop&blast_rank=5&RID=080KG72K016"",""CAH1269618.1"")"
NFAT5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,236,236,27%,2e-63,44.56,720,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1269621.1?report=genbank&log$=prottop&blast_rank=6&RID=080KG72K016"",""CAH1269621.1"")"
PREDICTED: nuclear factor of activated T-cells-like isoform X2 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,223,223,26%,1e-60,42.66,514,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006821179.1?report=genbank&log$=prottop&blast_rank=7&RID=080KG72K016"",""XP_006821179.1"")"
PREDICTED: nuclear factor of activated T-cells-like isoform X1 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,224,224,26%,3e-60,42.66,580,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006821178.1?report=genbank&log$=prottop&blast_rank=8&RID=080KG72K016"",""XP_006821178.1"")"
nuclear factor of activated T-cells-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,223,223,26%,5e-60,42.66,567,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001158472.1?report=genbank&log$=prottop&blast_rank=9&RID=080KG72K016"",""NP_001158472.1"")"
PREDICTED: nuclear factor of activated T-cells 5-like [Priapulus caudatus],Priapulus caudatus,216,216,26%,2e-57,41.61,593,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014679270.1?report=genbank&log$=prottop&blast_rank=10&RID=080KG72K016"",""XP_014679270.1"")"
PREDICTED: nuclear factor of activated T-cells 5-like [Octopus bimaculoides],Octopus bimaculoides,206,206,27%,2e-52,41.02,890,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014781103.1?report=genbank&log$=prottop&blast_rank=11&RID=080KG72K016"",""XP_014781103.1"")"
nuclear factor of activated T-cells 5 [Ciona intestinalis],Ciona intestinalis,194,194,27%,1e-47,37.12,1478,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018666864.1?report=genbank&log$=prottop&blast_rank=12&RID=080KG72K016"",""XP_018666864.1"")"
nuclear factor of activated T-cells 5-like isoform X2 [Asterias rubens],Asterias rubens,187,187,24%,2e-47,40.00,631,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033626157.1?report=genbank&log$=prottop&blast_rank=13&RID=080KG72K016"",""XP_033626157.1"")"
"nuclear factor of activated T-cells, cytoplasmic 1-like isoform X1 [Asterias rubens]",Asterias rubens,188,188,24%,6e-47,40.00,720,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033626156.1?report=genbank&log$=prottop&blast_rank=14&RID=080KG72K016"",""XP_033626156.1"")"
nuclear factor of activated T-cells 5 isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,185,185,25%,1e-46,39.29,622,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_795539.3?report=genbank&log$=prottop&blast_rank=15&RID=080KG72K016"",""XP_795539.3"")"
"nuclear factor of activated T-cells, cytoplasmic 4 isoform X1 [Strongylocentrotus purpuratus]",Strongylocentrotus purpuratus,185,185,25%,7e-46,39.29,727,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011676216.2?report=genbank&log$=prottop&blast_rank=16&RID=080KG72K016"",""XP_011676216.2"")"
LOW QUALITY PROTEIN: nuclear factor of activated T-cells 5-like [Branchiostoma floridae],Branchiostoma floridae,145,145,26%,8e-33,36.21,768,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035679897.1?report=genbank&log$=prottop&blast_rank=17&RID=080KG72K016"",""XP_035679897.1"")"
hypothetical protein OCBIM_220335307mg [Octopus bimaculoides],Octopus bimaculoides,97.1,97.1,11%,4e-21,37.70,121,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF76291.1?report=genbank&log$=prottop&blast_rank=18&RID=080KG72K016"",""KOF76291.1"")"
uncharacterized protein LOC114955339 isoform X2 [Acropora millepora],Acropora millepora,93.6,93.6,26%,1e-16,28.57,701,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044176434.1?report=genbank&log$=prottop&blast_rank=19&RID=080KG72K016"",""XP_044176434.1"")"
uncharacterized protein LOC114955339 isoform X1 [Acropora millepora],Acropora millepora,93.6,93.6,26%,1e-16,28.57,702,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044176433.1?report=genbank&log$=prottop&blast_rank=20&RID=080KG72K016"",""XP_044176433.1"")"
uncharacterized protein LOC114955339 isoform X3 [Acropora millepora],Acropora millepora,93.2,93.2,26%,1e-16,28.57,685,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044176435.1?report=genbank&log$=prottop&blast_rank=21&RID=080KG72K016"",""XP_044176435.1"")"
"nuclear factor of activated T-cells, cytoplasmic 4-like isoform X5 [Acropora millepora]",Acropora millepora,93.2,93.2,26%,1e-16,28.57,662,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044176437.1?report=genbank&log$=prottop&blast_rank=22&RID=080KG72K016"",""XP_044176437.1"")"
"nuclear factor of activated T-cells, cytoplasmic 4-like isoform X4 [Acropora millepora]",Acropora millepora,93.2,93.2,26%,1e-16,28.57,684,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044176436.1?report=genbank&log$=prottop&blast_rank=23&RID=080KG72K016"",""XP_044176436.1"")"
hypothetical protein OCBIM_220335306mg [Octopus bimaculoides],Octopus bimaculoides,79.0,79.0,9%,2e-14,49.51,142,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF76289.1?report=genbank&log$=prottop&blast_rank=24&RID=080KG72K016"",""KOF76289.1"")"



		


