Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
PLCB3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,966,966,96%,0.0,41.98,1307,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1262320.1?report=genbank&log$=prottop&blast_rank=1&RID=04UFEHU3013"",""CAH1262320.1"")"
PLCB3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,960,960,96%,0.0,41.72,1314,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1262319.1?report=genbank&log$=prottop&blast_rank=2&RID=04UFEHU3013"",""CAH1262319.1"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1-like isoform X4 [Acropora millepora]",Acropora millepora,874,874,75%,0.0,48.72,1228,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029211309.2?report=genbank&log$=prottop&blast_rank=3&RID=04UFEHU3013"",""XP_029211309.2"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1-like isoform X7 [Acropora millepora]",Acropora millepora,874,874,75%,0.0,48.72,1229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044183478.1?report=genbank&log$=prottop&blast_rank=4&RID=04UFEHU3013"",""XP_044183478.1"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1-like isoform X2 [Acropora millepora]",Acropora millepora,874,874,75%,0.0,48.72,1240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029211307.2?report=genbank&log$=prottop&blast_rank=5&RID=04UFEHU3013"",""XP_029211307.2"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1-like isoform X3 [Acropora millepora]",Acropora millepora,873,873,75%,0.0,48.72,1231,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029211308.2?report=genbank&log$=prottop&blast_rank=6&RID=04UFEHU3013"",""XP_029211308.2"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1-like isoform X5 [Acropora millepora]",Acropora millepora,873,873,75%,0.0,48.72,1217,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029211310.2?report=genbank&log$=prottop&blast_rank=7&RID=04UFEHU3013"",""XP_029211310.2"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1-like isoform X1 [Acropora millepora]",Acropora millepora,872,872,75%,0.0,48.72,1242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029211305.2?report=genbank&log$=prottop&blast_rank=8&RID=04UFEHU3013"",""XP_029211305.2"")"
"PREDICTED: 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase classes I and II-like [Saccoglossus kowalevskii]",Saccoglossus kowalevskii,856,856,66%,0.0,49.38,1344,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006815619.1?report=genbank&log$=prottop&blast_rank=9&RID=04UFEHU3013"",""XP_006815619.1"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3 isoform X15 [Strongylocentrotus purpuratus]",Strongylocentrotus purpuratus,850,850,71%,0.0,46.04,1531,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030855171.1?report=genbank&log$=prottop&blast_rank=10&RID=04UFEHU3013"",""XP_030855171.1"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1-like [Branchiostoma floridae]",Branchiostoma floridae,828,828,90%,0.0,39.24,1227,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035690412.1?report=genbank&log$=prottop&blast_rank=11&RID=04UFEHU3013"",""XP_035690412.1"")"
"PREDICTED: 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase classes I and II-like isoform X2 [Priapulus caudatus]",Priapulus caudatus,801,801,72%,0.0,46.61,1154,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014674758.1?report=genbank&log$=prottop&blast_rank=12&RID=04UFEHU3013"",""XP_014674758.1"")"
"PREDICTED: 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase classes I and II-like isoform X1 [Priapulus caudatus]",Priapulus caudatus,801,801,72%,0.0,46.60,1156,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014674750.1?report=genbank&log$=prottop&blast_rank=13&RID=04UFEHU3013"",""XP_014674750.1"")"
"PREDICTED: 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase classes I and II-like isoform X3 [Priapulus caudatus]",Priapulus caudatus,795,795,72%,0.0,46.18,1138,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014674764.1?report=genbank&log$=prottop&blast_rank=14&RID=04UFEHU3013"",""XP_014674764.1"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1-like isoform X6 [Acropora millepora]",Acropora millepora,795,795,65%,0.0,50.43,1132,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029211311.2?report=genbank&log$=prottop&blast_rank=15&RID=04UFEHU3013"",""XP_029211311.2"")"
"PREDICTED: 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase classes I and II-like [Hydra vulgaris]",Hydra vulgaris,778,778,77%,0.0,43.69,953,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012559691.1?report=genbank&log$=prottop&blast_rank=16&RID=04UFEHU3013"",""XP_012559691.1"")"
"PREDICTED: LOW QUALITY PROTEIN: 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase classes I and II [Hydra vulgaris]",Hydra vulgaris,754,754,76%,0.0,43.70,1012,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012559718.1?report=genbank&log$=prottop&blast_rank=17&RID=04UFEHU3013"",""XP_012559718.1"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4-like isoform X2 [Branchiostoma floridae]",Branchiostoma floridae,754,754,93%,0.0,37.69,1170,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035672377.1?report=genbank&log$=prottop&blast_rank=18&RID=04UFEHU3013"",""XP_035672377.1"")"
PLC-betaH1 [Hydra vulgaris],Hydra vulgaris,753,753,76%,0.0,43.70,1012,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BAA76276.1?report=genbank&log$=prottop&blast_rank=19&RID=04UFEHU3013"",""BAA76276.1"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4-like isoform X1 [Branchiostoma floridae]",Branchiostoma floridae,751,751,93%,0.0,37.66,1171,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035672368.1?report=genbank&log$=prottop&blast_rank=20&RID=04UFEHU3013"",""XP_035672368.1"")"
hypothetical protein OCBIM_22034237mg [Octopus bimaculoides],Octopus bimaculoides,748,748,92%,0.0,37.31,1170,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF96615.1?report=genbank&log$=prottop&blast_rank=21&RID=04UFEHU3013"",""KOF96615.1"")"
"PREDICTED: 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4-like [Octopus bimaculoides]",Octopus bimaculoides,741,741,92%,0.0,36.51,1194,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014790763.1?report=genbank&log$=prottop&blast_rank=22&RID=04UFEHU3013"",""XP_014790763.1"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4 isoform X4 [Strongylocentrotus purpuratus]",Strongylocentrotus purpuratus,723,723,93%,0.0,37.19,1208,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_792233.2?report=genbank&log$=prottop&blast_rank=23&RID=04UFEHU3013"",""XP_792233.2"")"
PLCB4 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,706,706,85%,0.0,37.73,1058,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1277740.1?report=genbank&log$=prottop&blast_rank=24&RID=04UFEHU3013"",""CAH1277740.1"")"
"PREDICTED: 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4-like [Priapulus caudatus]",Priapulus caudatus,702,702,95%,0.0,36.23,1188,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014674680.1?report=genbank&log$=prottop&blast_rank=25&RID=04UFEHU3013"",""XP_014674680.1"")"
PLCB4 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,702,702,85%,0.0,37.70,1059,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1277741.1?report=genbank&log$=prottop&blast_rank=26&RID=04UFEHU3013"",""CAH1277741.1"")"
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase [Caenorhabditis elegans]",Caenorhabditis elegans,676,676,78%,0.0,40.44,1237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001300034.1?report=genbank&log$=prottop&blast_rank=27&RID=04UFEHU3013"",""NP_001300034.1"")"
