Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
ADCY8 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,1108,1108,88%,0.0,49.57,1850,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1248161.1?report=genbank&log$=prottop&blast_rank=1&RID=0CPAYB5N016"",""CAH1248161.1"")"
adenylate cyclase type 8-like [Branchiostoma floridae],Branchiostoma floridae,1101,1101,91%,0.0,48.25,1753,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035660331.1?report=genbank&log$=prottop&blast_rank=2&RID=0CPAYB5N016"",""XP_035660331.1"")"
PREDICTED: adenylate cyclase type 8-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,1051,1051,95%,0.0,46.62,1554,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006820732.1?report=genbank&log$=prottop&blast_rank=3&RID=0CPAYB5N016"",""XP_006820732.1"")"
adenylate cyclase type 5-like [Asterias rubens],Asterias rubens,812,812,92%,0.0,39.68,1235,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033639896.1?report=genbank&log$=prottop&blast_rank=4&RID=0CPAYB5N016"",""XP_033639896.1"")"
adenylate cyclase type 5 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,794,794,80%,0.0,43.52,1208,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030846084.1?report=genbank&log$=prottop&blast_rank=5&RID=0CPAYB5N016"",""XP_030846084.1"")"
adenylate cyclase type 5-like [Branchiostoma floridae],Branchiostoma floridae,771,771,68%,0.0,46.38,1027,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035689810.1?report=genbank&log$=prottop&blast_rank=6&RID=0CPAYB5N016"",""XP_035689810.1"")"
PREDICTED: uncharacterized protein LOC106868905 [Octopus bimaculoides],Octopus bimaculoides,693,693,68%,0.0,43.02,1850,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014769851.1?report=genbank&log$=prottop&blast_rank=7&RID=0CPAYB5N016"",""XP_014769851.1"")"
adenylate cyclase type 5-like [Acropora millepora],Acropora millepora,691,691,62%,0.0,45.65,789,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044166329.1?report=genbank&log$=prottop&blast_rank=8&RID=0CPAYB5N016"",""XP_044166329.1"")"
adenylate cyclase type 2-like isoform X1 [Asterias rubens],Asterias rubens,683,683,82%,0.0,38.16,1164,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033626705.1?report=genbank&log$=prottop&blast_rank=9&RID=0CPAYB5N016"",""XP_033626705.1"")"
adenylate cyclase type 2-like isoform X2 [Asterias rubens],Asterias rubens,682,682,82%,0.0,38.16,1121,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033626706.1?report=genbank&log$=prottop&blast_rank=10&RID=0CPAYB5N016"",""XP_033626706.1"")"
adenylate cyclase type 3-like [Asterias rubens],Asterias rubens,681,681,82%,0.0,36.74,1073,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033640430.1?report=genbank&log$=prottop&blast_rank=11&RID=0CPAYB5N016"",""XP_033640430.1"")"
adenylate cyclase type 3-like [Branchiostoma floridae],Branchiostoma floridae,662,662,82%,0.0,38.07,1061,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035659644.1?report=genbank&log$=prottop&blast_rank=12&RID=0CPAYB5N016"",""XP_035659644.1"")"
PREDICTED: adenylate cyclase type 5-like [Priapulus caudatus],Priapulus caudatus,661,759,73%,0.0,41.78,1113,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014676369.1?report=genbank&log$=prottop&blast_rank=13&RID=0CPAYB5N016"",""XP_014676369.1"")"
PREDICTED: adenylate cyclase type 5-like [Hydra vulgaris],Hydra vulgaris,659,659,71%,0.0,41.68,1104,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012556398.1?report=genbank&log$=prottop&blast_rank=14&RID=0CPAYB5N016"",""XP_012556398.1"")"
PREDICTED: adenylate cyclase type 1-like [Priapulus caudatus],Priapulus caudatus,659,659,81%,0.0,37.99,1703,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014661660.1?report=genbank&log$=prottop&blast_rank=15&RID=0CPAYB5N016"",""XP_014661660.1"")"
PREDICTED: adenylate cyclase type 3 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,658,658,80%,0.0,38.94,1062,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002734095.1?report=genbank&log$=prottop&blast_rank=16&RID=0CPAYB5N016"",""XP_002734095.1"")"
ADCY3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,654,757,82%,0.0,37.49,1037,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1248162.1?report=genbank&log$=prottop&blast_rank=17&RID=0CPAYB5N016"",""CAH1248162.1"")"
adenylate cyclase type 2 isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,649,835,82%,0.0,37.18,1143,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030831599.1?report=genbank&log$=prottop&blast_rank=18&RID=0CPAYB5N016"",""XP_030831599.1"")"
adenylate cyclase type 2-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,639,737,74%,0.0,37.55,976,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035678763.1?report=genbank&log$=prottop&blast_rank=19&RID=0CPAYB5N016"",""XP_035678763.1"")"
adenylate cyclase type 3-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,639,639,81%,0.0,36.98,1087,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030829913.1?report=genbank&log$=prottop&blast_rank=20&RID=0CPAYB5N016"",""XP_030829913.1"")"
ADCY2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,637,637,81%,0.0,35.23,1136,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1268842.1?report=genbank&log$=prottop&blast_rank=21&RID=0CPAYB5N016"",""CAH1268842.1"")"
adenylate cyclase type 2 isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,637,820,82%,0.0,36.45,1165,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030831597.1?report=genbank&log$=prottop&blast_rank=22&RID=0CPAYB5N016"",""XP_030831597.1"")"
ADCY2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,636,636,81%,0.0,35.23,1136,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1268866.1?report=genbank&log$=prottop&blast_rank=23&RID=0CPAYB5N016"",""CAH1268866.1"")"
PREDICTED: adenylate cyclase type 2-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,634,634,81%,0.0,36.89,1045,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006825139.1?report=genbank&log$=prottop&blast_rank=24&RID=0CPAYB5N016"",""XP_006825139.1"")"
adenylate cyclase type 3-like [Acropora millepora],Acropora millepora,632,632,80%,0.0,36.89,1160,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044181646.1?report=genbank&log$=prottop&blast_rank=25&RID=0CPAYB5N016"",""XP_044181646.1"")"
adenylate cyclase type 2-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,606,702,68%,0.0,38.18,903,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035678764.1?report=genbank&log$=prottop&blast_rank=26&RID=0CPAYB5N016"",""XP_035678764.1"")"
PREDICTED: adenylate cyclase type 2-like [Amphimedon queenslandica],Amphimedon queenslandica,605,605,81%,0.0,35.03,1178,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019850469.1?report=genbank&log$=prottop&blast_rank=27&RID=0CPAYB5N016"",""XP_019850469.1"")"
PREDICTED: adenylate cyclase type 2-like isoform X1 [Priapulus caudatus],Priapulus caudatus,603,603,81%,0.0,34.96,1113,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014671436.1?report=genbank&log$=prottop&blast_rank=28&RID=0CPAYB5N016"",""XP_014671436.1"")"
PREDICTED: adenylate cyclase type 2-like isoform X2 [Priapulus caudatus],Priapulus caudatus,601,601,80%,0.0,35.00,1085,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014671437.1?report=genbank&log$=prottop&blast_rank=29&RID=0CPAYB5N016"",""XP_014671437.1"")"
PREDICTED: adenylate cyclase type 2-like isoform X3 [Priapulus caudatus],Priapulus caudatus,600,600,80%,0.0,34.90,1073,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014671439.1?report=genbank&log$=prottop&blast_rank=30&RID=0CPAYB5N016"",""XP_014671439.1"")"
PREDICTED: adenylate cyclase type 2-like isoform X4 [Priapulus caudatus],Priapulus caudatus,597,597,80%,0.0,34.94,1056,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014671440.1?report=genbank&log$=prottop&blast_rank=31&RID=0CPAYB5N016"",""XP_014671440.1"")"
Adenylate cyclase [Caenorhabditis elegans],Caenorhabditis elegans,559,559,72%,6e-178,36.99,1013,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_504486.4?report=genbank&log$=prottop&blast_rank=32&RID=0CPAYB5N016"",""NP_504486.4"")"
PREDICTED: adenylate cyclase type 2-like [Hydra vulgaris],Hydra vulgaris,517,517,62%,4e-165,38.51,771,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004206359.2?report=genbank&log$=prottop&blast_rank=33&RID=0CPAYB5N016"",""XP_004206359.2"")"
PREDICTED: adenylate cyclase type 2-like [Priapulus caudatus],Priapulus caudatus,521,612,65%,8e-163,38.19,1094,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014665401.1?report=genbank&log$=prottop&blast_rank=34&RID=0CPAYB5N016"",""XP_014665401.1"")"
PREDICTED: adenylate cyclase type 6-like [Octopus bimaculoides],Octopus bimaculoides,498,498,60%,8e-159,39.59,713,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014789025.1?report=genbank&log$=prottop&blast_rank=35&RID=0CPAYB5N016"",""XP_014789025.1"")"
PREDICTED: adenylate cyclase type 2-like [Amphimedon queenslandica],Amphimedon queenslandica,501,593,72%,1e-155,36.60,1054,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019862822.1?report=genbank&log$=prottop&blast_rank=36&RID=0CPAYB5N016"",""XP_019862822.1"")"
PREDICTED: adenylate cyclase type 2-like isoform X2 [Amphimedon queenslandica],Amphimedon queenslandica,493,493,66%,8e-153,35.80,1048,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019855357.1?report=genbank&log$=prottop&blast_rank=37&RID=0CPAYB5N016"",""XP_019855357.1"")"
PREDICTED: adenylate cyclase type 2-like isoform X1 [Amphimedon queenslandica],Amphimedon queenslandica,486,486,66%,6e-150,35.49,1064,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019855356.1?report=genbank&log$=prottop&blast_rank=38&RID=0CPAYB5N016"",""XP_019855356.1"")"
PREDICTED: adenylate cyclase type 7-like [Amphimedon queenslandica],Amphimedon queenslandica,483,579,72%,2e-148,33.44,1109,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019853721.1?report=genbank&log$=prottop&blast_rank=39&RID=0CPAYB5N016"",""XP_019853721.1"")"
adenylate cyclase type 8-like isoform X1 [Ciona intestinalis],Ciona intestinalis,461,1008,84%,3e-136,38.36,1626,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026696031.1?report=genbank&log$=prottop&blast_rank=40&RID=0CPAYB5N016"",""XP_026696031.1"")"
PREDICTED: LOW QUALITY PROTEIN: adenylate cyclase type 5-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,420,778,72%,1e-120,40.13,1880,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006819097.1?report=genbank&log$=prottop&blast_rank=41&RID=0CPAYB5N016"",""XP_006819097.1"")"
adenylate cyclase type 9-like isoform X3 [Ciona intestinalis],Ciona intestinalis,388,464,77%,4e-113,28.97,1106,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018670297.1?report=genbank&log$=prottop&blast_rank=42&RID=0CPAYB5N016"",""XP_018670297.1"")"
adenylate cyclase type 9-like isoform X1 [Ciona intestinalis],Ciona intestinalis,388,464,77%,6e-113,29.45,1133,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002129241.2?report=genbank&log$=prottop&blast_rank=43&RID=0CPAYB5N016"",""XP_002129241.2"")"
adenylate cyclase type 9-like isoform X2 [Ciona intestinalis],Ciona intestinalis,387,464,77%,8e-113,29.39,1119,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018670296.1?report=genbank&log$=prottop&blast_rank=44&RID=0CPAYB5N016"",""XP_018670296.1"")"
hypothetical protein OCBIM_22007318mg [Octopus bimaculoides],Octopus bimaculoides,352,436,58%,4e-98,38.93,1545,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF92075.1?report=genbank&log$=prottop&blast_rank=45&RID=0CPAYB5N016"",""KOF92075.1"")"
adenylate cyclase [Ciona intestinalis],Ciona intestinalis,317,317,27%,2e-94,48.01,439,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAP91729.1?report=genbank&log$=prottop&blast_rank=46&RID=0CPAYB5N016"",""AAP91729.1"")"
adenylate cyclase type 6 [Ciona intestinalis],Ciona intestinalis,330,743,72%,8e-92,36.68,1222,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026693427.1?report=genbank&log$=prottop&blast_rank=47&RID=0CPAYB5N016"",""XP_026693427.1"")"
PREDICTED: adenylate cyclase type 3-like [Priapulus caudatus],Priapulus caudatus,297,400,39%,6e-88,49.48,390,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014672747.1?report=genbank&log$=prottop&blast_rank=48&RID=0CPAYB5N016"",""XP_014672747.1"")"
PREDICTED: adenylate cyclase type 3-like [Priapulus caudatus],Priapulus caudatus,281,395,36%,2e-83,58.48,301,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014672748.1?report=genbank&log$=prottop&blast_rank=49&RID=0CPAYB5N016"",""XP_014672748.1"")"
ADCY5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,273,857,65%,2e-72,33.85,1592,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1237752.1?report=genbank&log$=prottop&blast_rank=50&RID=0CPAYB5N016"",""CAH1237752.1"")"
PREDICTED: adenylate cyclase type 9-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,253,355,53%,9e-71,37.57,505,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002735526.1?report=genbank&log$=prottop&blast_rank=51&RID=0CPAYB5N016"",""XP_002735526.1"")"
adenylate cyclase type 9-like [Acropora millepora],Acropora millepora,259,653,63%,2e-68,33.85,1163,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029182752.1?report=genbank&log$=prottop&blast_rank=52&RID=0CPAYB5N016"",""XP_029182752.1"")"
adenylate cyclase type 9-like [Branchiostoma floridae],Branchiostoma floridae,260,630,67%,3e-68,32.40,1288,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035681327.1?report=genbank&log$=prottop&blast_rank=53&RID=0CPAYB5N016"",""XP_035681327.1"")"
ADCY9 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,258,633,61%,1e-67,36.02,1250,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1266799.1?report=genbank&log$=prottop&blast_rank=54&RID=0CPAYB5N016"",""CAH1266799.1"")"
ADCY9 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,258,634,63%,1e-67,36.02,1286,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1266798.1?report=genbank&log$=prottop&blast_rank=55&RID=0CPAYB5N016"",""CAH1266798.1"")"
adenylate cyclase type 9-like [Asterias rubens],Asterias rubens,238,332,47%,2e-65,40.00,497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033631337.1?report=genbank&log$=prottop&blast_rank=56&RID=0CPAYB5N016"",""XP_033631337.1"")"
PREDICTED: adenylate cyclase type 9-like [Priapulus caudatus],Priapulus caudatus,229,313,42%,2e-62,37.32,503,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014668759.1?report=genbank&log$=prottop&blast_rank=57&RID=0CPAYB5N016"",""XP_014668759.1"")"
adenylate cyclase type 9 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,229,331,54%,2e-62,34.29,513,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030836844.1?report=genbank&log$=prottop&blast_rank=58&RID=0CPAYB5N016"",""XP_030836844.1"")"
PREDICTED: adenylate cyclase type 7-like [Amphimedon queenslandica],Amphimedon queenslandica,216,295,26%,1e-61,54.87,199,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003385530.1?report=genbank&log$=prottop&blast_rank=59&RID=0CPAYB5N016"",""XP_003385530.1"")"
PREDICTED: adenylate cyclase type 1-like isoform X3 [Amphimedon queenslandica],Amphimedon queenslandica,237,560,62%,1e-61,31.41,1011,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019855358.1?report=genbank&log$=prottop&blast_rank=60&RID=0CPAYB5N016"",""XP_019855358.1"")"
Adenylyl CYclase [Caenorhabditis elegans],Caenorhabditis elegans,234,610,41%,1e-60,42.35,1080,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_504553.1?report=genbank&log$=prottop&blast_rank=61&RID=0CPAYB5N016"",""NP_504553.1"")"
PREDICTED: adenylate cyclase type 9-like [Hydra vulgaris],Hydra vulgaris,221,496,54%,6e-56,38.32,1187,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002165335.1?report=genbank&log$=prottop&blast_rank=62&RID=0CPAYB5N016"",""XP_002165335.1"")"
hypothetical protein OCBIM_22035538mg [Octopus bimaculoides],Octopus bimaculoides,210,306,39%,7e-56,37.99,503,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF74879.1?report=genbank&log$=prottop&blast_rank=63&RID=0CPAYB5N016"",""KOF74879.1"")"
PREDICTED: adenylate cyclase type 9-like [Octopus bimaculoides],Octopus bimaculoides,210,306,39%,9e-56,37.99,512,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014782073.1?report=genbank&log$=prottop&blast_rank=64&RID=0CPAYB5N016"",""XP_014782073.1"")"
Adenylyl CYclase [Caenorhabditis elegans],Caenorhabditis elegans,212,502,49%,5e-53,34.02,1253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_497970.1?report=genbank&log$=prottop&blast_rank=65&RID=0CPAYB5N016"",""NP_497970.1"")"
PREDICTED: adenylate cyclase type 9-like [Hydra vulgaris],Hydra vulgaris,209,485,51%,4e-52,36.33,1184,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002165241.2?report=genbank&log$=prottop&blast_rank=66&RID=0CPAYB5N016"",""XP_002165241.2"")"
PREDICTED: adenylate cyclase type 9-like [Amphimedon queenslandica],Amphimedon queenslandica,191,457,48%,2e-46,41.76,1313,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003385821.2?report=genbank&log$=prottop&blast_rank=67&RID=0CPAYB5N016"",""XP_003385821.2"")"
adenylate cyclase type 9-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,183,258,39%,2e-45,39.78,696,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030836850.1?report=genbank&log$=prottop&blast_rank=68&RID=0CPAYB5N016"",""XP_030836850.1"")"
Adenylyl CYclase [Caenorhabditis elegans],Caenorhabditis elegans,186,186,76%,6e-45,25.33,1243,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_497765.4?report=genbank&log$=prottop&blast_rank=69&RID=0CPAYB5N016"",""NP_497765.4"")"
adenylate cyclase type 9-like [Asterias rubens],Asterias rubens,182,182,20%,8e-45,38.64,709,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033632435.1?report=genbank&log$=prottop&blast_rank=70&RID=0CPAYB5N016"",""XP_033632435.1"")"
hypothetical protein OCBIM_22003362mg [Octopus bimaculoides],Octopus bimaculoides,168,168,20%,4e-42,38.08,443,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF93849.1?report=genbank&log$=prottop&blast_rank=71&RID=0CPAYB5N016"",""KOF93849.1"")"
PREDICTED: adenylate cyclase type 9-like [Octopus bimaculoides],Octopus bimaculoides,168,168,20%,1e-41,38.08,507,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014768614.1?report=genbank&log$=prottop&blast_rank=72&RID=0CPAYB5N016"",""XP_014768614.1"")"
hypothetical protein OCBIM_22016240mg [Octopus bimaculoides],Octopus bimaculoides,148,148,12%,1e-38,51.66,154,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF65174.1?report=genbank&log$=prottop&blast_rank=73&RID=0CPAYB5N016"",""KOF65174.1"")"
hypothetical protein OCBIM_22016241mg [Octopus bimaculoides],Octopus bimaculoides,143,143,6%,1e-37,78.48,80,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF65175.1?report=genbank&log$=prottop&blast_rank=74&RID=0CPAYB5N016"",""KOF65175.1"")"
PREDICTED: adenylate cyclase type 6-like [Amphimedon queenslandica],Amphimedon queenslandica,137,137,12%,2e-34,42.77,180,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011409472.1?report=genbank&log$=prottop&blast_rank=75&RID=0CPAYB5N016"",""XP_011409472.1"")"
hypothetical protein OCBIM_22007320mg [Octopus bimaculoides],Octopus bimaculoides,131,131,6%,2e-33,73.42,80,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF92077.1?report=genbank&log$=prottop&blast_rank=76&RID=0CPAYB5N016"",""KOF92077.1"")"
hypothetical protein OCBIM_22039505mg [Octopus bimaculoides],Octopus bimaculoides,138,239,42%,8e-32,33.02,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF72379.1?report=genbank&log$=prottop&blast_rank=77&RID=0CPAYB5N016"",""KOF72379.1"")"
guanylyl cyclase [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,143,426,40%,1e-31,31.34,1483,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_643824.1?report=genbank&log$=prottop&blast_rank=78&RID=0CPAYB5N016"",""XP_643824.1"")"
guanylyl cyclase [Dictyostelium discoideum AX3],Dictyostelium discoideum AX3,143,427,40%,1e-31,31.34,1486,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAB42641.1?report=genbank&log$=prottop&blast_rank=79&RID=0CPAYB5N016"",""CAB42641.1"")"
PREDICTED: guanylate cyclase soluble subunit beta-1-like [Octopus bimaculoides],Octopus bimaculoides,138,239,42%,7e-31,33.02,632,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014783808.1?report=genbank&log$=prottop&blast_rank=80&RID=0CPAYB5N016"",""XP_014783808.1"")"
PREDICTED: adenylate cyclase type 4-like [Amphimedon queenslandica],Amphimedon queenslandica,124,124,8%,9e-31,54.46,109,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019863444.1?report=genbank&log$=prottop&blast_rank=81&RID=0CPAYB5N016"",""XP_019863444.1"")"
guanylate cyclase soluble subunit beta-2-like [Branchiostoma floridae],Branchiostoma floridae,134,254,44%,5e-30,31.00,540,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035694144.1?report=genbank&log$=prottop&blast_rank=82&RID=0CPAYB5N016"",""XP_035694144.1"")"
GUCY1B3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,133,253,41%,6e-29,31.94,798,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1244445.1?report=genbank&log$=prottop&blast_rank=83&RID=0CPAYB5N016"",""CAH1244445.1"")"
PREDICTED: guanylate cyclase soluble subunit beta-2-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,132,254,38%,2e-28,33.08,786,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002737042.1?report=genbank&log$=prottop&blast_rank=84&RID=0CPAYB5N016"",""XP_002737042.1"")"
guanylyl cyclase a-subunit [Salpingoeca rosetta],Salpingoeca rosetta,129,129,25%,9e-28,29.27,801,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004997522.1?report=genbank&log$=prottop&blast_rank=85&RID=0CPAYB5N016"",""XP_004997522.1"")"
guanylate cyclase soluble subunit beta-2-like [Branchiostoma floridae],Branchiostoma floridae,128,248,39%,1e-27,33.33,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035692500.1?report=genbank&log$=prottop&blast_rank=86&RID=0CPAYB5N016"",""XP_035692500.1"")"
