Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
ATP-sensitive inward rectifier potassium channel 12-like isoform X3 [Ciona intestinalis],Ciona intestinalis,407,407,74%,2e-135,56.17,602,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026692230.1?report=genbank&log$=prottop&blast_rank=1&RID=04TR79C201R"",""XP_026692230.1"")"
ATP-sensitive inward rectifier potassium channel 12-like isoform X4 [Ciona intestinalis],Ciona intestinalis,405,405,74%,3e-135,56.17,559,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018669374.1?report=genbank&log$=prottop&blast_rank=2&RID=04TR79C201R"",""XP_018669374.1"")"
ATP-sensitive inward rectifier potassium channel 12-like isoform X2 [Ciona intestinalis],Ciona intestinalis,407,407,74%,6e-135,56.17,623,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009859945.1?report=genbank&log$=prottop&blast_rank=3&RID=04TR79C201R"",""XP_009859945.1"")"
ATP-sensitive inward rectifier potassium channel 12-like isoform X1 [Ciona intestinalis],Ciona intestinalis,407,407,74%,7e-135,56.17,624,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002128119.1?report=genbank&log$=prottop&blast_rank=4&RID=04TR79C201R"",""XP_002128119.1"")"
KCNJ5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,391,391,76%,2e-131,56.57,423,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1232186.1?report=genbank&log$=prottop&blast_rank=5&RID=04TR79C201R"",""CAH1232186.1"")"
KCNJ5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,391,391,76%,2e-130,56.57,481,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1232184.1?report=genbank&log$=prottop&blast_rank=6&RID=04TR79C201R"",""CAH1232184.1"")"
G protein-activated inward rectifier potassium channel 3-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,388,388,76%,2e-129,56.27,474,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035691218.1?report=genbank&log$=prottop&blast_rank=7&RID=04TR79C201R"",""XP_035691218.1"")"
G protein-activated inward rectifier potassium channel 3-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,389,389,76%,4e-129,56.27,533,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035691217.1?report=genbank&log$=prottop&blast_rank=8&RID=04TR79C201R"",""XP_035691217.1"")"
PREDICTED: G protein-activated inward rectifier potassium channel 3-like [Octopus bimaculoides],Octopus bimaculoides,380,380,83%,2e-126,50.97,471,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014789187.1?report=genbank&log$=prottop&blast_rank=9&RID=04TR79C201R"",""XP_014789187.1"")"
PREDICTED: ATP-sensitive inward rectifier potassium channel 12-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,375,375,84%,3e-125,49.87,401,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002737875.2?report=genbank&log$=prottop&blast_rank=10&RID=04TR79C201R"",""XP_002737875.2"")"
