Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
G protein-activated inward rectifier potassium channel 3-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,391,391,79%,2e-130,55.68,474,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035691218.1?report=genbank&log$=prottop&blast_rank=1&RID=04U2ATBA013"",""XP_035691218.1"")"
G protein-activated inward rectifier potassium channel 3-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,392,392,79%,5e-130,55.68,533,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035691217.1?report=genbank&log$=prottop&blast_rank=2&RID=04U2ATBA013"",""XP_035691217.1"")"
KCNJ5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,387,387,79%,1e-129,54.26,423,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1232186.1?report=genbank&log$=prottop&blast_rank=3&RID=04U2ATBA013"",""CAH1232186.1"")"
KCNJ5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,387,387,79%,7e-129,54.26,481,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1232184.1?report=genbank&log$=prottop&blast_rank=4&RID=04U2ATBA013"",""CAH1232184.1"")"
ATP-sensitive inward rectifier potassium channel 12-like isoform X4 [Ciona intestinalis],Ciona intestinalis,384,384,75%,2e-126,53.85,559,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018669374.1?report=genbank&log$=prottop&blast_rank=5&RID=04U2ATBA013"",""XP_018669374.1"")"
ATP-sensitive inward rectifier potassium channel 12-like isoform X3 [Ciona intestinalis],Ciona intestinalis,385,385,75%,3e-126,53.85,602,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026692230.1?report=genbank&log$=prottop&blast_rank=6&RID=04U2ATBA013"",""XP_026692230.1"")"
ATP-sensitive inward rectifier potassium channel 12-like isoform X2 [Ciona intestinalis],Ciona intestinalis,384,384,75%,9e-126,53.85,623,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009859945.1?report=genbank&log$=prottop&blast_rank=7&RID=04U2ATBA013"",""XP_009859945.1"")"
ATP-sensitive inward rectifier potassium channel 12-like isoform X1 [Ciona intestinalis],Ciona intestinalis,384,384,75%,9e-126,53.85,624,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002128119.1?report=genbank&log$=prottop&blast_rank=8&RID=04U2ATBA013"",""XP_002128119.1"")"
G protein-activated inward rectifier potassium channel 4 isoform X4 [Ciona intestinalis],Ciona intestinalis,374,374,76%,8e-124,50.73,475,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026692430.1?report=genbank&log$=prottop&blast_rank=9&RID=04U2ATBA013"",""XP_026692430.1"")"
G protein-activated inward rectifier potassium channel 4 isoform X3 [Ciona intestinalis],Ciona intestinalis,374,374,76%,9e-123,50.73,552,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018669739.1?report=genbank&log$=prottop&blast_rank=10&RID=04U2ATBA013"",""XP_018669739.1"")"
