Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
calmodulin-A [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,154,154,100%,1e-46,53.02,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011675926.1?report=genbank&log$=prottop&blast_rank=1&RID=05ECJFT4013"",""XP_011675926.1"")"
calmodulin [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,150,150,98%,1e-44,51.02,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_780862.4?report=genbank&log$=prottop&blast_rank=2&RID=05ECJFT4013"",""XP_780862.4"")"
calmodulin [Asterias rubens],Asterias rubens,149,149,98%,1e-44,51.02,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033630644.1?report=genbank&log$=prottop&blast_rank=3&RID=05ECJFT4013"",""XP_033630644.1"")"
calmodulin [Ciona intestinalis],Ciona intestinalis,149,149,99%,2e-44,51.35,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001027633.1?report=genbank&log$=prottop&blast_rank=4&RID=05ECJFT4013"",""NP_001027633.1"")"
CALM1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,148,148,98%,3e-44,50.34,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1245061.1?report=genbank&log$=prottop&blast_rank=5&RID=05ECJFT4013"",""CAH1245061.1"")"
calmodulin [Asterias rubens],Asterias rubens,148,148,98%,3e-44,50.34,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QAA95987.1?report=genbank&log$=prottop&blast_rank=6&RID=05ECJFT4013"",""QAA95987.1"")"
calmodulin-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,148,204,99%,4e-44,51.02,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854592.1?report=genbank&log$=prottop&blast_rank=7&RID=05ECJFT4013"",""XP_030854592.1"")"
calmodulin-alpha isoform X6 [Branchiostoma floridae],Branchiostoma floridae,148,148,99%,4e-44,50.68,148,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035669437.1?report=genbank&log$=prottop&blast_rank=8&RID=05ECJFT4013"",""XP_035669437.1"")"
Calmodulin [Caenorhabditis elegans],Caenorhabditis elegans,148,204,99%,5e-44,51.02,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_503386.1?report=genbank&log$=prottop&blast_rank=9&RID=05ECJFT4013"",""NP_503386.1"")"
calmodulin-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,150,150,100%,5e-44,50.34,213,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030855323.1?report=genbank&log$=prottop&blast_rank=10&RID=05ECJFT4013"",""XP_030855323.1"")"
calmodulin [Saccoglossus kowalevskii],Saccoglossus kowalevskii,148,148,98%,5e-44,51.02,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001171813.1?report=genbank&log$=prottop&blast_rank=11&RID=05ECJFT4013"",""NP_001171813.1"")"
calmodulin-beta [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,148,148,98%,6e-44,51.02,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011675927.1?report=genbank&log$=prottop&blast_rank=12&RID=05ECJFT4013"",""XP_011675927.1"")"
calmodulin-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,147,147,98%,6e-44,51.02,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854314.1?report=genbank&log$=prottop&blast_rank=13&RID=05ECJFT4013"",""XP_030854314.1"")"
PREDICTED: calmodulin-A [Hydra vulgaris],Hydra vulgaris,147,147,98%,7e-44,50.34,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002154349.2?report=genbank&log$=prottop&blast_rank=14&RID=05ECJFT4013"",""XP_002154349.2"")"
RecName: Full=Calmodulin-2; Short=CaM 2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,147,147,98%,8e-44,50.34,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/Q9UB37.3?report=genbank&log$=prottop&blast_rank=15&RID=05ECJFT4013"",""Q9UB37.3"")"
calmodulin-alpha-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,147,199,97%,1e-43,50.00,150,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030855392.1?report=genbank&log$=prottop&blast_rank=16&RID=05ECJFT4013"",""XP_030855392.1"")"
calmodulin-like [Asterias rubens],Asterias rubens,147,147,98%,1e-43,50.34,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033647800.1?report=genbank&log$=prottop&blast_rank=17&RID=05ECJFT4013"",""XP_033647800.1"")"
calmodulin [Salpingoeca rosetta],Salpingoeca rosetta,146,146,98%,2e-43,48.30,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004993230.1?report=genbank&log$=prottop&blast_rank=18&RID=05ECJFT4013"",""XP_004993230.1"")"
uncharacterized protein MONBRDRAFT_33928 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,146,146,98%,3e-43,50.34,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001749021.1?report=genbank&log$=prottop&blast_rank=19&RID=05ECJFT4013"",""XP_001749021.1"")"
calmodulin-beta-like [Asterias rubens],Asterias rubens,146,202,99%,3e-43,50.34,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033625834.1?report=genbank&log$=prottop&blast_rank=20&RID=05ECJFT4013"",""XP_033625834.1"")"
calmodulin isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,146,146,97%,3e-43,50.68,156,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001177619.1?report=genbank&log$=prottop&blast_rank=21&RID=05ECJFT4013"",""XP_001177619.1"")"
CALM1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,145,202,99%,3e-43,50.00,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1245062.1?report=genbank&log$=prottop&blast_rank=22&RID=05ECJFT4013"",""CAH1245062.1"")"
calmodulin [Acropora millepora],Acropora millepora,150,395,99%,6e-43,51.02,297,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029205908.1?report=genbank&log$=prottop&blast_rank=23&RID=05ECJFT4013"",""XP_029205908.1"")"
calmodulin isoform X3 [Branchiostoma floridae],Branchiostoma floridae,145,145,97%,2e-42,50.68,171,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035669412.1?report=genbank&log$=prottop&blast_rank=24&RID=05ECJFT4013"",""XP_035669412.1"")"
calmodulin isoform X1 [Branchiostoma floridae],Branchiostoma floridae,146,146,100%,2e-42,49.66,213,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035669395.1?report=genbank&log$=prottop&blast_rank=25&RID=05ECJFT4013"",""XP_035669395.1"")"
calmodulin-A isoform X2 [Branchiostoma floridae],Branchiostoma floridae,146,202,100%,2e-42,50.00,212,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035669404.1?report=genbank&log$=prottop&blast_rank=26&RID=05ECJFT4013"",""XP_035669404.1"")"
The 1.65 Angstrom Structure Of Calmodulin Rs20 Peptide Complex [Escherichia coli],Escherichia coli,143,198,98%,3e-42,51.03,148,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/1QTX_A?report=genbank&log$=prottop&blast_rank=27&RID=05ECJFT4013"",""1QTX_A"")"
RecName: Full=Calmodulin-2; Short=CaM 2 [Branchiostoma floridae],Branchiostoma floridae,143,143,98%,3e-42,48.98,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/Q9XZP2.4?report=genbank&log$=prottop&blast_rank=28&RID=05ECJFT4013"",""Q9XZP2.4"")"
calmodulin-like [Branchiostoma floridae],Branchiostoma floridae,143,201,100%,3e-42,47.95,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035693452.1?report=genbank&log$=prottop&blast_rank=29&RID=05ECJFT4013"",""XP_035693452.1"")"
PREDICTED: LOW QUALITY PROTEIN: calmodulin-like protein 12 [Amphimedon queenslandica],Amphimedon queenslandica,150,578,98%,7e-42,50.69,454,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019849868.1?report=genbank&log$=prottop&blast_rank=30&RID=05ECJFT4013"",""XP_019849868.1"")"
PREDICTED: calmodulin-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,142,142,98%,8e-42,48.30,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002734090.1?report=genbank&log$=prottop&blast_rank=31&RID=05ECJFT4013"",""XP_002734090.1"")"
"Chain A, CALMODULIN [Escherichia coli]",Escherichia coli,142,197,96%,8e-42,51.41,145,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/1QS7_A?report=genbank&log$=prottop&blast_rank=32&RID=05ECJFT4013"",""1QS7_A"")"
CALM1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,142,258,99%,9e-42,47.26,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1245066.1?report=genbank&log$=prottop&blast_rank=33&RID=05ECJFT4013"",""CAH1245066.1"")"
calmodulin-like protein 1 [Asterias rubens],Asterias rubens,147,344,99%,1e-41,50.69,305,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033626194.1?report=genbank&log$=prottop&blast_rank=34&RID=05ECJFT4013"",""XP_033626194.1"")"
