Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
voltage-dependent calcium channel subunit alpha-2/delta-3-like [Branchiostoma floridae],Branchiostoma floridae,925,925,94%,0.0,45.55,1103,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035675410.1?report=genbank&log$=prottop&blast_rank=1&RID=056T8W9Z013"",""XP_035675410.1"")"
CACNA2D3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,897,897,95%,0.0,44.40,1112,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1265376.1?report=genbank&log$=prottop&blast_rank=2&RID=056T8W9Z013"",""CAH1265376.1"")"
CACNA2D3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,840,840,88%,0.0,43.76,1070,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1265377.1?report=genbank&log$=prottop&blast_rank=3&RID=056T8W9Z013"",""CAH1265377.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-3-like [Asterias rubens],Asterias rubens,791,791,94%,0.0,40.18,1117,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033647873.1?report=genbank&log$=prottop&blast_rank=4&RID=056T8W9Z013"",""XP_033647873.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-3-like isoform X2 [Ciona intestinalis],Ciona intestinalis,565,565,92%,2e-180,32.72,1183,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026693329.1?report=genbank&log$=prottop&blast_rank=5&RID=056T8W9Z013"",""XP_026693329.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-3-like isoform X1 [Ciona intestinalis],Ciona intestinalis,565,565,92%,3e-180,32.66,1185,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026693326.1?report=genbank&log$=prottop&blast_rank=6&RID=056T8W9Z013"",""XP_026693326.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-3 isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,554,761,98%,1e-175,39.67,1225,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003725587.2?report=genbank&log$=prottop&blast_rank=7&RID=056T8W9Z013"",""XP_003725587.2"")"
voltage-dependent calcium channel subunit alpha-2/delta-3 isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,545,751,98%,8e-172,38.93,1239,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003725588.2?report=genbank&log$=prottop&blast_rank=8&RID=056T8W9Z013"",""XP_003725588.2"")"
voltage-dependent calcium channel subunit alpha-2/delta-3-like isoform X3 [Ciona intestinalis],Ciona intestinalis,524,524,92%,7e-165,31.56,1153,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026693335.1?report=genbank&log$=prottop&blast_rank=9&RID=056T8W9Z013"",""XP_026693335.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-1 isoform X7 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,463,463,96%,1e-142,30.07,1093,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828838.1?report=genbank&log$=prottop&blast_rank=10&RID=056T8W9Z013"",""XP_030828838.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-1 isoform X6 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,462,462,96%,4e-142,29.82,1101,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828837.1?report=genbank&log$=prottop&blast_rank=11&RID=056T8W9Z013"",""XP_030828837.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-1 isoform X8 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,458,458,96%,1e-140,29.74,1092,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828839.1?report=genbank&log$=prottop&blast_rank=12&RID=056T8W9Z013"",""XP_030828839.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-1 isoform X4 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,456,456,96%,9e-140,29.80,1103,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828835.1?report=genbank&log$=prottop&blast_rank=13&RID=056T8W9Z013"",""XP_030828835.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-1 isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,454,454,96%,5e-139,29.55,1111,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828832.1?report=genbank&log$=prottop&blast_rank=14&RID=056T8W9Z013"",""XP_030828832.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-1 isoform X5 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,450,450,96%,2e-137,29.47,1102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828836.1?report=genbank&log$=prottop&blast_rank=15&RID=056T8W9Z013"",""XP_030828836.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-1 isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,449,449,96%,3e-137,29.66,1105,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828833.1?report=genbank&log$=prottop&blast_rank=16&RID=056T8W9Z013"",""XP_030828833.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-1 isoform X3 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,443,443,96%,4e-135,29.43,1104,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828834.1?report=genbank&log$=prottop&blast_rank=17&RID=056T8W9Z013"",""XP_030828834.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-2-like [Acropora millepora],Acropora millepora,432,432,94%,4e-131,29.82,1085,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029205754.2?report=genbank&log$=prottop&blast_rank=18&RID=056T8W9Z013"",""XP_029205754.2"")"
PREDICTED: voltage-dependent calcium channel subunit alpha-2/delta-3-like [Octopus bimaculoides],Octopus bimaculoides,409,409,49%,2e-127,42.93,621,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014768003.1?report=genbank&log$=prottop&blast_rank=19&RID=056T8W9Z013"",""XP_014768003.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-2-like isoform X5 [Asterias rubens],Asterias rubens,410,410,95%,8e-123,28.12,1107,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033647996.1?report=genbank&log$=prottop&blast_rank=20&RID=056T8W9Z013"",""XP_033647996.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-2-like isoform X6 [Asterias rubens],Asterias rubens,410,410,95%,9e-123,28.15,1100,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033647997.1?report=genbank&log$=prottop&blast_rank=21&RID=056T8W9Z013"",""XP_033647997.1"")"
