ensg	symbol	Adipose_Tissue	Adrenal_Gland	Bladder	Blood	Blood_Vessel	Brain	Breast	Cervix_Uteri	Colon	Esophagus	Fallopian_Tube	Heart	Kidney	Liver	Lung	Muscle	Nerve	Ovary	Pancreas	Pituitary	Prostate	Salivary_Gland	Skin	Small_Intestine	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina
ENSG00000175206	NPPA	0.0167376958034747	-0.58624245823266	-0.819984318798891	-0.605015681312826	-0.0602767147171469	-0.310138910876478	0.0111516716901625	-0.502166092885912	-0.131302715967429	-0.235141545169102	-0.458676570332689	2.8305335811538	-0.929184668445161	-0.800364616621139	0.40116305861661	-0.368042890884028	0.218995211669019	-0.0726490169305334	-0.988606406433653	0.645633036364422	0.506851400079748	-0.479713978998544	-0.306759687425901	-0.0494337577741652	0.0894924782197814	-0.621130705791969	1.60061982492392	0.148469004909282	0.00548082112582077	0.087477944052981
ENSG00000177606	JUN	0.169762706827876	-0.0486011946036238	0.170536754907446	-1.44775448823319	0.16866294473489	-0.160005082715432	0.164121588255898	0.170536754907446	0.165677712849028	0.155993404585579	0.170536754907446	-0.0144063658786885	0.0429827554085518	-0.125736140728068	0.170536754907446	0.126806532317447	0.170536754907446	0.170536754907446	0.147324238011808	0.0979445019315227	0.167712497819964	0.168115697215095	0.166159420097337	0.166658105383052	-0.0877142568351185	0.170536754907446	-0.166235474992573	0.163286230305262	0.170536754907446	0.16556762082798
ENSG00000065135	GNAI3	0.507964547573876	-0.286825965267088	0.263533317684887	0.455746463150069	0.488635279248421	-0.823663845578768	0.349693031766652	0.503317540418097	0.098805065148657	0.417622278110769	0.298107481382469	-1.23331669956779	-0.638145138967817	-0.816675611088061	0.301772522787939	-1.4174898154562	0.470366782629986	0.223525210348975	-0.9785351857523	-0.254058680377493	-0.0170004748478062	0.0251271756484447	1.07453742577922	-0.0583319668084313	0.188823340858177	-0.398724933509049	-0.0580942704225141	0.0462260656458632	0.512690747578201	0.739824742762404
ENSG00000131791	PRKAB2	-0.102451568668598	-0.235739428516475	0.846152398911344	-2.23895091308791	1.02432723858864	-0.691286333825952	-0.0651759115974355	0.885754944840621	0.690815640873953	0.226723433822694	0.686802717713837	-0.532572206663657	-0.959776016457971	0.267016264754073	0.209771154011097	1.29957778326911	0.852658354348767	0.417169752987368	-0.344142922544134	-0.399196481590857	0.201860316788104	-0.461155003782298	0.403481625381254	0.409600610133149	-0.244184222060418	0.367319384984167	-0.35689401265477	-0.291125065785194	1.14313928010991	0.580555273733563
ENSG00000162728	KCNJ9	-0.840050012854886	-0.86378927324615	-0.913028160842162	-0.91535116567781	-0.734171710363276	4.21706110756249	-0.854005183371222	-0.915092895015725	-0.632479473608028	-0.856607452735755	-0.829467334009465	-0.896619263289135	-0.86811743569658	-0.924051251748781	-0.866190765437011	-0.922025605809246	-0.521187272164486	-0.838928271676361	-0.93161373013521	1.15430396183615	-0.841785375934285	-0.889528621781445	-0.764028053332135	-0.779577359575946	-0.909468488660027	-0.817293243863809	0.11349037927348	-0.851540190973078	-0.878256464191523	-0.81994544730396
ENSG00000116711	PLA2G4A	0.708929437258595	0.84334387229534	2.19743862263542	-0.450095688052097	0.483644539750186	-1.17260720848505	0.371395601789369	1.35770689307074	1.31076789959132	0.321575321464252	1.53544668645887	-0.732916642413117	-0.15219830279844	-1.94679960613039	0.941780241584005	-2.08202572635874	0.44610223520065	0.474030159569965	-0.889211571454021	-0.307001636572806	1.03094924273337	0.776769923823267	0.705023853171793	0.597158864595484	0.11780615537291	0.0302243153603923	-0.175602918944931	0.148766787053366	1.41163157121841	1.5872490383463
ENSG00000116741	RGS2	0.259611849706954	0.710527353320661	0.724211065778799	0.211633396877233	0.642833059520297	-0.399171203395463	0.345854710013775	0.470014072274816	0.556190873312159	0.491731000042462	0.515336026422394	-0.793018098842389	-0.157590891248009	-1.28202951389606	0.719941711431241	-2.6316665134515	0.569023961775831	0.670821774859592	-0.000196766736676328	0.718296175712027	0.703236129481752	-0.195461057055041	-0.210295320300539	0.684222675652245	0.724211065778799	0.410290361444287	-0.15506560140787	-0.219801904943445	0.724211065778799	0.427823134856305
ENSG00000081248	CACNA1S	-0.297264451793912	-0.406018146780207	-0.341830280844003	-0.322902970981006	-0.00122686007066145	-0.123874848561247	-0.340836300871168	-0.409094887811744	-0.320024097884235	-0.336770561712371	-0.395598883543239	-0.355075319432986	-0.213663363957275	-0.401564433019257	-0.12386399074156	5.18345660786143	-0.283523443970254	-0.353365273239573	-0.398471869854448	-0.389748323901643	-0.205344586272015	0.361249561826385	-0.34245468926299	-0.328901761025299	-0.335698095735563	-0.356591526934035	0.00925738059121739	-0.322149439646969	-0.357043609883446	-0.34138471245212
ENSG00000077157	PPP1R12B	0.338732421965192	-1.62830643543957	1.29491846127226	-1.95521018671649	1.41782022950902	-0.800971796592126	0.371470606172401	0.961341661643829	1.03940350686756	0.781897534686187	1.30744216925645	0.982145670861136	-1.30652455642387	-1.98939152899498	0.497577475160365	0.906714398055577	1.05163330012514	0.962608130986283	-2.29682343024811	-0.909332888637807	1.11891663465396	-0.215727266639618	-0.845112915449986	0.263537490579706	0.0814152469691031	0.155530330018063	-0.688321571508099	-0.111785744210725	1.42988639875036	0.378992920430787
ENSG00000138031	ADCY3	1.28771414665269	-1.10627044556429	0.56617584900708	-1.55976450705753	0.830575277736789	-0.518639828624392	1.23515360810999	1.2276100071429	-0.112402297661315	0.318475578078893	1.23922458415385	-0.98634172978847	-1.33072627136546	-2.99600312121246	0.856303249064684	-1.69652861128937	1.36353161352281	1.25320104111546	-1.9441532673106	0.416058726358718	0.481205598391489	-0.374382938449475	0.628756068462618	0.272430111105024	-0.220475324750854	-0.495637751046413	-1.08352818242915	0.746572720013613	1.32606908697986	0.787154005576195
ENSG00000162989	KCNJ3	-0.937119353828999	-0.806286174241149	-0.402562199422121	-1.08159824907307	1.59194989403858	1.79989919162159	-0.946992833240239	-0.0927302592670664	-0.669758888510552	-0.399317136090407	-0.27407427119891	0.859878146180258	0.810806608511113	-0.434308951901003	-0.949283383836799	-0.970834717500766	0.451299023284253	-0.859494648265175	-0.469568156167516	2.71717136921167	0.463397810078246	-1.09178594663583	-1.02003142883865	0.677937433688657	-0.442151069885459	-0.595455848472947	-0.654255858921941	-1.01793759312887	-0.759092984467017	-0.0527362521153801
ENSG00000115592	PRKAG3	-0.275102309210852	-0.350711310989179	-0.228542132087956	-0.309194295018434	0.0955922764391531	-0.230791172168018	-0.274373138625342	-0.286728937374357	-0.306749272931302	-0.280543582722177	-0.311650731762525	-0.112027901379552	-0.35570904650091	-0.305062107122668	-0.251917167818112	4.21551359323081	-0.153733621329758	-0.313238812725041	-0.367171047905018	-0.238664707561332	-0.00668143047731587	0.258866102457983	-0.127542503956371	-0.31199428344251	-0.340805020695304	-0.339225037235349	0.00831180414431954	-0.301478887168245	-0.317604143843671	-0.235953871045698
ENSG00000180914	OXTR	-0.589679209002397	-0.568122174200089	-0.517626468537619	-0.142018480747	0.0503983047114664	1.01869442375433	2.0874351838533	-0.0844860747455187	-0.47220347628376	-0.0804999596875012	0.176452847223416	-0.526244792154578	-0.426536236330412	-0.773309169820212	-0.0245048073134243	-0.697840009779323	-0.0200208770886548	0.603901811917183	-0.773986018958791	-0.224649088151681	0.356376913021567	-0.52560578726674	-0.130881686192428	-0.450959951833491	-0.196947800876168	-0.582565066585475	-0.115706052074212	-0.23953560844756	0.4546838185843	-0.401397239126201
ENSG00000132155	RAF1	0.124266914734712	0.0304769661341999	0.127284322202504	0.0793802967184459	0.127284322202504	-0.501793551489029	0.12558391820696	0.127284322202504	0.11246808304011	0.120933785442865	0.127284322202504	-0.130145520005172	-0.220792057495896	-0.0232141937212772	0.127284322202504	0.127284322202504	0.127284322202504	0.127284322202504	-0.343554362808727	0.106681853302819	0.126825865759619	0.109138650802693	0.127284322202504	0.125701678591861	0.126280979750173	0.117853913830068	0.123081029727102	0.126680847755397	0.127284322202504	0.12708823027676
ENSG00000114353	GNAI2	0.143054833176129	0.118829167116042	0.143054833176129	0.138191667574376	0.143054833176129	0.0120789542067695	0.143054833176129	0.143054833176129	0.0199033608944398	0.126918465485943	0.143054833176129	-0.143091240968588	-0.198614918587101	-0.250144942360551	0.143054833176129	-0.928085317873614	0.143054833176129	0.143054833176129	-1.4086211980392	0.143048832160327	0.140917687081503	-0.0299387658199955	0.10948334401822	0.0745366362629184	0.143054833176129	-0.333018956483058	0.1391221202058	0.141194247605956	0.143054833176129	0.142011695355372
ENSG00000007402	CACNA2D2	-0.622339943420908	-1.4525949241249	-0.62387904956396	-1.04327696972353	-0.160088199399029	1.07707313343763	-0.223037227426001	0.312757287124448	-0.274172506988226	-0.569360679838736	0.0971106800463772	-0.0348265572634985	-0.0295370582869261	-1.62205604816465	2.72298558185939	-0.991509307527728	-0.428589773240948	0.636102836049503	-0.758731233344312	2.10187592168055	0.382689572806479	-0.284151018594515	-0.540248383226984	-0.231758207712602	-0.397976709334213	0.378159925944275	1.91399905892853	0.393308914884507	0.508178754358285	-0.347543988142503
ENSG00000157445	CACNA2D3	-0.545567073967129	-0.968512695237729	-0.834265106889961	-1.32389611823384	-0.253634555643882	1.16069892569641	-0.750196981990674	-0.275252181589007	-0.117514650679997	0.17514393534778	-0.232661226721717	1.10235298442658	-0.307791148924872	-1.82332329963031	0.196628109457798	1.27890497662572	-0.0355478586067559	0.763107877061176	-1.74610189352811	0.64413766715782	0.239606994697354	-0.870700539266441	-0.945540919673213	-0.789396686684834	-0.491126040037241	-0.279356737245875	1.72179231100684	-0.300928174494075	-0.785509936609479	0.555789337452854
ENSG00000065534	MYLK	1.01655875254864	-0.885127989924832	1.7485181715698	-3.21710993381529	1.75522424292398	-0.944870635936318	1.16786823617762	1.54712343278632	1.46065473615828	1.21558339403578	1.77385704334216	-1.57525228867673	-0.352524209862367	-0.617495168706081	1.67604853029124	-2.1552209396079	0.289019160075342	1.35930525894608	-2.30888263102876	-1.63457294249209	1.5590919682251	0.285652959037747	-0.022721836775268	0.848650974949684	0.92082835222757	0.554824478513798	0.463241864065687	0.263700879240168	1.77228525361468	1.03290637595004
ENSG00000004468	CD38	0.61417036003938	0.296516022638856	-0.533457963775276	0.945701661497752	-0.0128047687536579	0.103661653536084	0.0103543161724632	-0.60919603959146	-0.409896969243453	-0.271496831792924	0.25065931220184	0.0677906442243704	-0.923637309330727	-0.446964154752916	1.12520622147553	0.378347431526489	0.601795349342055	-1.21929282695215	-1.45675885352949	0.398346519990575	1.08265018355762	-0.128322844782223	-1.48796867771179	1.28242015825451	2.99250755885668	-0.647518654900884	-0.870007039640427	0.704710156737535	-1.11776034976599	-0.704154032984951
ENSG00000078295	ADCY2	-0.736246275677621	-1.24716279845886	-0.126610062615366	-1.92823952713511	-0.0527993819022576	2.17859655088732	-0.194048875324693	0.650655261923051	0.00105216412473111	-0.351755517690652	0.252669774631569	-1.75263395990019	-1.69014835979815	-1.95982898389263	-1.37894163551596	2.67235268487756	-0.14201586103851	0.500021376408012	-1.7862186514081	1.53563520444687	1.10749591349641	-0.418981963779665	-0.0860934063895955	-0.854965772056972	-1.76151988864611	-0.54812633285045	0.391141935612456	-1.24779131475238	0.882688450012983	0.533037730924397
ENSG00000081189	MEF2C	0.949973281954602	0.36952969119437	0.379265863404449	-0.842646460071961	1.68239385264762	-0.101476540715262	0.710888470946685	0.484128415578646	-0.0504730180568396	-0.472408320065363	0.414273891143605	-0.525488207377174	-1.15529501401538	-2.08903055549613	0.588795478978666	1.77885893908211	0.348050457479143	0.986433169916869	-2.23777369483877	-0.14203270326222	-0.195774885937639	-0.546979114989649	-1.36443218537664	-0.0139958185441743	0.860220734540126	-1.07424111572671	-0.872174586388438	0.872671130277811	1.0594910976356	-0.251645953957028
ENSG00000145949	MYLK4	0.140785647265671	-0.510644585020829	-0.0656237705942956	-1.01854555430418	0.329903116786326	-0.321455134112448	0.342297729763325	0.0407519335987417	-0.409182514768111	-0.11449862399232	-0.0411700289197144	-0.334296104155703	0.151884769008346	-0.791950795650991	0.496901017111911	1.30889669438261	0.378244785194202	-0.292050190418261	-0.615763379023729	0.630003695441173	0.153031003181714	0.711388557813529	0.240478702986944	-0.146694715214725	-0.0981565199696043	-0.519426336623267	-0.0765676646204701	0.349543992676187	0.103832248679611	0.237135751192691
ENSG00000096433	ITPR3	0.726956546913803	0.0285887209816958	0.497005316955568	-1.20452627919717	-0.409948669624341	-1.83448291950178	0.730117264380792	1.04156237003201	0.694909559692498	0.527670123769795	1.02367903184875	-0.771006042171158	-0.186568928573763	-2.64632401016781	1.38552645884863	-1.88166950535435	1.41767981893424	0.769362811759723	-0.889956241883517	-0.0425775160423146	0.755067397521421	0.801329198673368	1.34659986621053	1.24488306437272	1.39344248466413	0.840346345483777	1.13777197713012	1.41248566862665	0.529932791463629	1.27639128836518
ENSG00000124762	CDKN1A	0.391356740878559	0.2182187756867	0.395592811454156	-0.527390823204974	0.39550523398982	-1.40211384651473	0.38672773831123	0.361961109326048	0.322290613495046	0.350261524902846	0.395592811454156	0.068149010218377	-0.00889827304699644	0.00275078582881045	0.395592811454156	0.0962143895719037	0.395592811454156	0.395592811454156	-0.116398020373281	0.371286801547851	0.326752975389032	0.215154072976582	0.395592811454156	0.323439265122609	-0.0634976579043785	0.269167019006789	0.318026554123543	0.370112688477606	0.334135843773735	0.395592811454156
ENSG00000075624	ACTB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000058404	CAMK2B	-1.74085413528133	-1.25403370277216	-1.98102685363314	-1.97327282306823	-1.26810318056788	3.08683884044986	-1.18281078665864	-1.92408590555263	-1.35714209198973	-1.49649404288365	-1.51732117309075	2.37290223103899	-1.26505754011117	-0.348497289154527	-1.74917577543645	3.04854098033109	1.67925268531546	-1.74590988260509	-1.19298946069372	3.25442024354862	-0.437876193779147	-1.4131666873641	-1.44185301001256	-1.50730598283999	-1.731327695009	-0.87853090050098	-0.279758545398903	2.598782957901	-1.85302316877732	-1.74906960900638
ENSG00000164742	ADCY1	0.18582754172468	-0.590222879410908	-0.59767889127581	-1.4599492147915	-0.186050889353479	2.22095103505309	0.0906819915611257	0.725884063559279	-1.03653558326392	-0.838279163665174	0.550164905289362	-0.397413403274886	-0.383980166232613	2.06330508061836	-0.633192807883503	-0.277040161373208	0.232068738337531	-0.392442809433973	-0.377102678956604	0.568558181679182	0.0452044856053682	-1.1876137621918	-1.12737910160365	-1.09563189943224	0.165565075159931	-0.681549169677599	0.668890180814518	0.704215622104711	-0.0604156086183368	-0.241367138079288
