ensg	symbol	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland	Artery_Aorta	Artery_Coronary	Artery_Tibial	Bladder	Brain_Amygdala	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	Brain_Cortex	Brain_Frontal_Cortex_BA9	Brain_Hippocampus	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c-1	Brain_Substantia_nigra	Breast_Mammary_Tissue	Cells_Cultured_fibroblasts	Cells_EBV-transformed_lymphocytes	Cervix_Ectocervix	Cervix_Endocervix	Colon_Sigmoid	Colon_Transverse	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	Esophagus_Muscularis	Fallopian_Tube	Heart_Atrial_Appendage	Heart_Left_Ventricle	Kidney_Cortex	Kidney_Medulla	Liver	Lung	Minor_Salivary_Gland	Muscle_Skeletal	Nerve_Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole_Blood
ENSG00000175206	NPPA	0.00665277879351975	0.0290968454848059	-0.58624245823266	-0.126397881608526	0.211325829153668	-0.115510902397267	-0.819984318798891	-0.16429321004888	0.314428611524065	-0.782601976539246	-0.478725918800605	-0.206270172750481	0.58911931914199	0.38473740288425	-0.258364728325016	-0.524424037227453	-0.718290176044402	-1.04934659526244	-0.585833789409214	-0.672213155144358	0.0111516716901625	-1.1215343184771	-0.41338175650857	-0.515134294302789	-0.490494711610723	0.115194708655238	-0.35776463563308	0.034218239939672	-0.664675413132827	0.0316184107611459	-0.458676570332689	3.44129713453173	2.224011441341	-0.898476344434141	-1.58173655367932	-0.800364616621139	0.40116305861661	-0.479713978998544	-0.368042890884028	0.218995211669019	-0.0726490169305334	-0.988606406433653	0.645633036364422	0.506851400079748	0.0177714925890963	-0.000583394528975546	-0.0494337577741652	0.0894924782197814	-0.621130705791969	1.60061982492392	0.148469004909282	0.00548082112582077	0.087477944052981	-0.649180320936588
ENSG00000177606	JUN	0.169389471076215	0.170220110346085	-0.0486011946036238	0.169336245634547	0.162810519872185	0.17034275767365	0.170536754907446	-0.191436815434505	-0.1070498407679	-0.339362686620097	0.118440055510576	0.141920819713754	-0.0109847292619157	-0.0101904939117743	-0.178873562673853	-0.203256199374631	-0.513161239563277	-0.512543842374961	-0.0425000625240413	-0.227950671364692	0.164121588255898	0.16221334489404	-0.552053552376918	0.170536754907446	0.170536754907446	0.166968766465301	0.164491597088264	0.160649638545593	0.149579940296259	0.159514540402214	0.170536754907446	0.118597407257802	-0.146486501701731	0.0369802142556626	0.170536754907446	-0.125736140728068	0.170536754907446	0.168115697215095	0.126806532317447	0.170536754907446	0.170536754907446	0.147324238011808	0.0979445019315227	0.167712497819964	0.16437185420425	0.170536754907446	0.166658105383052	-0.0877142568351185	0.170536754907446	-0.166235474992573	0.163286230305262	0.170536754907446	0.16556762082798	-1.65418092907953
ENSG00000065135	GNAI3	0.579210614924232	0.42065189941623	-0.286825965267088	0.370367195096849	0.416801393461202	0.591700052917216	0.263533317684887	-1.02798512350296	-0.963029995711188	-0.941665694522784	-0.175040410596032	-0.378483134349123	-0.960966833108073	-0.798447339328268	-1.10399200225266	-0.861086183116012	-0.990854318399025	-1.14114759962514	-0.498281406024678	-0.932481610719296	0.349693031766652	1.40245626526308	1.02640673060442	0.597179073610949	0.41884216054453	0.164942836536386	0.038043023947615	0.0808094003434643	0.980512367483891	0.0562646656071901	0.298107481382469	-0.988381177538242	-1.47655128047214	-0.65514247149635	-0.276951822736494	-0.816675611088061	0.301772522787939	0.0251271756484447	-1.4174898154562	0.470366782629986	0.223525210348975	-0.9785351857523	-0.254058680377493	-0.0170004748478062	0.893913110927098	0.994403318890216	-0.0583319668084313	0.188823340858177	-0.398724933509049	-0.0580942704225141	0.0462260656458632	0.512690747578201	0.739824742762404	0.324230057140721
ENSG00000131791	PRKAB2	0.360956182439352	-0.670361622244515	-0.235739428516475	0.804518053615048	0.769582696747927	1.25976654168119	0.846152398911344	-1.25874183230167	-1.1294007749474	-1.20704869171114	0.812444385530268	0.904105514426672	-0.68188307119233	-0.693440764597049	-1.28170554200855	-1.04566734328396	-1.2474635301953	-1.34206346858912	-0.16150888008998	-1.01940390845663	-0.0651759115974355	0.496352338989899	-0.574829223143087	0.847453172692038	0.920226539774346	1.07714305267812	0.335889225595739	0.708667585037486	-0.675613207691622	0.848214267482691	0.686802717713837	-0.307607145068505	-0.75597501088662	-0.961351542190498	-0.926296094641781	0.267016264754073	0.209771154011097	-0.461155003782298	1.29957778326911	0.852658354348767	0.417169752987368	-0.344142922544134	-0.399196481590857	0.201860316788104	0.32992686519597	0.400086811534114	0.409600610133149	-0.244184222060418	0.367319384984167	-0.35689401265477	-0.291125065785194	1.14313928010991	0.580555273733563	-2.62247034891625
ENSG00000162728	KCNJ9	-0.861665798039403	-0.813559688312678	-0.86378927324615	-0.772561140864411	-0.805956166674753	-0.683172459245261	-0.913028160842162	3.95064854060373	4.23186901181352	3.72438154213615	4.66656983057479	4.68414096021007	4.53297369175961	4.52756455750284	4.16130767915077	3.84032261874557	3.92678014050793	3.93374266428782	4.2850096092146	4.29040160628981	-0.854005183371222	-0.885365438961176	-0.911253165433853	-0.898491093094045	-0.930034516745237	-0.547460516590535	-0.710588022789125	-0.818426845894301	-0.895194964663271	-0.842824265251821	-0.829467334009465	-0.884705450089533	-0.908450341674851	-0.881859131166316	-0.576106406964694	-0.924051251748781	-0.866190765437011	-0.889528621781445	-0.922025605809246	-0.521187272164486	-0.838928271676361	-0.93161373013521	1.15430396183615	-0.841785375934285	-0.720230183751656	-0.71452715585649	-0.779577359575946	-0.909468488660027	-0.817293243863809	0.11349037927348	-0.851540190973078	-0.878256464191523	-0.81994544730396	-0.916295605469132
ENSG00000116711	PLA2G4A	0.506570272805165	0.95692227650559	0.84334387229534	0.256461309510182	0.893872748100922	0.483174532901777	2.19743862263542	-1.17739254217081	-1.3205542502599	-1.24262031161282	-1.69519210247498	-1.65431964454341	-1.04401003972276	-0.936792524432234	-0.944269503732943	-0.813803354971073	-1.60725455417996	-1.51736097506682	0.0517041082321395	-0.770941457947554	0.371395601789369	-0.150480299025372	0.485691285207503	1.37167028980999	1.34513983600542	1.83926671139978	0.825225887757441	0.190428548274501	0.88797934297457	-0.193326022209671	1.53544668645887	0.10924741028695	-1.5692323336361	-0.20047643910829	0.873712093785881	-1.94679960613039	0.941780241584005	0.776769923823267	-2.08202572635874	0.44610223520065	0.474030159569965	-0.889211571454021	-0.307001636572806	1.03094924273337	1.01776904401218	1.0506386854682	0.597158864595484	0.11780615537291	0.0302243153603923	-0.175602918944931	0.148766787053366	1.41163157121841	1.5872490383463	-0.665760500432455
ENSG00000116741	RGS2	0.0347414890927886	0.535192347095478	0.710527353320661	0.701151618009914	0.645778042489466	0.603767579610622	0.724211065778799	-1.06656534169574	-0.63825472413821	-0.298346910041787	-0.259937651502959	-0.476120695522722	-0.600723465129307	-0.266935710925595	-0.731235265731629	0.143614183313525	-0.12313187745573	-0.538835321617987	0.0776127479624859	-0.602201065103311	0.345854710013775	-1.17010629361431	-1.75364491109939	0.376177548363661	0.554466943794854	0.705846815870311	0.418699083720556	0.7172098984289	0.125926496525646	0.721763839958811	0.515336026422394	0.0448820010747758	-1.62509944806568	-0.169736275415448	0.100498522310064	-1.28202951389606	0.719941711431241	-0.195461057055041	-2.6316665134515	0.569023961775831	0.670821774859592	-0.000196766736676328	0.718296175712027	0.703236129481752	0.183486955825474	0.14048960947126	0.684222675652245	0.724211065778799	0.410290361444287	-0.15506560140787	-0.219801904943445	0.724211065778799	0.427823134856305	0.664558463881118
ENSG00000081248	CACNA1S	-0.314364920214085	-0.276307685504494	-0.406018146780207	-0.360150560340843	-0.0560720552451757	0.252495440621046	-0.341830280844003	-0.27249889830356	-0.196984201095399	0.0687165272478767	-0.377241589902566	-0.348761446499153	-0.0191125362154887	-0.0457939643155572	-0.30738276515499	-0.0250107391385825	0.205157211208294	-0.056889731070578	-0.308099635367679	-0.0913765537942261	-0.340836300871168	-0.400092449395703	-0.388798181687365	-0.416720017936677	-0.402232270699305	-0.327789060381742	-0.312890277658692	-0.329218092834655	-0.381621026351672	-0.293935936380976	-0.395598883543239	-0.328705578207347	-0.38126193745567	-0.20767275834075	-0.340963733308435	-0.401564433019257	-0.12386399074156	0.361249561826385	5.18345660786143	-0.283523443970254	-0.353365273239573	-0.398471869854448	-0.389748323901643	-0.205344586272015	-0.34571945703961	-0.298201692338644	-0.328901761025299	-0.335698095735563	-0.356591526934035	0.00925738059121739	-0.322149439646969	-0.357043609883446	-0.34138471245212	-0.307716525069872
ENSG00000077157	PPP1R12B	0.638689626579468	-0.0288676273125616	-1.62830643543957	1.42886700701704	1.36760065481847	1.42880136079449	1.29491846127226	-1.33941379052717	-1.09534651954211	-1.19737306732216	0.186346234992127	0.255847798777441	-0.803936410116433	-0.790821275444288	-1.11075824690052	-1.12510270039905	-1.07608975052547	-1.31589202268217	-0.287781410639408	-0.937819062057095	0.371470606172401	-2.05940038563346	-2.21884389817039	0.802335629360889	1.10444709069848	1.38829138768764	0.718873507986065	1.37046251344682	-0.199181391369491	1.41061003357097	1.30744216925645	1.24637959567345	0.719746703860021	-1.31691618122398	-1.08570252942172	-1.98939152899498	0.497577475160365	-0.215727266639618	0.906714398055577	1.05163330012514	0.962608130986283	-2.29682343024811	-0.909332888637807	1.11891663465396	-0.591550204646356	-0.190549423799375	0.263537490579706	0.0814152469691031	0.155530330018063	-0.688321571508099	-0.111785744210725	1.42988639875036	0.378992920430787	-1.89445221877877
ENSG00000138031	ADCY3	1.31560621899846	1.25353217998864	-1.10627044556429	0.62214694846567	0.694639549396884	1.01559128534871	0.56617584900708	-1.33162024758931	-0.955808753454872	-0.381333367099156	0.318195566583176	0.550919130295	-0.25550884780242	-0.466028811483315	-1.267105034309	-0.787357596651597	-0.358758644009005	-0.795319892714352	-0.798123297257032	-1.13363917356435	1.23515360810999	1.13359958755494	1.22981358239749	1.08091856956637	1.35963230096178	-0.050203356150831	-0.169545660182031	0.612466123481845	-0.0923122149959425	0.547098433671954	1.23922458415385	-0.72225595458599	-1.24859357599649	-1.34747936216999	-0.97472309176907	-2.99600312121246	0.856303249064684	-0.374382938449475	-1.69652861128937	1.36353161352281	1.25320104111546	-1.9441532673106	0.416058726358718	0.481205598391489	0.291656018631432	0.556241512792868	0.272430111105024	-0.220475324750854	-0.495637751046413	-1.08352818242915	0.746572720013613	1.32606908697986	0.787154005576195	-2.20266064952795
