Entrez ID	Gene	Gene length	Gene type	CDS	dN/dS high quality - Homo sapiens	dN/dS medium quality - Homo sapiens	dN/dS low quality - Homo sapiens	dN/dS high quality - Altaï	dN/dS medium quality - Altaï	dN/dS low quality - Altaï	dN/dS high quality - Denisovan	dN/dS medium quality - Denisovan	dN/dS low quality - Denisovan	dN/dS high quality - Pan troglodytes	dN/dS medium quality - Pan troglodytes	dN/dS low quality - Pan troglodytes	dN/dS high quality - Gorilla gorilla	dN/dS medium quality - Gorilla gorilla	dN/dS low quality - Gorilla gorilla	dN/dS high quality - Pongo abelii	dN/dS medium quality - Pongo abelii	dN/dS low quality - Pongo abelii	dN/dS high quality - Macaca mulatta	dN/dS medium quality - Macaca mulatta	dN/dS low quality - Macaca mulatta	dN/dS high quality - Callithrix jacchus	dN/dS medium quality - Callithrix jacchus	dN/dS low quality - Callithrix jacchus	pN/pS 1% - Homo sapiens	pN/pS 5% - Homo sapiens	pN/pS all - Homo sapiens	dN high quality - Homo sapiens	dN medium quality - Homo sapiens	dN low quality - Homo sapiens	dN high quality - Altaï	dN medium quality - Altaï	dN low quality - Altaï	dN high quality - Denisovan	dN medium quality - Denisovan	dN low quality - Denisovan	dN high quality - Pan troglodytes	dN medium quality - Pan troglodytes	dN low quality - Pan troglodytes	dN high quality - Gorilla gorilla	dN medium quality - Gorilla gorilla	dN low quality - Gorilla gorilla	dN high quality - Pongo abelii	dN medium quality - Pongo abelii	dN low quality - Pongo abelii	dN high quality - Macaca mulatta	dN medium quality - Macaca mulatta	dN low quality - Macaca mulatta	dN high quality - Callithrix jacchus	dN medium quality - Callithrix jacchus	dN low quality - Callithrix jacchus	dS high quality - Homo sapiens	dS medium quality - Homo sapiens	dS low quality - Homo sapiens	dS high quality - Altaï	dS medium quality - Altaï	dS low quality - Altaï	dS high quality - Denisovan	dS medium quality - Denisovan	dS low quality - Denisovan	dS high quality - Pan troglodytes	dS medium quality - Pan troglodytes	dS low quality - Pan troglodytes	dS high quality - Gorilla gorilla	dS medium quality - Gorilla gorilla	dS low quality - Gorilla gorilla	dS high quality - Pongo abelii	dS medium quality - Pongo abelii	dS low quality - Pongo abelii	dS high quality - Macaca mulatta	dS medium quality - Macaca mulatta	dS low quality - Macaca mulatta	dS high quality - Callithrix jacchus	dS medium quality - Callithrix jacchus	dS low quality - Callithrix jacchus	CCDS Europe	CCDS Asia	Paracentral - Specificity	Medial orbitofrontal - Specificity	Superior temporal - Specificity	Parahippocampal - Specificity	Precuneus - Specificity	Inferior temporal - Specificity	Isthmus of cingulate gyrus - Specificity	Entorhinal - Specificity	Superior parietal - Specificity	Pars orbitalis - Specificity	Fusiform - Specificity	Superior frontal - Specificity	Rostral anterior cingulate - Specificity	Precentral - Specificity	Cuneus - Specificity	Pars opercularis - Specificity	Insula - Specificity	Transverse temporal - Specificity	Inferior parietal - Specificity	Pericalcarine - Specificity	Postcentral - Specificity	Supramarginal - Specificity	Rostral middle frontal - Specificity	Frontal pole - Specificity	Lingual - Specificity	Lateral orbital - Specificity	Banks of superior temporal sulcus - Specificity	Caudal anterior cingulate - Specificity	Lateral occipital - Specificity	Posterior cingulate - Specificity	Pars triangularis - Specificity	Middle temporal - Specificity	Caudal middle frontal - Specificity	Temporal pole - Specificity	Paracentral - Expression	Medial orbitofrontal - Expression	Superior temporal - Expression	Parahippocampal - Expression	Precuneus - Expression	Inferior temporal - Expression	Isthmus of cingulate gyrus - Expression	Entorhinal - Expression	Superior parietal - Expression	Pars orbitalis - Expression	Fusiform - Expression	Superior frontal - Expression	Rostral anterior cingulate - Expression	Precentral - Expression	Cuneus - Expression	Pars opercularis - Expression	Insula - Expression	Transverse temporal - Expression	Inferior parietal - Expression	Pericalcarine - Expression	Postcentral - Expression	Supramarginal - Expression	Rostral middle frontal - Expression	Frontal pole - Expression	Lingual - Expression	Lateral orbital - Expression	Banks of superior temporal sulcus - Expression	Caudal anterior cingulate - Expression	Lateral occipital - Expression	Posterior cingulate - Expression	Pars triangularis - Expression	Middle temporal - Expression	Caudal middle frontal - Expression	Temporal pole - Expression	Fetal brain R1	Adult brain R1	Fetal brain R2	Adult brain R2	Fetal brain R3	Adult brain R3	Fetal brain R4	Adult brain R4
26574	AATF	107996	protein_coding	1680	0.107254133306	0.107254133306	0.107254133306	0.1072	0.1072	0.1072	0.215854514058	0.215854514058	0.215854514058	0.3659	0.3659	0.3659	0.31	0.31	0.31	0.2708	0.2708	0.2708	0.2749	0.2749	0.2749	0.2818	0.2818	0.2818	1.14684892	1.17154184	1.02612798				0.0009	0.0009	0.0009				0.0016	0.0016	0.0016	0.0035	0.0035	0.0035	0.0068	0.0068	0.0068	0.0129	0.0129	0.0129	0.0295	0.0295	0.0295	0.0085	0.0085	0.0085	0.0085	0.0085	0.0085	0.0045	0.0045	0.0045	0.0045	0.0045	0.0045	0.0113	0.0113	0.0113	0.025	0.025	0.025	0.0469	0.0469	0.0469	0.1048	0.1048	0.1048	0.016125	0.0170555555556	0.43803111875237427	-0.7087856308761598	-0.2343364895171306	-0.6498556399486031	0.5660031138735798	0.46223323770289615	0.9910596126795539	0.23119326061515433	0.23817091917082328	1.584910244324251	-0.4844568733585784	0.7668492121764937	-0.8058504081392941	1.6709178904010973	-1.0512237949656016	-0.10151132945817018	-0.7775803990838748	-1.0874702638826081	-0.14717231736015537	-1.9750229236057766	0.5241929232059439	2.293827384540347	0.11649183295345511	-0.7871147201443823	-1.9873778950328997	-0.583926416821838	1.322101356126051	0.830576056035471	-1.4672621577198264	-0.6558173391409972	0.09404914095803713	0.41820546546605575	1.338060253800857	-0.3821084237285892	0.9309797007753825	0.9070671548014019	0.9169600055194772	0.9082959179126469	0.9336480749665591	0.9314843448540983	0.9425110280691619	0.926666875911717	0.9268123687126002	0.9548935473648392	0.9117446865248988	0.9378359642356325	0.9050432342844486	0.9566869130368985	0.8999268960419387	0.9197295741950655	0.9056326988972052	0.8991711123871803	0.918777486189046	0.8806645429750806	0.9327762808400393	0.969675345514065	0.924275209446146	0.9054338965246692	0.8804069265578509	0.9096706236618943	0.9494136573794114	0.939164747656391	0.8912519822167592	0.9081716091195748	0.9238072515929894	0.9305663114123244	0.9497464201110916	0.913878778137997	0.789237780391	-1.39576917678	0.858133209519	-1.36918135883	0.657687057455	-0.460722713147	0.651520757407	0.596396397703
9625	AATK	48782	protein_coding	4122																									0.29532415	0.27318932	0.30682227	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	lq	0.00786414565826	0.00825840336134	0.31921436379077556	-0.2992961291433055	-0.24921459841119709	-0.6245560428355348	0.4793275829619643	-0.2168956059173196	0.550326208280113	-1.275485483832659	0.25691477536721313	0.016855662920014922	-0.49614201014563275	0.5713908119802431	-2.2222297252557364	0.3890454267864979	0.5951523994627618	0.6051264282610135	0.15598787132135902	0.7866371936879988	0.2848072109247955	-0.4472041423194299	0.937134689914708	0.4552701636315744	-0.4981671737722334	0.1111587046869959	-0.2006153379500959	-1.0539983416420955	2.3216579647663567	0.6958577276087443	0.3364912687726614	0.27546592262228714	-1.2796827486889655	1.324891456703895	0.7503700937509411	-3.3555965882892638	0.8093332562149652	0.7899534146947481	0.7915226235275262	0.7797620183445705	0.8143500972358987	0.7925352772492978	0.8165747031601924	0.75936639118629	0.8073812179484906	0.7998594255005709	0.7837856260778795	0.8172347221672397	0.7297019738990106	0.8115212788103873	0.8179792459949529	0.8182917630817871	0.8042188667388026	0.8239790552269879	0.8082551739878693	0.7853190004242225	0.8286946059886691	0.8135963040839075	0.7837221714549032	0.8028142306739623	0.7930453882606967	0.7663062665213983	0.8720759907092298	0.8211346545482537	0.8098745949381297	0.8079624826124353	0.7592348779320075	0.8408442215159956	0.8228426951212056	0.6941900942449392	-0.030376730221	-0.224404929851	0.055006799646	-0.319259955184	-0.783350340925	0.346713389497	-0.00799016096167	0.765826802528
171586	ABHD3	53908	protein_coding	1227	0.184866803468	0.184866803468	0.184866803468	0.122586276221	0.122586276221	0.122586276221	0.395970603142	0.395970603142	0.395970603142	0.38236	0.38236	0.38236	0.8081	0.8081	0.8081	0.1633	0.1633	0.1633	0.2181	0.2181	0.2181	0.3091	0.3091	0.3091	0.71757679	0.67536639	0.68183542										0.0011	0.0011	0.0011	0.0054	0.0054	0.0054	0.0056	0.0056	0.0056	0.0097	0.0097	0.0097	0.0171	0.0171	0.0171	0.0065	0.0065	0.0065	0.0098	0.0098	0.0098	0.0032	0.0032	0.0032				0.0066	0.0066	0.0066	0.0343	0.0343	0.0343	0.0447	0.0447	0.0447	0.0553	0.0553	0.0553	0.000222222222222	0.000222222222222	1.072699848041526	-0.6705825552847796	-1.3975375692327807	1.0611192984068127	-0.5803736185144583	-0.3475836137626973	0.3132588425240077	1.941487618448788	1.037765120336612	-0.6684231209239652	-0.4752546496563219	-0.16141760767715627	0.9438872165811852	0.3841093058101568	1.1034978184738242	-2.846051258372246	-0.15572202485758885	-1.4033276186932517	0.2817146834398565	0.8271635407637199	0.45477370948369744	0.24387572327605375	-0.28808841147542785	-1.2978877496310925	0.01193782513195147	-0.3047594922589902	-0.9184605109202347	2.2584497462999904	-0.025401398335469463	-0.0857838586883538	-1.273808329214407	0.10750444744382939	0.5423184206302128	0.31490022240707805	-0.12648194744634056	-0.22908723306859813	-0.27187400513624765	-0.1271635499226033	-0.22377775842161146	-0.21007631516606898	-0.17118076453741973	-0.07534725053339528	-0.1285381190152493	-0.2289601341092149	-0.21759071620548728	-0.19911904502377037	-0.13406353997404816	-0.16701068170512953	-0.12466925516724553	-0.3571299341345084	-0.1987838171221568	-0.27221479311043073	-0.17303737563288402	-0.1409336065067447	-0.16285154988092504	-0.17526448313299312	-0.20657457487878594	-0.26600886350289643	-0.1889157735035569	-0.20755579341352554	-0.24367671575304908	-0.05669164453544745	-0.19111346773914248	-0.19466742983917906	-0.26459160844154883	-0.18329095875205434	-0.15769888495711987	-0.1710841569818133	0.430760075384	-1.31291130334	0.302179469934	-1.16570506727	0.550255925738	-0.043733534089	0.388246741885	1.08553335866
79575	ABHD8	18105	protein_coding	1317	0.0800820039721	0.0800820039721	0.0800820039721	0.0800820039721	0.0800820039721	0.0800820039721		0.237051084509	0.237051084509	0.0847	0.0847	0.0847	0.0641197037926	0.0641197037926	0.0641197037926	0.0207751628773	0.0207751628773	0.0207751628773				0.0543	0.0543	0.0543	0.4407619	0.32693878	0.3072619							lq			0.001	0.001	0.001							lq	lq	lq	0.0086	0.0086	0.0086	0.0129	0.0129	0.0129	0.0129	0.0129	0.0129	lq	0.005	0.005	0.0113	0.0113	0.0113	0.0149	0.0149	0.0149	0.046	0.046	0.046	lq	lq	lq	0.1585	0.1585	0.1585	0.00325	0.00475	-1.9167961369364945	0.5512082734957625	0.4460058382998994	-1.6337499738006782	0.7585672055306363	-0.045760872214956505	0.8516114292366334	-2.291962732888547	0.7923426628137185	2.261397226284283	0.3055155919008596	0.842585881421148	-0.3664133918453045	0.1634133550480808	0.6874067101604419	-0.6908725836484197	0.33028996261120286	-0.863879911430872	-0.05733482667490516	1.5566286486621126	0.5643430078035939	0.8329164914665259	0.3492878258346573	-0.3522707181631783	-0.4029274315614642	0.9462155225053459	0.012056543128242522	-1.24662244747559	-0.46607259497401465	-1.0315922066453833	-0.5427819664900407	0.45112743005606437	0.9624160016185381	-1.7562978131282903	0.7996722024388704	0.8736522415980766	0.87049873010412	0.8081566954746763	0.8798679606004849	0.8557577027593953	0.88265702178863	0.7884263394483346	0.8808804019242769	0.9249162689888452	0.8662874434928991	0.8823864751161847	0.8461459347015754	0.862027836418235	0.8777348784180453	0.8364200591667927	0.8670300713859241	0.8312340518687208	0.8554107659384745	0.903790371988712	0.874045963811186	0.8820966288564029	0.8675995447058549	0.8465698705537145	0.8450514025862178	0.8854928410825732	0.8574908174301364	0.8197610951410936	0.8431585851981173	0.8262067666195518	0.8408591718402458	0.87065225315176	0.885978460992378	0.804483244198005	-0.11255113255	0.659281797717	-0.542660006617	0.472134559049	-1.13033428297	-0.693779340748	-0.213312813502	1.22530944551
116236	ABHD15	6590	protein_coding	1404	0.0407975430088	0.0407975430088	0.0407975430088	0.0490248708072	0.0490248708072	0.0490248708072		0.0599384911204	0.0599384911204	0.2315	0.2315	0.2315	0.2905	0.2905	0.2905	0.2315	0.2315	0.2315				0.1192	0.1192	0.1192	0.96551724	0.86896552	0.875							lq			0.0035	0.0035	0.0035	0.0044	0.0044	0.0044	0.0062	0.0062	0.0062	lq	lq	lq	0.0246	0.0246	0.0246	0.0268	0.0268	0.0268	0.0223	0.0223	0.0223	lq	0.0211	0.0211	0.0152	0.0152	0.0152	0.0152	0.0152	0.0152	0.0267	0.0267	0.0267	lq	lq	lq	0.2063	0.2063	0.2063	0.0272352941176	0.0262058823529	1.340011575516841	-0.9736187924442387	1.126654961878707	-0.3470664075383343	-0.5965660232232154	0.2019149503010806	0.44153592395571784	0.7335235924472798	-0.5551171049895346	-0.2562441644467916	-0.5732575875085483	0.5141962742923457	-1.1028549500322415	0.48963269138974547	0.2766515951216015	0.8089874210792961	-0.806067788247035	0.0470914125237517	-0.24549362439572062	-1.6340912457851675	0.31249792588753744	0.398663012636224	0.19525728789300764	-3.3555441428322395	-1.0157921975862207	0.48200019134309396	0.6577554557709172	0.3800630843624201	0.40334689511859834	-1.226769360316497	1.7712266243168786	-0.5928952869219112	1.3859499553578727	1.3144178450747122	-0.7546226594488281	-0.9277289386122981	-0.7705860432430871	-0.8808501659466188	-0.8995177762624306	-0.8397752727823149	-0.8218467844060853	-0.8000002096229515	-0.8964165600482319	-0.8740548278560697	-0.8977738345180789	-0.8164103227034442	-0.9373984133405185	-0.8182481748072526	-0.8341834623180343	-0.7943539911228761	-0.9151927395252153	-0.8513592003286917	-0.8732504703350891	-0.9771456174695061	-0.8315014328000596	-0.8250545440630279	-0.8402734003930808	-1.1059450617928475	-0.9308843610794642	-0.818819239961863	-0.8056691965107545	-0.8264461943546098	-0.8247040950544954	-0.9466697138888195	-0.7223590646885071	-0.8992431310504259	-0.7511855408342037	-0.7565375873941481	0.0252139068804	-1.06700856557	0.143133490094	-0.571469416776	0.257377547304	0.140503831488	0.348192061438	0.875449547321
29	ABR	225557	protein_coding	2577	0.0361259669115	0.0451720762487	0.0451720762487		0.0451720762487	0.0451720762487		0.0633793890227	0.0633793890227	0.037	0.037	0.037	0.0222	0.0222	0.0222	0.0171	0.0171	0.0171	0.0133	0.0133	0.0133	0.0221	0.0221	0.0221	0.12250052	0.11114249	0.11972879				lq			lq			0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.001	0.001	0.001	0.0015	0.0015	0.0015	0.0089	0.0089	0.0089	0.0127	0.0189	0.0189	lq	0.0189	0.0189	lq	0.014	0.014	0.0135	0.0135	0.0135	0.0214	0.0214	0.0214	0.058	0.058	0.058	0.1104	0.1104	0.1104	0.4018	0.4018	0.4018	0.0438260869565	0.046652173913	-2.036390783355103	-0.5110245574418911	-0.14265548310844353	0.23599168009214372	0.08247179754260874	0.5510009528097788	0.2968966232419827	2.7166505406356363	-0.8568629215265989	0.5372747405438274	1.121586996420575	0.14150402222284303	0.4931231238766231	-1.5886786768679224	0.18424460638890874	-0.08399386924505713	0.7171932092045589	-0.5233393570716036	0.5137156253514593	0.046129583775532064	-1.622579190480468	-0.24724757753635668	-1.1095136297392367	0.7778659986486771	-0.3183970735933515	0.2581309348984336	0.08164544600890271	1.3011355284909951	0.2232273033373965	-0.03087176777988049	-2.4893787168501063	1.3180445744571916	-0.7900194914397362	0.7531198080874401	1.367701717447262	1.3960175581021967	1.4028557061048423	1.4098846494205448	1.407034812799156	1.4157322630752651	1.4110152465427515	1.4559338799732588	1.3895976545777673	1.415477459190981	1.426324226642008	1.4081306460745724	1.4146578592018322	1.3760127344681001	1.4089240526350333	1.4039446596181029	1.4188173408554168	1.3957889547031648	1.415040124116672	1.4063601811490027	1.375383428846102	1.4009141310068272	1.3849076220638885	1.4199436284372475	1.399593361109865	1.4102956271914329	1.407019472982425	1.4296572410601616	1.4096477003835812	1.4049307814652956	1.3592927636330572	1.4299711288617085	1.3908384896526593	1.419484257319122	0.0582652229508	0.900821744911	-0.0511075707443	0.910356251701	-0.0713191817266	0.611760351129	-0.675634302033	-1.86988088713
10449	ACAA2	30461	protein_coding	1191	0.367864936258	0.367864936258	0.369671558351			0.369671558351			0.367141855574	1.0795	1.0795	1.0795	0.3478	0.3478	0.3478	0.1526	0.1526	0.1526	0.1846	0.1846	0.1846	0.2937	0.2937	0.2937	0.71729266	0.68468845	0.76673489				lq	lq		lq	lq		0.0034	0.0034	0.0034	0.0045	0.0045	0.0045	0.0034	0.0034	0.0034	0.0116	0.0116	0.0116	0.0345	0.0345	0.0345				lq	lq		lq	lq					0.0131	0.0131	0.0131	0.0225	0.0225	0.0225	0.0626	0.0626	0.0626	0.1174	0.1174	0.1174	0.0007	0.0028	0.07868936473481324	0.37532377435399256	-0.08945976675810516	0.27583257947497963	0.028683639402569815	0.41185198378234283	0.8963885409282643	1.4695118117608437	-0.3167511714531394	0.44945630989547086	-0.2366425684714955	0.06612718202864055	1.2893694287715298	0.13239066666354274	-1.748213204028821	0.21367074553683627	-0.14921017592918162	-1.1973320454020042	-0.558988474147546	-3.255046361350593	0.5375320759864934	0.703529770432071	0.06086818337254536	-1.205424730510712	-1.5084486119891016	-0.4199580372446859	0.2647453379237192	1.8544579591149113	-0.5840693940189359	0.1822834124780029	-0.11554758058722506	0.4480378371871336	-0.39788201524563005	2.0442235333085716	0.7506240806649751	0.7742723936263723	0.7372188816833848	0.7663407483515615	0.7466375200901695	0.7771844985625126	0.8158127620850593	0.8615033429300407	0.7190987375013113	0.7801823937620862	0.7254851621802362	0.7496225972952769	0.8471420169597588	0.7549052603031547	0.6049796028325909	0.7613850774800978	0.7324554546168378	0.648896996166927	0.6997870752015926	0.48485172511704616	0.7872039772780016	0.8004376592171909	0.7492033389690343	0.6482518304547142	0.6240941354887861	0.7108708712023989	0.7654568503627226	0.8921920515582812	0.6977875720312091	0.7588828139154903	0.7351391068295445	0.7800693101633999	0.7126308176558349	0.9073205583744397	0.734527998155	-1.51992109692	0.843814630587	-1.33232852059	0.590648528195	0.0189314278051	0.689463270319	0.294891712086
37	ACADVL	8148	protein_coding	2034	0.0893	0.0893	0.0893	0.0893	0.0893	0.0893	0.0718	0.0718	0.0718							0.0893	0.0893	0.0893							0.74530079	0.74355126	0.65949764	0.0008	0.0008	0.0008	0.0008	0.0008	0.0008	0.0008	0.0008	0.0008	lq	lq	lq	lq	lq	lq	0.0021	0.0021	0.0021	lq	lq	lq	lq	lq	lq	0.0085	0.0085	0.0085	0.0085	0.0085	0.0085	0.0111	0.0111	0.0111	lq	lq	lq	lq	lq	lq	0.0234	0.0234	0.0234	lq	lq	lq	lq	lq	lq	0.0115238095238	0.015	0.534926463824041	0.14642320196998987	-0.545311901819715	1.2144181429830274	0.2506062065226307	-0.2513048802450001	-0.77829127182988	3.053506101751514	-0.550570269245723	-0.04127625887462606	1.104201863106555	0.6239840809295437	0.6082962790131989	0.5491815097775733	-1.590632903729155	-1.4992078529668056	0.9668487210547775	-0.8171164005170551	-0.5314795441456373	-1.1938644481053338	-0.20595916203278988	0.23911013091537803	0.09015691392599666	0.6015835329145685	-1.4893083993454572	-0.28513834969848356	0.6560677748055668	1.8641396104883936	-1.4811133340476828	0.2812246469877955	-1.418721079368986	-0.08964188029114238	0.3263855481211565	-0.34212279282807917	1.4025888132435564	1.3969865422819838	1.387011626070039	1.4123871775728956	1.3984888756686051	1.3912512481303685	1.3836520312161256	1.4389070812102993	1.3869357996818756	1.3942798900032505	1.4107978435186643	1.4038730364437324	1.403646816162576	1.4027943729848575	1.3719379521282247	1.3732563140503407	1.4088171921451722	1.3830921674713903	1.3872110905876796	1.3776594083311957	1.391905139681136	1.3983231006626524	1.396175174598428	1.4035500174320805	1.3733990655456398	1.3907633648046431	1.4043356877627557	1.4217562513179778	1.3735172395247381	1.3989303978300616	1.374416944497472	1.3935824510291037	1.3995816242928987	1.3899416412250707	0.176873116676	-0.240004957449	0.0370799616512	-0.51675216394	-0.268468281188	0.0909087029327	-0.576188479635	1.08538791075
79777	ACBD4	11581	protein_coding	1023	0.356911371002	0.356911371002	0.356911371002	0.356911371002	0.356911371002	0.356911371002	0.35046728972	0.35046728972	0.35046728972	1.693	1.693	1.693	0.1144	0.1144	0.1144	0.8464	0.8464	0.8464				0.428	0.428	0.428	1.14782609	1.28695652	1.35652174										0.0066	0.0066	0.0066	0.0013	0.0013	0.0013	0.0122	0.0122	0.0122	lq	lq	lq	0.0473	0.0473	0.0473										0.0039	0.0039	0.0039	0.0115	0.0115	0.0115	0.0145	0.0145	0.0145	lq	lq	lq	0.1105	0.1105	0.1105	0.017	0.0174444444444	1.627913496901602	0.5193716608179536	-0.13683047133340032	-1.2347792806775486	-0.18490363643070196	-0.1363260281590752	0.46060809428469035	0.9012374162385139	-0.7245622602585119	0.06791046814194708	0.2977659174968304	0.2117830813844072	-0.40071890573003793	-0.040614560205918374	-1.3039789346108526	0.31920156571461694	-1.176850414821088	-1.44157252188785	-0.07308337605697804	-1.2195894130411944	0.15297071516174374	0.9656039526993773	-0.06731909467356406	3.3367302316679996	-0.2860384147594975	-0.4698801875500507	-0.07230259608157835	-1.2939032351483106	2.121610357853774	0.9218277675863534	0.28658908621758267	-0.7617396200432385	-0.81406829897014	-0.3520625617280014	-0.02196782163476839	-0.0729538430645334	-0.10313505488990451	-0.1536338630537685	-0.10534612112670706	-0.10311185364511695	-0.07565660119690965	-0.05539039624149718	-0.1301670573003473	-0.09371824662173864	-0.08314632729034047	-0.08710100232552712	-0.1152722796055253	-0.09870972212667627	-0.15681661621971174	-0.08216042095481223	-0.1509694959547386	-0.16314506442180005	-0.10020308546840613	-0.1529352237317213	-0.08980600493973395	-0.052429936382853023	-0.0999379644196776	0.05662710714676139	-0.10999769115078814	-0.11845326789320514	-0.1001671744515533	-0.15635319678708848	0.0007391596562974372	-0.0544433682982161	-0.08366039192964524	-0.1318769843423278	-0.13428377771566963	-0.11303439077063368	0.550654228772	-1.01433781351	0.306259902112	-0.804848513892	-0.25508994749	-0.0997697632428	-0.205696981276	1.40763215634
81794	ADAMTS10	30494	protein_coding	3309	0.1376	0.1376	0.1376	0.086	0.086	0.086	0.0291	0.0291	0.0291	0.0388	0.0388	0.0388	0.0217503838943	0.0217503838943	0.0217503838943	0.0374	0.0374	0.0374	0.0398	0.0398	0.0398	0.0316	0.0316	0.0316	0.34207566	0.33624368	0.35045987	0.0012	0.0012	0.0012	0.0012	0.0012	0.0012	0.0005	0.0005	0.0005	0.0004	0.0004	0.0004				0.0016	0.0016	0.0016	0.0043	0.0043	0.0043	0.0074	0.0074	0.0074	0.0088	0.0088	0.0088	0.0142	0.0142	0.0142	0.0156	0.0156	0.0156	0.0096	0.0096	0.0096	0.0185	0.0185	0.0185	0.0415	0.0415	0.0415	0.1076	0.1076	0.1076	0.2335	0.2335	0.2335	0.0396717171717	0.0310700757576	0.9839807492381755	0.7707955515173995	0.2868924058261703	1.8194303241671888	-0.9569811987336191	0.15294384011700438	-0.2675509800243843	-0.16839607673166282	1.0344110964663662	-0.24406197590500392	1.075996025367789	0.37861820989175626	-0.48329818619946957	-0.3443158735153268	0.08406513897640791	1.3536988323747674	0.4085890280822595	0.9246226126365403	-0.4693230987854669	-3.423862008942995	-0.6440183211428792	1.50285824616345	1.1039639252206712	-1.490653734265638	-0.5512132948694455	0.051251232010322306	0.7341881077227934	-0.797771954287462	0.30588763889218606	-0.4359398092996297	-1.0630255846108045	-0.5488814833554254	-1.0519477398401424	-0.03095164416196999	-0.6208950743931678	-0.632501455847749	-0.6588464580149272	-0.5754109293570095	-0.7265663170396369	-0.666138981912158	-0.6890318625362092	-0.6836336001661606	-0.6181495092550854	-0.687753057325001	-0.6158855127264722	-0.6538526559939832	-0.7007777266928189	-0.6932111519320102	-0.6698889255671623	-0.6007666173078865	-0.6522209632116331	-0.6241266926443283	-0.70001688495933	-0.8608700116318719	-0.7095277675658639	-0.5926459735085893	-0.6143628642609759	-0.7556209000287002	-0.7044752097553414	-0.6716754038280139	-0.6344944645617678	-0.717898533150823	-0.6578123059108417	-0.6981994079669133	-0.7323396615624563	-0.704348259600259	-0.7317365535911827	-0.6761507517776824	1.14202104988	-1.08015316783	0.716605943657	-1.04640834389	0.904576091521	-0.827943006641	0.884827391713	-0.246175087604
