Entrez ID	Gene	Gene length	Gene type	CDS	dN/dS high quality - Homo sapiens	dN/dS medium quality - Homo sapiens	dN/dS low quality - Homo sapiens	dN/dS high quality - Altaï	dN/dS medium quality - Altaï	dN/dS low quality - Altaï	dN/dS high quality - Denisovan	dN/dS medium quality - Denisovan	dN/dS low quality - Denisovan	dN/dS high quality - Pan troglodytes	dN/dS medium quality - Pan troglodytes	dN/dS low quality - Pan troglodytes	dN/dS high quality - Gorilla gorilla	dN/dS medium quality - Gorilla gorilla	dN/dS low quality - Gorilla gorilla	dN/dS high quality - Pongo abelii	dN/dS medium quality - Pongo abelii	dN/dS low quality - Pongo abelii	dN/dS high quality - Macaca mulatta	dN/dS medium quality - Macaca mulatta	dN/dS low quality - Macaca mulatta	dN/dS high quality - Callithrix jacchus	dN/dS medium quality - Callithrix jacchus	dN/dS low quality - Callithrix jacchus	pN/pS 1% - Homo sapiens	pN/pS 5% - Homo sapiens	pN/pS all - Homo sapiens	dN high quality - Homo sapiens	dN medium quality - Homo sapiens	dN low quality - Homo sapiens	dN high quality - Altaï	dN medium quality - Altaï	dN low quality - Altaï	dN high quality - Denisovan	dN medium quality - Denisovan	dN low quality - Denisovan	dN high quality - Pan troglodytes	dN medium quality - Pan troglodytes	dN low quality - Pan troglodytes	dN high quality - Gorilla gorilla	dN medium quality - Gorilla gorilla	dN low quality - Gorilla gorilla	dN high quality - Pongo abelii	dN medium quality - Pongo abelii	dN low quality - Pongo abelii	dN high quality - Macaca mulatta	dN medium quality - Macaca mulatta	dN low quality - Macaca mulatta	dN high quality - Callithrix jacchus	dN medium quality - Callithrix jacchus	dN low quality - Callithrix jacchus	dS high quality - Homo sapiens	dS medium quality - Homo sapiens	dS low quality - Homo sapiens	dS high quality - Altaï	dS medium quality - Altaï	dS low quality - Altaï	dS high quality - Denisovan	dS medium quality - Denisovan	dS low quality - Denisovan	dS high quality - Pan troglodytes	dS medium quality - Pan troglodytes	dS low quality - Pan troglodytes	dS high quality - Gorilla gorilla	dS medium quality - Gorilla gorilla	dS low quality - Gorilla gorilla	dS high quality - Pongo abelii	dS medium quality - Pongo abelii	dS low quality - Pongo abelii	dS high quality - Macaca mulatta	dS medium quality - Macaca mulatta	dS low quality - Macaca mulatta	dS high quality - Callithrix jacchus	dS medium quality - Callithrix jacchus	dS low quality - Callithrix jacchus	CCDS Europe	CCDS Asia	Paracentral - Specificity	Medial orbitofrontal - Specificity	Superior temporal - Specificity	Parahippocampal - Specificity	Precuneus - Specificity	Inferior temporal - Specificity	Isthmus of cingulate gyrus - Specificity	Entorhinal - Specificity	Superior parietal - Specificity	Pars orbitalis - Specificity	Fusiform - Specificity	Superior frontal - Specificity	Rostral anterior cingulate - Specificity	Precentral - Specificity	Cuneus - Specificity	Pars opercularis - Specificity	Insula - Specificity	Transverse temporal - Specificity	Inferior parietal - Specificity	Pericalcarine - Specificity	Postcentral - Specificity	Supramarginal - Specificity	Rostral middle frontal - Specificity	Frontal pole - Specificity	Lingual - Specificity	Lateral orbital - Specificity	Banks of superior temporal sulcus - Specificity	Caudal anterior cingulate - Specificity	Lateral occipital - Specificity	Posterior cingulate - Specificity	Pars triangularis - Specificity	Middle temporal - Specificity	Caudal middle frontal - Specificity	Temporal pole - Specificity	Paracentral - Expression	Medial orbitofrontal - Expression	Superior temporal - Expression	Parahippocampal - Expression	Precuneus - Expression	Inferior temporal - Expression	Isthmus of cingulate gyrus - Expression	Entorhinal - Expression	Superior parietal - Expression	Pars orbitalis - Expression	Fusiform - Expression	Superior frontal - Expression	Rostral anterior cingulate - Expression	Precentral - Expression	Cuneus - Expression	Pars opercularis - Expression	Insula - Expression	Transverse temporal - Expression	Inferior parietal - Expression	Pericalcarine - Expression	Postcentral - Expression	Supramarginal - Expression	Rostral middle frontal - Expression	Frontal pole - Expression	Lingual - Expression	Lateral orbital - Expression	Banks of superior temporal sulcus - Expression	Caudal anterior cingulate - Expression	Lateral occipital - Expression	Posterior cingulate - Expression	Pars triangularis - Expression	Middle temporal - Expression	Caudal middle frontal - Expression	Temporal pole - Expression	Fetal brain R1	Adult brain R1	Fetal brain R2	Adult brain R2	Fetal brain R3	Adult brain R3	Fetal brain R4	Adult brain R4
2	A2M	48565	protein_coding	4422	0.3759	0.3759	0.3759	0.2433	0.2433	0.2433	0.2735	0.2735	0.2735	0.2762	0.2762	0.2762	0.2654	0.2654	0.2654	0.2592	0.2592	0.2592	0.3965	0.3965	0.3965				1.1720061	1.09068323	1.08583575	0.0023	0.0023	0.0023	0.0019	0.0019	0.0019	0.0019	0.0019	0.0019	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0088	0.0088	0.0088	0.0247	0.0247	0.0247	lq	lq	lq	0.0061	0.0061	0.0061	0.0079	0.0079	0.0079	0.0071	0.0071	0.0071	0.0082	0.0082	0.0082	0.0085	0.0085	0.0085	0.0339	0.0339	0.0339	0.0623	0.0623	0.0623	lq	lq	lq	0.000666666666667	0.000666666666667	0.596596233456386	-0.05612304639055085	-0.8198477469412591	-0.22107270198786919	-1.5875666735927567	-0.28993759870880403	-0.43031417259592986	1.5204777211227454	-0.5621388103210287	-1.2881393996329786	0.1801028220844183	0.33565530624413725	-0.14400395922323297	1.5087268363094355	0.47958319722062814	0.9567823843273712	0.8824043814918904	1.28052054264656	0.31597382438541544	-0.3709911455484631	0.6277648651586603	1.0693489312345552	-0.2286229902662977	-3.90426540162713	0.24266866658999847	-0.3939539436446449	-0.7427359079199981	1.1584138685252214	0.2674380312263176	-0.03400536145420661	-0.2819579239485448	0.28486300479367976	0.25067351662048615	-0.6023173496346977	1.0662028145068405	1.048900322891009	1.028655264048591	1.0445277846174712	1.0083043249820791	1.0427022918904623	1.0389811447331259	1.0906933607308122	1.0354866950371808	1.0162416390115578	1.0551622738321382	1.0592857088770267	1.046570747521586	1.090381864514539	1.0631009954846002	1.075750744295348	1.0737791083866233	1.08433249902972	1.0587639858555655	1.0405536985243287	1.0670290425735707	1.0787346943550755	1.0443276391588212	0.9468925334878525	1.0568207892665973	1.0399449933216443	1.0306993693620723	1.0810956562238558	1.057477383513438	1.0494866255635185	1.0429138196634258	1.057939290290768	1.0570329843936832	1.0344216294552753	0.169827244415	-0.790636626065	0.572608181356	-0.411079614957	-0.357192548659	0.512688864007	-0.221226187689	0.380406003505
144568	A2ML1	64529	protein_coding	4362	0.4733	0.4733	0.4733	0.3054	0.3054	0.3054	0.3304	0.3304	0.3304	0.3722	0.3722	0.3722	0.692	0.692	0.692				0.3508	0.3508	0.3508				1.04905707	1.0349918	1.01774194	0.003	0.003	0.003	0.0027	0.0027	0.0027	0.0028	0.0028	0.0028	0.0032	0.0032	0.0032	0.0049	0.0049	0.0049	lq	lq	lq	0.022	0.022	0.022	lq	lq	lq	0.0064	0.0064	0.0064	0.0088	0.0088	0.0088	0.0086	0.0086	0.0086	0.0087	0.0087	0.0087	0.0072	0.0072	0.0072	lq	lq	lq	0.0627	0.0627	0.0627	lq	lq	lq	0.0363714285714	0.0380806802721	-0.06794181907173366	0.17335880630115982	-0.1575941776710429	0.19067024054614776	1.0214554390176798	-0.14694183664866506	0.031254642061791474	1.864360916006531	-0.46281733211615944	0.13937860810667044	0.1711228505683801	-0.6167750730894176	-0.6570198070708092	0.10695375597383712	-0.7782397581270545	-0.13358841739033722	-0.13529064230311058	-0.5320851464720416	-1.1184065725913463	-1.191151519370205	0.9526105867217934	-0.40337078193779574	-0.5528634506411607	-1.1112004585477728	0.9051193829669147	-1.266024144519201	2.4029103387487423	0.8432554728302936	0.1107693605841222	0.9089766556830641	-2.5941617844971776	1.6173406464200297	-0.953186793127747	1.439121812655703	0.09632385045150554	0.10782461327955334	0.09205087970543979	0.10864970314062304	0.14824621688321454	0.0925585868341409	0.10105170795753292	0.18842040193694407	0.07750346979517846	0.10620506422251728	0.10771804415426835	0.07016560458351888	0.06824747801471034	0.10465964537605571	0.062469946750665604	0.09319503154950866	0.09311390086461488	0.07420205810885079	0.04625706769541789	0.04278993047374788	0.14496496422602226	0.08033678476686773	0.0732117318390834	0.04660052229027827	0.1427014596455459	0.03922138479417807	0.2140885044234948	0.13975292954125193	0.10484150302188933	0.14288530325806445	-0.02407971928205575	0.17664703197636245	0.0541316991646767	0.16815284537635936	0.613359640376	-1.85310922143	0.700017145377	-0.70265441783	0.58627311132	0.537368623909	0.11999558659	0.175316706162
65985	AACS	77948	protein_coding	2016	0.2891	0.2891	0.2636			0.2636			0.2659	0.0899	0.0899	0.0899				0.1662	0.1662	0.1662	0.0696	0.0696	0.0696	0.1653	0.1653	0.1653	0.42093851	0.39100346	0.39934899	0.0006	0.0006	0.0014	lq	lq	0.0014	lq	lq	0.0014	0.0007	0.0007	0.0007	lq	lq	lq	0.0077	0.0077	0.0077	0.0075	0.0075	0.0075	0.0249	0.0249	0.0249	0.0022	0.0022	0.0052	lq	lq	0.0052	lq	lq	0.0052	0.0074	0.0074	0.0074	lq	lq	lq	0.0463	0.0463	0.0463	0.1076	0.1076	0.1076	0.1504	0.1504	0.1504	0.00322222222222	0.00346296296296	0.868815935562296	1.0402326272293925	0.039132913657986206	-0.4696711567349645	-1.8169297530067519	0.2364216661585248	0.3731165775534839	-1.2016988119332057	-0.12358419252119365	1.7391847337339383	1.3174219135817606	0.7298880076589278	0.2815155960312587	0.09795298936427578	-0.2905537904182294	1.2659990955928633	-0.26038554458364765	0.11092138466524477	0.08123766853385565	-0.5601153070502191	-0.0062597154693249096	0.30791436138662215	1.2558481165494668	-1.0568094238625718	-0.6434296543632246	1.844756158760386	-0.33813941740470427	-3.235566116176444	0.05001909348934471	-0.25893821583638627	-0.8839517895516522	-0.18798619056484828	0.6814778372480996	-0.9878375972803956	0.4781731293061437	0.483459389020328	0.45258682326102884	0.4368959915597919	0.3953483524541944	0.45867094245772116	0.4628864292706653	0.41432124539179066	0.4475688470369039	0.5050141298499717	0.4920075329810907	0.4738887792740188	0.4600615784717648	0.45440075511076544	0.44241972970023985	0.4904217225884105	0.44335007773724827	0.4548006829414243	0.45388527714735266	0.4341068158759928	0.4511869757645982	0.46087568081177077	0.49010868007746966	0.4187894388198734	0.43153751370634397	0.5082698102954336	0.44095225310582903	0.35159951922933574	0.45292253837327495	0.4433947114049233	0.4241201352629107	0.44558277622629516	0.47239587487182355	0.42091643698282444	0.952906382198	-0.836081262811	0.5276712189	-0.774510550046	0.432249702541	-0.853209190783	0.68085448635	0.148395260873
23457	ABCB9	60698	protein_coding	2298	0.0286203612119	0.0286203612119	0.0286203612119	0.0286	0.0286	0.0286	0.0287756534951	0.0287756534951	0.0287756534951	0.0344	0.0344	0.0344	0.0287	0.0287	0.0287	0.0402	0.0402	0.0402	0.0329	0.0329	0.0329	0.0249	0.0249	0.0249	0.30545955	0.3136462	0.3250384				0.0005	0.0005	0.0005				0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0031	0.0031	0.0031	0.0046	0.0046	0.0046	0.0082	0.0082	0.0082	0.0192	0.0192	0.0192	0.0192	0.0192	0.0192	0.0205	0.0205	0.0205	0.0149	0.0149	0.0149	0.0178	0.0178	0.0178	0.0764	0.0764	0.0764	0.1404	0.1404	0.1404	0.3307	0.3307	0.3307	0.00709090909091	0.00729545454545	-0.014427166734768465	-0.7492887850730886	-0.34220966068682196	-1.6713966305470767	-0.12098279697427823	-0.4077722194631695	0.5260948184638811	-2.098237295692079	-0.33366115209050723	1.8358476693748964	0.0958025567278786	-0.43096061520040374	-1.804609434586629	1.046413377865549	1.1347769835436186	1.1640942475933544	-0.2311121202508403	0.47300261888613976	0.2615317014429311	1.5727295644444632	1.3691409335554199	0.10305351111503579	0.5360923893737299	1.7799656412673808	0.39930385956450426	-0.1888925306681622	0.5142213950889594	-0.4670413298429597	-0.1150091788951415	-1.0543352049971315	0.28933382606092045	-0.17170923038556532	-0.8513383139673849	-2.048421428312556	0.09609536103788467	0.05878122845861116	0.07945152071302382	0.011959277849450578	0.09068477649434058	0.07612244493961644	0.12354149309104756	-0.009714447886097693	0.07988558908067	0.19004692799930392	0.10169250533392579	0.0749450057439263	0.005195119663548179	0.14996175402789233	0.15444860055133688	0.15593724582864374	0.08509273022731755	0.12084562583586453	0.11010774859037795	0.17668655700376595	0.1663489193111016	0.1020606876781615	0.12404914062235331	0.18720940137719297	0.11710341749673012	0.0872365180151365	0.12293859523528052	0.07311293214512876	0.09098809942129774	0.043291859750504126	0.11151945950042241	0.08810903595442436	0.05359945061664871	-0.007184943237107778	0.691261242466	-1.12385098034	0.356539984033	-0.967036215351	0.25899884449	-0.437593433336	0.477152296967	0.92856604644
225	ABCD2	69718	protein_coding	2220	0.1648	0.1648	0.1648	0.1648	0.1648	0.1648	0.1672	0.1672	0.1672	0.332230328642	0.332230328642	0.332230328642	0.084	0.084	0.084	0.276	0.276	0.276	0.1259	0.1259	0.1259	0.1344	0.1344	0.1344	0.77094843	0.76590956	0.63095524	0.0013	0.0013	0.0013	0.0013	0.0013	0.0013	0.0013	0.0013	0.0013				0.0006	0.0006	0.0006	0.0043	0.0043	0.0043	0.0043	0.0043	0.0043	0.0076	0.0076	0.0076	0.0079	0.0079	0.0079	0.0079	0.0079	0.0079	0.0081	0.0081	0.0081	0.0018	0.0018	0.0018	0.0077	0.0077	0.0077	0.0156	0.0156	0.0156	0.0344	0.0344	0.0344	0.0566	0.0566	0.0566	0.0165	0.003	1.2995926319146682	-0.6810797892660511	-0.4068912149509617	-1.362761657937965	-0.01456709455918995	0.05615888737172217	0.6817281327013992	0.12625556755532966	0.5684744571711072	0.14453361802469247	-0.5655247977642771	-0.06147801692533553	-1.4858695234045591	0.3904528503138838	2.413784223617591	-1.516990474554524	-0.2879212385780988	-0.6744184830283986	0.3902397431282966	1.929635617415562	1.7908083791385152	0.8457333122006858	-0.7863017185244886	-1.0802001962315706	1.0407409304251551	-0.39546739744558257	0.16094085435467687	-0.920172899561069	0.14581344639776705	-0.34136524466212936	-2.3471510304888326	0.36662241959113356	0.33470502365885224	0.24194068290181622	0.45507131998356054	0.34342044637393193	0.35887650742102273	0.3049939123609565	0.38099189122273097	0.3849787280085826	0.42024218298350385	0.38893009093762726	0.41385805218164184	0.3899604280498938	0.349934302786107	0.378347513784037	0.2980542990354132	0.4038229410171464	0.5178785077102297	0.2963000052176678	0.3655828671669865	0.3437959454483179	0.4038109281253684	0.4905869605259069	0.48276124322470654	0.4294871855249557	0.33748906660665484	0.3209219546311296	0.4404798013166754	0.35952047014337546	0.3908853070203751	0.32994272317598455	0.39003257221386356	0.3625702185812485	0.24950369992501006	0.40247961519494774	0.40068042563635364	0.3954512824551858	0.774876379701	-0.843367892352	0.420530588237	-0.730537950531	0.156458740339	-0.427339845672	-0.604367884842	1.14177057899
80724	ACAD10	71046	protein_coding	3270	0.1326	0.1326	0.1326	0.1985	0.1985	0.1985	0.1975	0.1975	0.1975	0.2748	0.2748	0.2748							0.3026	0.3026	0.3026				0.94561633	0.9454444	0.93794087	0.0009	0.0009	0.0009	0.0014	0.0014	0.0014	0.0014	0.0014	0.0014	0.0021	0.0021	0.0021	na	na	na	lq	lq	lq	0.0196	0.0196	0.0196	lq	lq	lq	0.007	0.007	0.007	0.007	0.007	0.007	0.0072	0.0072	0.0072	0.0077	0.0077	0.0077	na	na	na	lq	lq	lq	0.0647	0.0647	0.0647	lq	lq	lq	0.000238095238095	0.000380952380952	-0.0646022354232631	0.03763716913714919	-0.2875730746719645	-0.5002776396690953	-0.7719757827205763	0.12278464400597679	2.3014503474770285	1.7241891417788446	-0.831541806616832	0.405615531084322	-0.13294622790897728	-0.09170083537356917	-0.3522904714616658	0.4714676351785049	-2.5896477408928393	0.2108611811727661	1.2768556545990346	-1.0305438499255606	-0.4773529794288072	0.36565342380426025	-0.17442843689783663	1.0929449558406803	-0.13415011283625589	1.9622223479632592	-0.9609688111886775	0.4969308887597264	-0.3538299762359356	0.40852529986087155	1.0900462625156735	-0.13771279651725668	-1.8864294143655356	0.13251568493902088	-1.5369865193426309	0.2152585433603043	0.07871906387450552	0.08231087948724256	0.07088578134472182	0.0634131676226251	0.05386802564571417	0.08530223131420156	0.1618418543911152	0.14156184767385208	0.051775386554757635	0.09523848241366874	0.07631804226935797	0.07776705153832929	0.06861216720148224	0.09755196043747029	-0.009989374016073423	0.08839648526327025	0.12584638639685358	0.044784161897335965	0.06421854352364675	0.09383455677987278	0.07486071330174876	0.11938534212542191	0.07627574808057302	0.14992429256483186	0.04722843190718581	0.09844652073110025	0.06855808221039802	0.09534070672694601	0.1192835069085008	0.07615058593860162	0.01471568540053431	0.08564409661458912	0.026992111026249405	0.08855097084764908	0.709518627641	-1.31265823131	0.584288496637	-0.789772093616	0.442836255734	-0.436543150106	0.337525225785	0.65989523961
35	ACADS	14273	protein_coding	1236	0.0832	0.0832	0.0832	0.0832	0.0832	0.0832	0.0350430609133	0.0350430609133	0.0350430609133	0.0542185266874	0.0542185266874	0.0542185266874	0.0219526630336	0.0219526630336	0.0219526630336	0.0196	0.0196	0.0196	0.015	0.015	0.015	0.0547	0.0547	0.0547	0.31604478	0.31343284	0.33545785	0.0021	0.0021	0.0021	0.0021	0.0021	0.0021										0.002	0.002	0.002	0.002	0.002	0.002	0.014	0.014	0.014	0.0254	0.0254	0.0254	0.0254	0.0254	0.0254	0.0314	0.0314	0.0314	0.0182	0.0182	0.0182	0.0452	0.0452	0.0452	0.1021	0.1021	0.1021	0.1337	0.1337	0.1337	0.2558	0.2558	0.2558	0.0711	0.0053	-0.3579394692787755	1.1111027675795573	-0.4706634936514408	0.6417148123543582	-1.1748884140115143	0.6844421487415161	0.19527575934440478	0.2710983302281325	-0.024519990611957938	1.0249825326389677	0.94675974959062	0.4723178595036837	0.8294398333476126	-0.05057312780644481	-1.2580757773213371	-0.05544744470418006	0.26851843449149404	-0.19304863668571878	-0.6320888967573834	-2.911252747141447	-0.3332600895305297	0.6960469449110323	0.7131705042749532	0.7989627068699847	-1.5239817810596252	0.8867226917714627	-3.0249127645001908	1.1356848093614667	-0.4489908718787856	0.02750171190295289	0.6459640314310535	0.37099894913981196	-0.011861274430339665	0.750800201886563	-0.6893474211853354	-0.4695457853960584	-0.7062134610637052	-0.5397767411777825	-0.811581288873577	-0.5333837742533594	-0.6065740269669634	-0.5952292713895926	-0.6394603961725606	-0.4824313022583785	-0.49413518335766277	-0.5651223210393423	-0.5116888716410043	-0.6433585292752801	-0.824027982422429	-0.6440878363030813	-0.5956152816000898	-0.6646760578839515	-0.7303663184631697	-1.071380300210595	-0.6856548329786614	-0.5316474367151577	-0.5290853685429221	-0.516248932669791	-0.8638134787964871	-0.5031180724710809	-1.0883863856126845	-0.46586776113022166	-0.7029707512232725	-0.631676783814502	-0.5391409627907144	-0.5802819003050771	-0.6375663685851289	-0.5234551226032437	0.68347745795	-1.26899307893	0.502401702894	-0.958533004138	0.230558348144	-0.227719093313	0.39888635086	0.797282491288
84519	ACRBP	9385	protein_coding	1629	0.1717	0.1717	0.1717	0.1717	0.1717	0.1717	0.2033	0.2033	0.2033	0.6482	0.6482	0.6482					0.3863	0.3863	0.3265	0.3265	0.3265				0.72528425	0.67242097	0.69864115	0.0026	0.0026	0.0026	0.0026	0.0026	0.0026	0.0027	0.0027	0.0027	0.0016	0.0016	0.0016	lq	lq	lq	lq	0.0195	0.0195	0.0205	0.0205	0.0205	lq	lq	lq	0.0152	0.0152	0.0152	0.0152	0.0152	0.0152	0.0135	0.0135	0.0135	0.0025	0.0025	0.0025	lq	lq	lq	lq	0.0504	0.0504	0.0627	0.0627	0.0627	lq	lq	lq	0.0219	0.0179	-0.24638146256286086	0.46844502519789805	-0.283814075373644	1.1817548447296384	-0.11360358279927135	0.8895658426775813	0.21404906073826446	1.2736756394944853	0.3459196313781076	-1.3267101693788381	-1.6225561547670235	0.11414280490211062	-0.5527161141422994	-0.5059607987291155	-0.9847902369617644	-0.40915291380073715	0.34343153875797255	0.03904491070300369	0.2545960238113697	-0.7337326921436175	1.0403500680012638	-0.03925956689020412	-0.19156822144616598	1.8070271634481903	-0.9839483662105989	0.7431340217661737	-1.16245294156612	-0.10250627599182249	0.38745930537453804	-1.258540929004555	3.2350147978506545	-1.0592831043922644	-1.3663963176951388	0.6057632450246274	-0.39449673737416224	-0.3401123462776827	-0.39734463107944706	-0.28584334413158885	-0.3843949234855292	-0.3080732436019725	-0.3594669307277895	-0.27884995966978676	-0.34943414541472845	-0.47668873768500936	-0.4991968624525674	-0.36706785344597054	-0.417802845616021	-0.4142456755855214	-0.450675281767193	-0.40688047862470317	-0.3496234408653791	-0.37278134240948135	-0.35638209554708716	-0.4315746861137179	-0.2966014970710475	-0.3787387899956427	-0.3903265159383365	-0.23827228331441713	-0.450611231778884	-0.31921385681898157	-0.4641919577380691	-0.3835506342994577	-0.3462737842427202	-0.4715023845031646	-0.12963020118682836	-0.45634273996243885	-0.47970808160706746	-0.3296651008277791	0.664979042966	-1.59105712012	0.661275891624	-0.924557527958	0.477579507095	-0.347598352938	0.204411438895	1.02546485693
341392	ACSM4	24440	protein_coding	1740	0.338	0.3709	0.3709		0.3709	0.3709		0.5573	0.5573	0.5082	0.5082	0.5082	0.3082	0.3082	0.3082	0.3881	0.3881	0.3881	0.3326	0.3326	0.3326	0.3072	0.3072	0.3072	1.10679612	0.97864078	0.97864078	0.0023	0.0031	0.0031	lq	0.0031	0.0031	lq	0.0032	0.0032	0.0023	0.0023	0.0023	0.0024	0.0024	0.0024	0.0157	0.0157	0.0157	0.0176	0.0176	0.0176	0.0365	0.0365	0.0365	0.0068	0.0083	0.0083	lq	0.0083	0.0083	lq	0.0057	0.0057	0.0046	0.0046	0.0046	0.0079	0.0079	0.0079	0.0403	0.0403	0.0403	0.053	0.053	0.053	0.1187	0.1187	0.1187	0.016	0.0298461538462	-0.28893262518083257	-0.04246075570068076	-0.2910225901301525	-2.5800634237001714	0.6286214677393595	1.0052072330551376	-0.5617362925694568	-1.1458534232125819	0.2484043695538664	-0.5299510029581992	0.7849532466192604	-0.6562953939185895	-0.6888669324894433	0.05250279342569093	1.7604951665359216	-0.6328808595524494	-1.3367272511474109	-0.10910698380098559	0.15796822199592292	1.6232367895360609	0.016114712529013506	0.3204877774433857	-0.22532114589934077	0.45333475669783035	1.6942695172141988	-0.8155924439173546	2.158497842109964	-1.2939550776587745	-0.6168285124016077	-0.1507106990127454	0.02588969728316631	0.7637445429972844	-1.1008889220665954	1.3734662005813467	-1.959870193119007	-1.9291740404702626	-1.960130481983818	-2.245212698443952	-1.8455959736749636	-1.7986951481898539	-1.993845766213659	-2.066593007693125	-1.892949053400374	-1.9898871558296443	-1.82612606760224	-2.005622366178041	-2.009678897749308	-1.9173470696837063	-1.7046299157201992	-2.002706268196482	-2.0903648570781903	-1.937474309363199	-1.904212171565778	-1.7217243780683493	-1.9218789218912429	-1.8839716260911834	-1.9519478785670235	-1.867426568991077	-1.712877804800318	-2.0254615736850488	-1.655061780785379	-2.0850379158361942	-2.000707073320603	-1.9426557282228385	-1.9206615236348596	-1.828767446536214	-2.0609930291078893	-1.752831360548304	0.951314495511	-1.7181668706	0.83506918716	-0.926271454529	0.698477102773	-0.172384920733	0.389995313189	0.214085251224
79611	ACSS3	318939	protein_coding	2058	0.1372	0.1372	0.1372	0.1175	0.1175	0.1175	0.1637	0.1637	0.1637	0.1496	0.1496	0.1496	0.0689560060681	0.0689560060681	0.0689560060681	0.2324	0.2324	0.2324	0.1986	0.1986	0.1986	0.2373	0.2373	0.2373	0.84860088	0.7625567	0.71835052	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0016	0.0016	0.0016	0.0013	0.0013	0.0013				0.0048	0.0048	0.0048	0.0107	0.0107	0.0107	0.0239	0.0239	0.0239	0.0107	0.0107	0.0107	0.0125	0.0125	0.0125	0.0098	0.0098	0.0098	0.009	0.009	0.009	0.01	0.01	0.01	0.0207	0.0207	0.0207	0.0538	0.0538	0.0538	0.1008	0.1008	0.1008	0.002125	0.0013125	-0.3845483156414605	-0.19345539632034164	-0.15239741877889665	0.36481665149716563	-0.21271924990346053	0.15402695565471705	-0.484852158247236	1.4245960563250475	0.37458463113907703	0.27871724477983456	0.35341663999684103	0.7165622198348809	0.19181596285635957	-0.018825312473633855	-1.2293193275598848	-0.01812536990347182	0.21146615035174857	-1.6002002082913809	0.10780567020259439	-3.482484369201059	-0.8058780770522509	-0.08721675827640495	0.8183721350234215	0.9729685201566194	-1.9577120804015604	-0.32212601034248567	0.25853743164516296	1.7600984944832991	-0.9145424774706405	0.7268654362726825	0.49222577981790927	0.3795849039980668	0.6620684422497187	1.6158732035793413	0.14012803973532104	0.16056643290222805	0.16495779962900844	0.22027656579425045	0.15850606240372783	0.1977314987427546	0.1294000160146544	0.3336255492260461	0.22132130261169497	0.2110677812292445	0.2190572745825266	0.25789760505590176	0.2017732318918326	0.17924403919506623	0.049775335203235856	0.17931890173572995	0.20387492283496644	0.0101076735996103	0.19278788906790928	-0.19121252114745904	0.095064604903588	0.17192921422124646	0.2687867111635758	0.28532160797063755	-0.028130102190218716	0.14680443372531096	0.20890944403733605	0.3695093002509143	0.08344237553534466	0.2589995882648435	0.23390364243802894	0.22185610810316436	0.2520692088212725	0.3540836465397312	-0.0328681394335	-1.42653055648	0.220744189281	-0.496764734533	0.73276298601	0.498652797587	0.59099626257	0.243947007142
