Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
CACNA2D2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,655,655,78%,0.0,39.88,977,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1265661.1?report=genbank&log$=prottop&blast_rank=1&RID=056RHFK8013"",""CAH1265661.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-2-like isoform X4 [Asterias rubens],Asterias rubens,598,598,93%,0.0,33.48,1109,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033647995.1?report=genbank&log$=prottop&blast_rank=2&RID=056RHFK8013"",""XP_033647995.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-1 isoform X7 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,598,598,92%,0.0,34.33,1093,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828838.1?report=genbank&log$=prottop&blast_rank=3&RID=056RHFK8013"",""XP_030828838.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-2-like isoform X5 [Asterias rubens],Asterias rubens,597,597,93%,0.0,33.45,1107,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033647996.1?report=genbank&log$=prottop&blast_rank=4&RID=056RHFK8013"",""XP_033647996.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-2-like isoform X6 [Asterias rubens],Asterias rubens,595,595,93%,0.0,33.69,1100,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033647997.1?report=genbank&log$=prottop&blast_rank=5&RID=056RHFK8013"",""XP_033647997.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-1 isoform X4 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,592,592,92%,0.0,34.02,1103,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828835.1?report=genbank&log$=prottop&blast_rank=6&RID=056RHFK8013"",""XP_030828835.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-1 isoform X6 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,592,592,92%,0.0,34.08,1101,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828837.1?report=genbank&log$=prottop&blast_rank=7&RID=056RHFK8013"",""XP_030828837.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-2-like isoform X1 [Asterias rubens],Asterias rubens,592,592,93%,0.0,33.25,1117,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033647991.1?report=genbank&log$=prottop&blast_rank=8&RID=056RHFK8013"",""XP_033647991.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-2-like isoform X3 [Asterias rubens],Asterias rubens,590,590,93%,0.0,33.48,1110,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033647994.1?report=genbank&log$=prottop&blast_rank=9&RID=056RHFK8013"",""XP_033647994.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-1 isoform X8 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,590,590,92%,0.0,34.02,1092,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828839.1?report=genbank&log$=prottop&blast_rank=10&RID=056RHFK8013"",""XP_030828839.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-1 isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,585,585,92%,0.0,33.78,1111,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828832.1?report=genbank&log$=prottop&blast_rank=11&RID=056RHFK8013"",""XP_030828832.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-1 isoform X5 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,583,583,92%,0.0,33.90,1102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828836.1?report=genbank&log$=prottop&blast_rank=12&RID=056RHFK8013"",""XP_030828836.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-2-like isoform X2 [Asterias rubens],Asterias rubens,578,578,93%,0.0,32.78,1115,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033647992.1?report=genbank&log$=prottop&blast_rank=13&RID=056RHFK8013"",""XP_033647992.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-1 isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,577,577,92%,0.0,33.42,1105,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828833.1?report=genbank&log$=prottop&blast_rank=14&RID=056RHFK8013"",""XP_030828833.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-1-like [Branchiostoma floridae],Branchiostoma floridae,577,577,72%,0.0,38.22,879,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035677175.1?report=genbank&log$=prottop&blast_rank=15&RID=056RHFK8013"",""XP_035677175.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-1 isoform X3 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,574,574,92%,0.0,33.42,1104,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828834.1?report=genbank&log$=prottop&blast_rank=16&RID=056RHFK8013"",""XP_030828834.1"")"
CACNA2D1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,501,501,93%,4e-156,30.09,1125,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1264825.1?report=genbank&log$=prottop&blast_rank=17&RID=056RHFK8013"",""CAH1264825.1"")"
CACNA2D1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,498,498,93%,1e-154,30.03,1116,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1264823.1?report=genbank&log$=prottop&blast_rank=18&RID=056RHFK8013"",""CAH1264823.1"")"
CACNA2D1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,496,496,93%,7e-154,30.05,1123,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1264824.1?report=genbank&log$=prottop&blast_rank=19&RID=056RHFK8013"",""CAH1264824.1"")"
PREDICTED: voltage-dependent calcium channel subunit alpha-2/delta-1-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,481,481,74%,3e-151,34.46,862,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006820803.1?report=genbank&log$=prottop&blast_rank=20&RID=056RHFK8013"",""XP_006820803.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-2-like [Branchiostoma floridae],Branchiostoma floridae,461,461,89%,4e-141,30.03,1089,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035677205.1?report=genbank&log$=prottop&blast_rank=21&RID=056RHFK8013"",""XP_035677205.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-3-like [Branchiostoma floridae],Branchiostoma floridae,460,460,90%,1e-140,30.92,1103,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035675410.1?report=genbank&log$=prottop&blast_rank=22&RID=056RHFK8013"",""XP_035675410.1"")"
CACNA2D3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,456,456,90%,5e-139,31.11,1112,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1265376.1?report=genbank&log$=prottop&blast_rank=23&RID=056RHFK8013"",""CAH1265376.1"")"
voltage-dependent calcium channel subunit alpha-2/delta-2-like [Acropora millepora],Acropora millepora,443,443,94%,2e-134,28.67,1085,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029205754.2?report=genbank&log$=prottop&blast_rank=24&RID=056RHFK8013"",""XP_029205754.2"")"
CACNA2D3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,421,421,80%,3e-126,30.63,1070,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1265377.1?report=genbank&log$=prottop&blast_rank=25&RID=056RHFK8013"",""CAH1265377.1"")"
