Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
adenylate cyclase type 9-like [Acropora millepora],Acropora millepora,775,867,86%,0.0,39.57,1163,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029182752.1?report=genbank&log$=prottop&blast_rank=1&RID=0CPCDSG8013"",""XP_029182752.1"")"
PREDICTED: adenylate cyclase type 9-like [Hydra vulgaris],Hydra vulgaris,620,620,86%,0.0,35.46,1184,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002165241.2?report=genbank&log$=prottop&blast_rank=2&RID=0CPCDSG8013"",""XP_002165241.2"")"
PREDICTED: adenylate cyclase type 9-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,488,556,50%,1e-156,48.13,505,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002735526.1?report=genbank&log$=prottop&blast_rank=3&RID=0CPCDSG8013"",""XP_002735526.1"")"
ADCY9 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,504,1123,82%,2e-153,49.02,1250,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1266799.1?report=genbank&log$=prottop&blast_rank=4&RID=0CPCDSG8013"",""CAH1266799.1"")"
ADCY9 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,503,1122,82%,6e-153,49.02,1286,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1266798.1?report=genbank&log$=prottop&blast_rank=5&RID=0CPCDSG8013"",""CAH1266798.1"")"
adenylate cyclase type 9-like [Branchiostoma floridae],Branchiostoma floridae,498,1107,77%,3e-151,48.54,1288,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035681327.1?report=genbank&log$=prottop&blast_rank=6&RID=0CPCDSG8013"",""XP_035681327.1"")"
PREDICTED: adenylate cyclase type 9-like [Priapulus caudatus],Priapulus caudatus,446,516,46%,1e-140,52.08,503,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014668759.1?report=genbank&log$=prottop&blast_rank=7&RID=0CPCDSG8013"",""XP_014668759.1"")"
adenylate cyclase type 9 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,408,408,34%,2e-126,46.11,513,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030836844.1?report=genbank&log$=prottop&blast_rank=8&RID=0CPCDSG8013"",""XP_030836844.1"")"
adenylate cyclase type 9-like [Asterias rubens],Asterias rubens,397,397,34%,2e-122,43.94,497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033631337.1?report=genbank&log$=prottop&blast_rank=9&RID=0CPCDSG8013"",""XP_033631337.1"")"
Adenylyl CYclase [Caenorhabditis elegans],Caenorhabditis elegans,399,815,72%,4e-115,45.85,1253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_497970.1?report=genbank&log$=prottop&blast_rank=10&RID=0CPCDSG8013"",""NP_497970.1"")"
