Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
NFAT5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,218,218,30%,3e-57,41.10,734,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1269620.1?report=genbank&log$=prottop&blast_rank=1&RID=080B0E7E016"",""CAH1269620.1"")"
NFAT5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,217,217,30%,5e-57,41.10,727,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1269619.1?report=genbank&log$=prottop&blast_rank=2&RID=080B0E7E016"",""CAH1269619.1"")"
nuclear factor of activated T cells [Branchiostoma floridae],Branchiostoma floridae,214,214,30%,5e-57,41.44,605,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AFR43659.1?report=genbank&log$=prottop&blast_rank=3&RID=080B0E7E016"",""AFR43659.1"")"
NFAT5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,217,217,30%,7e-57,41.40,747,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1269622.1?report=genbank&log$=prottop&blast_rank=4&RID=080B0E7E016"",""CAH1269622.1"")"
NFAT5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,217,217,30%,8e-57,41.40,760,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1269618.1?report=genbank&log$=prottop&blast_rank=5&RID=080B0E7E016"",""CAH1269618.1"")"
PREDICTED: nuclear factor of activated T-cells 5-like [Priapulus caudatus],Priapulus caudatus,212,212,30%,3e-56,41.20,593,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014679270.1?report=genbank&log$=prottop&blast_rank=6&RID=080B0E7E016"",""XP_014679270.1"")"
NFAT5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,214,214,30%,4e-56,41.40,720,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1269621.1?report=genbank&log$=prottop&blast_rank=7&RID=080B0E7E016"",""CAH1269621.1"")"
PREDICTED: nuclear factor of activated T-cells-like isoform X2 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,206,206,30%,6e-55,40.83,514,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006821179.1?report=genbank&log$=prottop&blast_rank=8&RID=080B0E7E016"",""XP_006821179.1"")"
nuclear factor of activated T-cells-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,206,206,30%,1e-54,40.83,567,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001158472.1?report=genbank&log$=prottop&blast_rank=9&RID=080B0E7E016"",""NP_001158472.1"")"
PREDICTED: nuclear factor of activated T-cells-like isoform X1 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,206,206,30%,3e-54,40.83,580,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006821178.1?report=genbank&log$=prottop&blast_rank=10&RID=080B0E7E016"",""XP_006821178.1"")"
PREDICTED: nuclear factor of activated T-cells 5-like [Octopus bimaculoides],Octopus bimaculoides,209,209,37%,1e-53,38.89,890,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014781103.1?report=genbank&log$=prottop&blast_rank=11&RID=080B0E7E016"",""XP_014781103.1"")"
nuclear factor of activated T-cells 5-like isoform X2 [Asterias rubens],Asterias rubens,177,177,30%,7e-44,37.37,631,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033626157.1?report=genbank&log$=prottop&blast_rank=12&RID=080B0E7E016"",""XP_033626157.1"")"
nuclear factor of activated T-cells 5 [Ciona intestinalis],Ciona intestinalis,180,180,30%,1e-43,38.49,1478,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018666864.1?report=genbank&log$=prottop&blast_rank=13&RID=080B0E7E016"",""XP_018666864.1"")"
"nuclear factor of activated T-cells, cytoplasmic 1-like isoform X1 [Asterias rubens]",Asterias rubens,176,176,30%,3e-43,37.37,720,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033626156.1?report=genbank&log$=prottop&blast_rank=14&RID=080B0E7E016"",""XP_033626156.1"")"
nuclear factor of activated T-cells 5 isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,172,172,28%,3e-42,38.69,622,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_795539.3?report=genbank&log$=prottop&blast_rank=15&RID=080B0E7E016"",""XP_795539.3"")"
